# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 922872934 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 v2.26.1-334-g9c6819aa
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,alpha
-352158,0.896056,0.27648,4,15,0,352170,-3.08941,-2.51973,0.0304752,-0.0658128,-0.0209542,-0.0135247,-0.0371089,-0.00591316,-0.0536244,0.0665564,-0.000485848,0.0213483,0.00602711,0.0108391,-0.0147438,0.0239815,-0.0366848,0.00290791,-0.00507455,-0.0201048,-0.0267475,1.35629
-352160,0.923383,0.27648,4,15,0,352168,-3.08518,-2.51812,0.030444,-0.0661832,-0.0213028,-0.0127822,-0.033651,-0.00217567,-0.0470986,0.0596065,-0.00114841,0.0194329,0.00155707,0.00358856,-0.0094028,0.0177525,-0.0411431,-0.00138375,-0.00894253,-0.0221401,-0.0199708,1.35587
-352159,0.941167,0.27648,3,7,0,352166,-3.08995,-2.51841,0.0304633,-0.0689306,-0.0183107,-0.0126743,-0.0368515,-0.00499446,-0.0530149,0.0590881,0.000177052,0.0217566,-0.00100689,0.00914831,-0.00713196,0.0200727,-0.0363693,0.00264418,-0.0103937,-0.0193948,-0.0237086,1.35613
-352162,0.684726,0.27648,4,15,0,352175,-3.07672,-2.51571,0.0303784,-0.0581145,-0.0215518,-0.0131173,-0.0179411,-0.00339754,-0.0672377,0.0574175,-0.00431783,0.0161743,0.00724465,0.00722611,-0.00497213,0.0231398,-0.0406299,-0.00234144,-0.00793381,-0.0193902,-0.026415,1.35498
-352158,1,0.27648,4,15,0,352170,-3.09251,-2.52635,0.0305791,-0.058935,-0.0223074,-0.0143984,-0.0272725,-0.00768756,-0.0569276,0.0618494,-0.0038151,0.0154632,0.00651726,0.0182197,-0.00799362,0.0203686,-0.0343924,0.00199517,-0.00683641,-0.0253164,-0.0217702,1.3577
-352164,0.872888,0.27648,4,15,0,352171,-3.06111,-2.50649,0.0298375,-0.0597679,-0.0158706,-0.0155776,-0.0405201,0.00193559,-0.0553161,0.0654693,-0.00471913,0.0126756,0.00585853,0.00845804,-0.00225168,0.0248056,-0.036922,3.03886e-05,-0.00208727,-0.0286496,-0.027878,1.34767
-352162,1,0.27648,4,15,0,352173,-3.08947,-2.5262,0.0305125,-0.0611566,-0.0191238,-0.015851,-0.020194,-0.00395779,-0.0557434,0.053006,0.00122639,0.0188043,-0.00318679,0.0116402,-0.0166235,0.0320896,-0.0363371,-0.0012182,-0.00800686,-0.0219807,-0.0317788,1.35679
-352162,1,0.27648,4,15,0,352171,-3.07462,-2.50854,0.0300503,-0.0551176,-0.0111075,-0.013568,-0.0396341,0.00053444,-0.0527278,0.0724009,-0.00448421,0.0168144,0.00235902,0.0163419,-0.00113745,0.0223064,-0.0358351,-0.00230364,-0.00827523,-0.0215856,-0.0199325,1.35054
-352159,0.8231,0.27648,4,15,0,352172,-3.07942,-2.52,0.0303388,-0.0590784,-0.0211593,-0.00806429,-0.0319176,-0.00159082,-0.0607529,0.0598591,0.00189924,0.0258655,0.00260522,0.00784705,-0.0172958,0.0284001,-0.0367962,-9.99111e-05,-0.00357593,-0.0214778,-0.027528,1.35444
-352159,0.990933,0.27648,4,15,0,352167,-3.08428,-2.51419,0.0302775,-0.0532666,-0.00752437,-0.0200728,-0.0285419,-0.00440175,-0.052551,0.0569597,-0.00735929,0.013093,0.00970632,0.0136064,-0.0101468,0.0255445,-0.0417736,-0.00243925,-0.00952407,-0.0222624,-0.0259464,1.35361
-352158,0.974068,0.27648,4,15,0,352165,-3.08355,-2.51439,0.030379,-0.0549337,-0.00776999,-0.0190608,-0.0300238,-0.00530985,-0.0526828,0.059225,-0.00723608,0.013822,0.00850244,0.0131472,-0.00865325,0.0247279,-0.0422745,-0.00470052,-0.00917062,-0.0215874,-0.0270773,1.35499
-352167,0.742597,0.27648,3,7,0,352174,-3.07745,-2.51645,0.0303983,-0.0648004,-0.013191,-0.0126285,-0.0202505,-0.00325367,-0.0550902,0.0636592,-0.0200879,0.0180651,0.0155968,0.0184921,-0.00469557,0.0214045,-0.0353993,-0.00357869,-0.0106427,-0.0249797,-0.025809,1.35525
-352159,0.992867,0.27648,3,15,0,352174,-3.09285,-2.51787,0.0304561,-0.0600629,-0.00969991,-0.00688232,-0.0278928,0.0034587,-0.0519663,0.0604556,-0.00920688,0.0193894,0.00376158,0.0147972,-0.00334229,0.0214745,-0.0329619,0.00464594,-0.0101415,-0.0239586,-0.0252874,1.35603
-352162,0.592525,0.27648,4,15,0,352172,-3.06467,-2.50966,0.0301999,-0.0565178,-0.0117097,-0.00333767,-0.0301742,0.00714637,-0.0595785,0.0614208,-0.00126526,0.0199815,0.00116663,0.0198091,-0.00798239,0.019545,-0.0343568,0.00362462,-0.00847305,-0.0237594,-0.0251194,1.35256
-352160,0.999694,0.27648,4,15,0,352166,-3.09166,-2.52075,0.030559,-0.0642752,-0.021118,-0.0215103,-0.0287161,-0.00335042,-0.0494782,0.0623404,-0.00698632,0.0167308,0.00279179,1.51306e-05,-0.0107179,0.0329816,-0.0379278,-0.0045677,-0.00800362,-0.0207525,-0.0260301,1.35743
-352154,0.960449,0.27648,3,7,0,352164,-3.08124,-2.51878,0.0304256,-0.0567737,-0.0140285,-0.0104317,-0.0280024,-0.00111647,-0.0535652,0.0630348,-0.0093656,0.0195304,-0.000278049,0.017549,-0.00783794,0.0223587,-0.0338679,0.00280747,-0.00672244,-0.0219084,-0.0268267,1.35562
-352158,0.902971,0.27648,4,15,0,352162,-3.10052,-2.52184,0.0306292,-0.0630414,-0.0204978,-0.0140545,-0.0336573,-0.00153582,-0.0615051,0.0661902,0.000532002,0.0186293,0.00275305,0.006818,-0.0101056,0.0307968,-0.0389679,-0.00382318,-0.0096101,-0.0224428,-0.0249061,1.35838
-352156,0.97246,0.27648,4,15,0,352166,-3.07478,-2.50608,0.0300994,-0.0564654,-0.0129854,-0.00628438,-0.0273864,-0.000697626,-0.0477103,0.0619521,-0.00515151,0.0182309,0.00307696,0.0138642,-0.00646108,0.0228642,-0.0395061,-0.00139279,-0.00973744,-0.0252703,-0.0239239,1.3512
-352163,0.60568,0.27648,3,15,0,352171,-3.08704,-2.50881,0.0302511,-0.0517081,-0.00693333,-0.011077,-0.0241952,0.00147402,-0.0516024,0.063135,-0.000993987,0.0156828,-0.00232472,0.00995058,-0.00297403,0.0192706,-0.0400751,-0.00194832,-0.0102431,-0.0199505,-0.0257277,1.35325
-352163,0.987202,0.27648,4,15,0,352172,-3.0704,-2.5053,0.0299757,-0.0685201,-0.0252075,-0.0130949,-0.031108,-0.00396777,-0.0585566,0.0587769,-0.00521431,0.018185,0.0103032,0.0123335,-0.0173043,0.0332567,-0.0320743,0.00110971,-0.00617471,-0.0246452,-0.0248177,1.34953
-352163,0.857341,0.27648,4,15,0,352177,-3.08554,-2.52544,0.030562,-0.0613992,-0.0117285,-0.0138338,-0.0299549,0.00595112,-0.0523488,0.0530353,-0.00425003,0.0129725,0.00901468,0.00694456,-0.0148984,0.0339839,-0.0301091,0.00424901,-0.00658713,-0.0233947,-0.0222066,1.35747
-352156,1,0.27648,3,7,0,352167,-3.08929,-2.51612,0.0304131,-0.0644853,-0.0185876,-0.0115604,-0.0265337,-0.00317323,-0.0540312,0.0570034,-0.0076166,0.021631,0.00540226,0.00674724,-0.00927328,0.02583,-0.040937,-0.00429907,-0.00671961,-0.0197745,-0.0290866,1.35545
-352156,0.836595,0.27648,4,15,0,352163,-3.07265,-2.51479,0.030232,-0.0582975,-0.015406,-0.0101725,-0.0303381,-0.00901455,-0.0547112,0.061496,-0.00549314,0.0176999,0.00709477,0.0177163,-0.00847899,0.023948,-0.0310667,0.00279296,-0.0101858,-0.0225084,-0.0254858,1.35299
-352156,0.992361,0.27648,4,15,0,352161,-3.08172,-2.51297,0.0302902,-0.0615748,-0.0222588,-0.0126737,-0.0273762,-0.00328223,-0.0553971,0.0661049,-0.00734444,0.014667,0.00432264,0.0141267,-0.00765092,0.0281055,-0.0319598,0.00475596,-0.00868047,-0.0244623,-0.0288209,1.35378
-352162,0.899803,0.27648,4,15,0,352169,-3.06279,-2.50881,0.0300095,-0.053742,-0.0205732,-0.0171317,-0.032729,-0.00435161,-0.0616991,0.0635668,0.00860664,0.017789,0.00234553,0.00957168,-0.00899908,0.0277175,-0.0408426,-0.00820003,-0.00630869,-0.0212886,-0.0251778,1.34999
-352159,0.67397,0.27648,4,15,0,352175,-3.08109,-2.51231,0.030314,-0.0620704,-0.00938603,-0.0138608,-0.0207399,0.000597577,-0.0435771,0.066216,-0.00693261,0.0180717,0.00403062,0.0139359,-0.00687815,0.0227704,-0.0370421,0.00110188,-0.0120943,-0.0249768,-0.022691,1.3541
-352168,0.801798,0.27648,4,15,0,352177,-3.08756,-2.5248,0.0306411,-0.0603822,-0.0113495,-0.0111592,-0.0122419,-0.00982658,-0.0544819,0.0601027,-0.00159348,0.0169592,-0.000218222,0.014424,-0.00305009,0.0313629,-0.0284792,-0.00458329,-0.0112952,-0.0247305,-0.0301131,1.35854
-352163,0.911635,0.27648,4,15,0,352177,-3.08336,-2.51673,0.0304386,-0.0631416,-0.0242092,-0.0213535,-0.0383864,0.0037414,-0.0488913,0.0543933,-0.00317592,0.0129983,0.00563774,0.00434094,-0.0121484,0.023119,-0.04365,0.000471081,-0.00774792,-0.0209906,-0.0245694,1.35579
-352162,0.983185,0.27648,3,15,0,352170,-3.07939,-2.51802,0.0302922,-0.0590173,-0.0196715,-0.025473,-0.0367885,0.000704174,-0.0532485,0.0544475,0.000805832,0.0150343,0.00386038,0.00448889,-0.00807722,0.0247433,-0.0424014,-0.00209093,-0.00886306,-0.0271688,-0.020504,1.35381
-352167,0.917629,0.27648,4,15,0,352180,-3.10511,-2.52454,0.0307511,-0.0658077,-0.0116356,-0.0105255,-0.0280708,-0.00226906,-0.056351,0.0616747,0.00336034,0.0206697,-0.000720595,0.0258561,-0.0172821,0.0228434,-0.0427052,-0.000102092,-0.010594,-0.0246612,-0.0246405,1.36004
-352166,0.86592,0.27648,4,15,0,352186,-3.10129,-2.52048,0.0307298,-0.066853,-0.0114521,-0.0120662,-0.0282755,-0.00254907,-0.0570003,0.0610561,0.000572134,0.0190388,0.00281597,0.0267542,-0.01395,0.0258788,-0.0440955,0.00117655,-0.0105432,-0.0202709,-0.0252656,1.35975
-352164,1,0.27648,4,15,0,352174,-3.09985,-2.52199,0.0307152,-0.062646,-0.0125269,-0.0107975,-0.0260754,-0.00335266,-0.0573109,0.0598227,0.000528663,0.0191138,0.00470629,0.0278265,-0.0125051,0.0266118,-0.0435568,0.000924253,-0.0101769,-0.0182389,-0.0258058,1.35955
-352165,0.982588,0.27648,3,15,0,352175,-3.09561,-2.51944,0.0304849,-0.0642813,-0.0133106,-0.0106138,-0.0290561,-0.00742594,-0.0559123,0.0526227,0.00296898,0.0193414,0.00428207,0.0271541,-0.0121591,0.0216582,-0.0389785,-0.000268629,-0.00806188,-0.015983,-0.0243827,1.35642
-352166,0.966332,0.27648,4,15,0,352180,-3.06593,-2.49932,0.0299717,-0.0569281,-0.0186771,-0.0141915,-0.0291479,0.00933416,-0.053442,0.0692755,-0.0103833,0.0160142,0.000481863,-0.00370402,-0.00588998,0.0314597,-0.0310047,-0.00121123,-0.00796429,-0.0254356,-0.0276257,1.34948
-352158,0.990917,0.27648,4,15,0,352174,-3.07478,-2.51685,0.0302628,-0.0614071,-0.0237121,-0.0110581,-0.0300282,0.0106658,-0.0517724,0.0583911,-0.00543207,0.0122949,0.00386935,0.00798964,-0.00531845,0.0244877,-0.0371571,0.000900215,-0.00746077,-0.0224813,-0.0200419,1.35341
-352158,0.797132,0.27648,4,15,0,352172,-3.07553,-2.51431,0.0303098,-0.0586846,-0.00971525,-0.0141362,-0.0283588,-0.0122445,-0.0575418,0.0644504,-0.000436906,0.0228882,0.00342082,0.0154467,-0.0129859,0.0275207,-0.0336352,-0.0020725,-0.00843364,-0.0240334,-0.0296163,1.35405
-352166,0.869651,0.27648,3,15,0,352175,-3.07395,-2.50845,0.030053,-0.0746499,-0.0176941,-0.00848537,-0.025399,0.00482071,-0.0540506,0.0548994,-0.00840255,0.0213099,0.00858785,0.0157988,-0.00738757,0.0320425,-0.0421801,-0.00017045,-0.00538912,-0.02555,-0.033359,1.35057
-352165,0.934483,0.27648,4,15,0,352177,-3.09018,-2.51268,0.0303427,-0.0453457,-0.00734795,-0.0146077,-0.0343037,-0.00364498,-0.0540876,0.059213,-0.00209096,0.0134481,0.00465747,0.00430733,-0.0117039,0.0220789,-0.0359327,-0.000597502,-0.00585426,-0.0266501,-0.019084,1.35449
-352162,0.997775,0.27648,4,15,0,352171,-3.08849,-2.51693,0.0305025,-0.0722696,-0.0239598,-0.0103005,-0.0288598,0.00720108,-0.0569446,0.0644978,-0.0031346,0.0232601,0.00161896,0.0180696,-0.0079727,0.0306333,-0.0364476,-0.000826727,-0.0105321,-0.0179109,-0.0323313,1.35666
-352162,1,0.27648,4,15,0,352169,-3.08723,-2.52246,0.0304465,-0.046309,-0.00996021,-0.0160145,-0.032348,-0.00212284,-0.0518607,0.0577409,-0.000642609,0.0103283,0.00332268,0.00641221,-0.01069,0.0221731,-0.0359165,-0.000376221,-0.00594484,-0.0266287,-0.0186444,1.3559
-352158,0.939888,0.27648,4,15,0,352171,-3.09451,-2.52198,0.0306704,-0.0579811,-0.00881062,-0.0129275,-0.0295158,-0.00210766,-0.0567467,0.0608598,-0.00399326,0.0129054,-0.00432356,0.012066,-0.0111422,0.0196531,-0.0389123,-0.000477396,-0.00796883,-0.0251747,-0.0287688,1.35894
-352162,0.963785,0.27648,3,15,0,352169,-3.07867,-2.52095,0.0303469,-0.0603186,-0.00739963,-0.0120224,-0.0184815,0.00159245,-0.0593348,0.0667735,-0.0113802,0.00976843,0.00460121,0.0172977,-0.00876363,0.0264918,-0.0372473,-0.00154289,-0.00286446,-0.0251923,-0.0250101,1.35455
-352161,0.916813,0.27648,4,15,0,352172,-3.07879,-2.51023,0.03034,-0.0598427,-0.013257,-0.0176968,-0.0277356,-0.00799545,-0.0455879,0.0576932,-0.00281318,0.0156356,0.000753965,0.0127582,-0.00876001,0.0262476,-0.0304869,-0.00133546,-0.000806935,-0.0237189,-0.0299783,1.35446
-352158,0.930256,0.27648,4,15,0,352167,-3.07906,-2.52196,0.030438,-0.0575054,-0.0174212,-0.00873499,-0.0281417,0.00612558,-0.0574736,0.0634097,-0.00367069,0.0200259,0.0112401,0.0159187,-0.00496733,0.0239772,-0.0368707,-0.00309318,-0.00223427,-0.0247459,-0.0291749,1.35578
-352157,0.894882,0.27648,4,15,0,352166,-3.07352,-2.5173,0.0302979,-0.0603576,-0.0148533,-0.016035,-0.0308815,-0.00732374,-0.0518502,0.0588138,-0.00446989,0.0162045,-0.00467858,0.00697776,-0.0129838,0.0282453,-0.0356965,0.00256292,-0.0127595,-0.0209001,-0.0225106,1.35389
-352159,0.646645,0.27648,4,15,0,352169,-3.06169,-2.50849,0.0300466,-0.0581477,-0.0169189,-0.00808624,-0.0267169,0.0054497,-0.057318,0.0633014,-0.00385925,0.018733,0.010633,0.016102,-0.00559431,0.0247324,-0.0379921,-0.00177554,-0.00241154,-0.0230234,-0.0294709,1.35049
-352163,0.838651,0.27648,4,15,0,352174,-3.05313,-2.50978,0.0299283,-0.0561221,-0.0148239,-0.0131909,-0.0278153,-0.00451589,-0.0485186,0.0582422,-0.00160023,0.0179243,-0.00258869,0.00444293,-0.0132377,0.0272288,-0.0310834,-0.00453085,-0.00899437,-0.0250765,-0.0285634,1.34889
-352162,0.750239,0.27648,4,15,0,352175,-3.07839,-2.50711,0.0303098,-0.0673925,-0.0140634,-0.0140401,-0.0336549,-0.00128478,-0.0609069,0.063436,-0.00862618,0.0115646,0.00479956,0.0184516,-0.00487031,0.0225741,-0.0397147,0.00432152,-0.00656164,-0.0220348,-0.0234624,1.35405
-352160,0.720189,0.27648,4,15,0,352174,-3.06567,-2.50618,0.0300321,-0.047304,-0.0120089,-0.0121584,-0.0306982,0.00143333,-0.0502512,0.058007,-0.0049837,0.025426,-6.74835e-06,0.00534504,-0.0116582,0.028226,-0.0377302,-0.00231065,-0.00605686,-0.0236332,-0.0323293,1.35029
-352159,0.957925,0.27648,4,15,0,352172,-3.0899,-2.52475,0.0305714,-0.0715832,-0.0201731,-0.0137227,-0.0285453,-0.00225187,-0.0577381,0.0657577,-0.000886494,0.0118502,0.00291529,0.0166331,-0.00927106,0.0257009,-0.0361078,-0.000359151,-0.00735785,-0.0207964,-0.0184665,1.35759
-352160,0.786777,0.27648,4,15,0,352170,-3.09236,-2.52164,0.0306814,-0.0632815,-0.0108238,-0.019227,-0.030662,-0.00134751,-0.0585299,0.0612863,-0.00761503,0.0153149,-0.00471798,0.0152218,-0.00718461,0.0319435,-0.0430162,0.000553096,-0.0072544,-0.0230038,-0.0239013,1.35909
-352159,0.874339,0.27648,3,7,0,352174,-3.09013,-2.51792,0.0305143,-0.0598867,-0.0136101,-0.0128614,-0.0270514,-0.0015296,-0.0613471,0.0571284,-0.00701385,0.0116172,-0.00179956,0.0157413,-0.00587706,0.0297001,-0.0390831,0.00463107,-0.0136978,-0.01872,-0.0272572,1.35682
-352157,0.853421,0.27648,4,15,0,352173,-3.07746,-2.51123,0.0301887,-0.0589863,-0.0183388,-0.0104931,-0.0295098,0.00167719,-0.0446504,0.0640529,0.000281961,0.0246175,0.0081096,0.00591933,-0.0111782,0.0238183,-0.0319822,-0.00120237,-0.00428676,-0.0237163,-0.0246066,1.35241
-352160,0.691053,0.27648,4,15,0,352169,-3.07598,-2.50751,0.0301396,-0.0624741,-0.0135894,-0.00685826,-0.0297705,-0.00119746,-0.0458815,0.0608866,-0.00610094,0.0164672,0.00912226,0.00329667,-0.00780021,0.0262124,-0.0316936,-0.00584511,-0.0105423,-0.0168094,-0.0235134,1.35174
-352161,0.787009,0.27648,4,15,0,352170,-3.09679,-2.52547,0.0306361,-0.0566927,-0.0193122,-0.0178115,-0.0290637,0.00292029,-0.0635714,0.0621768,-0.000122788,0.0196943,-0.00283431,0.0191921,-0.0100705,0.0278925,-0.0406729,0.00380277,-0.00339226,-0.0276621,-0.0273344,1.35847
-352164,0.657034,0.27648,4,15,0,352180,-3.06809,-2.50693,0.0300486,-0.0576944,-0.0151894,-0.0125645,-0.0348231,0.00120531,-0.0519763,0.058487,0.00319686,0.0121675,0.016263,0.00339495,-0.0101277,0.0279465,-0.0385599,-0.00599063,-0.00354828,-0.0279404,-0.0207348,1.35051
-352161,0.823755,0.27648,4,15,0,352172,-3.08998,-2.51301,0.030493,-0.0574943,-0.0151787,-0.0170187,-0.0262361,0.00149309,-0.0562304,0.0609944,-0.00930349,0.0177728,-0.00603134,0.0158528,-0.00906171,0.023828,-0.0386371,-0.00585799,-0.00344529,-0.0275953,-0.0204982,1.35653
-352157,0.995585,0.27648,4,15,0,352167,-3.07592,-2.50967,0.0302988,-0.0636223,-0.0083806,-0.0110215,-0.0303783,-0.00285112,-0.0528497,0.0646318,0.00180053,0.0147075,0.0081118,0.00730451,-0.0101284,0.024884,-0.0385015,0.00226672,-0.0127585,-0.023153,-0.0279777,1.3539
-352157,0.972699,0.27648,4,15,0,352168,-3.0747,-2.50941,0.0302109,-0.0541551,-0.0226154,-0.0164585,-0.0268127,0.000120108,-0.0476254,0.0591224,-0.010828,0.0185954,-0.00121348,0.0114242,-0.00764487,0.0279459,-0.038126,-0.0036975,-0.0107741,-0.0239387,-0.0264264,1.35271
-352160,0.693019,0.27648,4,15,0,352170,-3.08889,-2.51854,0.0305518,-0.0649898,-0.0114605,-0.00656483,-0.0323908,-0.000444924,-0.0596005,0.0635279,0.00325245,0.0170763,0.00670393,0.0121183,-0.0126504,0.0203544,-0.0368268,0.00783438,-0.00694059,-0.022587,-0.0266801,1.35733
-352163,0.90372,0.27648,4,15,0,352172,-3.09326,-2.52797,0.0308266,-0.0530431,-0.0237872,-0.0212559,-0.0319056,0.00348803,-0.0529465,0.0592184,-0.00566987,0.0230548,0.00573847,0.0143611,-0.0158743,0.0254516,-0.0401896,-0.00675602,-0.00718903,-0.0248793,-0.0231674,1.36106
-352166,0.895777,0.27648,4,15,0,352174,-3.09477,-2.52242,0.0306566,-0.05446,-0.02147,-0.0208374,-0.0334282,0.0070125,-0.0519414,0.0571164,-0.00114009,0.0227227,0.00302156,0.00927412,-0.0185917,0.0243216,-0.0422836,-0.00956925,-0.00649646,-0.0245701,-0.0236934,1.35875
-352164,1,0.27648,4,15,0,352175,-3.09391,-2.52353,0.0305546,-0.0580067,-0.0259547,-0.017165,-0.0375185,0.00450812,-0.0526683,0.0538136,-0.00606379,0.0281443,0.00238131,0.00491421,-0.0142148,0.0259243,-0.0335015,-0.00794984,-0.00540336,-0.0208947,-0.0278853,1.35737
-352162,0.806954,0.27648,4,15,0,352179,-3.07165,-2.52632,0.0304537,-0.056767,-0.010075,-0.0112476,-0.02439,0.0024238,-0.0573906,0.0649228,-0.00811786,0.0150789,0.00324944,0.00885116,-0.0077889,0.0282624,-0.0369629,0.0063851,-0.0104847,-0.025609,-0.024824,1.356
-352163,0.85356,0.27648,4,15,0,352172,-3.09789,-2.51709,0.0304029,-0.0595609,-0.0224119,-0.0143989,-0.0338745,-0.000680549,-0.0558339,0.0657891,0.00211662,0.0214823,0.000334667,0.013566,-0.0123787,0.0249718,-0.0338102,-0.00965988,-0.00602969,-0.0180388,-0.0265381,1.35531
-352158,0.993957,0.27648,4,15,0,352171,-3.07027,-2.51504,0.0302957,-0.0602446,-0.0114739,-0.00901472,-0.0277013,0.00197165,-0.0525203,0.0594683,-0.00575897,0.0136381,0.00368548,0.00810919,-0.0070715,0.0274213,-0.0385415,0.00823994,-0.01037,-0.0264655,-0.0244594,1.35386
-352159,0.926127,0.27648,4,15,0,352171,-3.08386,-2.52603,0.0304832,-0.0607477,-0.0207625,-0.0163752,-0.0305713,-0.00222512,-0.0566044,0.0629988,-0.0011557,0.0213239,0.00177125,0.0150842,-0.0117873,0.0246336,-0.0354475,-0.0099629,-0.00528438,-0.019402,-0.0241165,1.3564
-352162,0.995127,0.27648,3,7,0,352168,-3.09358,-2.52011,0.0305826,-0.0602441,-0.0274471,-0.018309,-0.0316944,0.00145738,-0.0541196,0.0690257,0.000746268,0.0189684,-0.00222716,0.0158078,-0.0111299,0.0217021,-0.02853,-0.000631625,-0.00458104,-0.0236153,-0.0251199,1.35775
-352156,0.992574,0.27648,3,7,0,352167,-3.08824,-2.52638,0.030584,-0.0637147,-0.016158,-0.00972639,-0.0250546,-0.00536672,-0.0557574,0.0626905,-0.00751776,0.0189379,0.00641502,0.00916597,-0.0101438,0.0237018,-0.0395236,-0.00276399,-0.0125575,-0.0265336,-0.0243325,1.35776
-352160,0.800268,0.27648,3,15,0,352168,-3.08282,-2.51283,0.0302654,-0.0646345,-0.0147636,-0.002987,-0.0277817,0.00519501,-0.0501229,0.0596227,-0.0030625,0.0188171,-0.00163649,0.0138948,-0.00988124,0.0227906,-0.0345775,-0.000691054,-0.00394708,-0.0143028,-0.0208403,1.35345
-352157,0.997352,0.27648,4,15,0,352166,-3.0864,-2.52476,0.0304909,-0.0572093,-0.0119064,-0.0150283,-0.0314157,0.00390626,-0.0533909,0.0528596,-0.00903018,0.0163065,0.00209983,0.00952626,-0.00758596,0.025057,-0.0368364,-0.00277183,-0.0110448,-0.0233373,-0.0310653,1.3565
-352162,0.819929,0.27648,4,15,0,352169,-3.07193,-2.51435,0.0300803,-0.0562199,-0.0229276,-0.0117403,-0.0267146,0.000953263,-0.0511193,0.0584319,0.00279293,0.0212636,-0.00219969,0.0166076,-0.013354,0.0295362,-0.0364504,0.00567915,-0.0122078,-0.0164417,-0.0309577,1.35094
-352169,0.878581,0.27648,4,15,0,352178,-3.07907,-2.51213,0.0300929,-0.0704907,-0.00802744,-0.0128228,-0.0291666,-0.00721328,-0.0525587,0.0557451,-0.0183915,0.0251908,0.00815728,0.0136799,-0.00325211,0.0199721,-0.0325627,-0.00282888,-0.00539166,-0.026596,-0.0235034,1.35111
-352164,1,0.27648,4,15,0,352181,-3.0733,-2.51388,0.0300539,-0.0578504,-0.0125786,-0.0192193,-0.0394822,-0.00275344,-0.0492287,0.0672213,-0.00222282,0.0138254,-0.000340018,0.00672371,-0.0180899,0.0301487,-0.0405802,0.0036086,-0.0104622,-0.0209878,-0.0262362,1.35059
-352159,0.967579,0.27648,4,15,0,352173,-3.07797,-2.5111,0.0302167,-0.060587,-0.0094318,-0.0136093,-0.0374268,0.000503645,-0.0551355,0.0658829,-0.00678925,0.0133003,0.00535494,0.0181756,-0.00773827,0.0270125,-0.0291909,-0.000402363,-0.0104338,-0.0159467,-0.0253905,1.35279
-352162,0.880022,0.27648,4,15,0,352173,-3.09449,-2.53131,0.0307414,-0.0627596,-0.0237227,-0.00771272,-0.0294638,-0.00274074,-0.0538541,0.0555664,-0.00221464,0.0131614,0.00204459,0.019262,-0.0164696,0.0245699,-0.0396975,-0.00189635,-0.00843649,-0.0273313,-0.0207198,1.3599
-352162,0.843804,0.27648,4,15,0,352176,-3.06824,-2.5173,0.0302477,-0.0585287,-0.0070519,-0.016083,-0.0237979,-0.00123453,-0.0470075,0.058036,-0.00630554,0.0196271,0.0044831,0.00805286,-0.00204656,0.028007,-0.0346409,-0.00112259,-0.00874528,-0.0181709,-0.0309568,1.35321
-352164,0.839675,0.27648,4,15,0,352174,-3.07866,-2.52651,0.0303725,-0.0602086,-0.0266464,-0.00879435,-0.0341765,0.000826999,-0.0623702,0.0675291,-0.00217954,0.0166395,0.00211195,0.0150779,-0.0161074,0.0262664,-0.0357887,-0.0016494,-0.0105574,-0.0265753,-0.0203326,1.3549
-352160,1,0.27648,4,15,0,352171,-3.07772,-2.51307,0.0302355,-0.0602873,-0.00657669,-0.0152768,-0.0216107,-0.000333808,-0.0447182,0.0596218,-0.00495068,0.0211576,0.00269533,0.00812175,-0.00344765,0.0264018,-0.0364896,0.000403589,-0.00595517,-0.0180826,-0.0314743,1.35304
-352163,0.750551,0.27648,4,15,0,352170,-3.08156,-2.51129,0.0304442,-0.058903,-0.0236053,-0.0101258,-0.0377291,0.00425096,-0.0649273,0.0622485,-0.00635159,0.012653,0.00237218,0.0127424,-0.0156361,0.0262968,-0.035811,-0.00198402,-0.0104986,-0.0264139,-0.0195235,1.35587
