lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,alpha
# Adaptation terminated
# Step size = 0.270012
# Diagonal elements of inverse mass matrix:
# 0.000100163, 6.76743e-05, 6.93655e-05, 3.01255e-05, 3.4965e-05, 3.51349e-05, 3.56427e-05, 3.62159e-05, 3.00141e-05, 3.80831e-05, 3.42307e-05, 3.44508e-05, 3.47473e-05, 3.2651e-05, 2.37133e-05, 2.3712e-05, 2.10431e-05, 2.51543e-05, 2.33453e-05, 2.21661e-05, 2.6378e-05
-352163,0.956144,0.270012,4,15,0,352171,-3.07987,-2.51909,0.0304136,-0.0731523,-0.0126221,-0.00976788,-0.0316372,0.000663521,-0.0534878,0.0594593,0.00761445,0.018431,-0.00224824,0.0112454,-0.00776093,0.0276995,-0.0347925,-0.00181954,-0.0162748,-0.0210094,-0.0201116,1.35545
-352163,0.960353,0.270012,4,15,0,352173,-3.06898,-2.50495,0.0299612,-0.0485705,-0.0186907,-0.0157708,-0.0285151,-0.0070448,-0.0555929,0.0648134,-0.0143585,0.0228244,0.00459383,0.0140244,-0.0106806,0.0232905,-0.0359007,0.000486234,0.00100086,-0.0193751,-0.0266474,1.34934
-352160,0.98723,0.270012,4,15,0,352171,-3.06778,-2.5088,0.0301231,-0.0504677,-0.012937,-0.00832747,-0.0267506,0.000506243,-0.0570421,0.0673672,-0.0120894,0.0222526,-0.00587526,0.00705211,-0.0101422,0.0247332,-0.036049,-6.6836e-05,-0.00431036,-0.0190941,-0.0284207,1.35152
-352159,0.968637,0.270012,4,15,0,352170,-3.08054,-2.51688,0.0303489,-0.0685199,-0.0187364,-0.0165395,-0.0312929,-0.000606863,-0.0528462,0.056713,0.00553451,0.0141854,0.0117257,0.0159977,-0.00870931,0.0292187,-0.034898,-0.00598871,-0.00898873,-0.0229973,-0.0224553,1.35458
-352157,0.959724,0.270012,4,15,0,352166,-3.08831,-2.52039,0.0304324,-0.0572849,-0.0124588,-0.0108115,-0.0286577,-0.00143251,-0.0504055,0.0703479,-0.00596252,0.0218467,0.00515938,0.00677217,-0.00837335,0.0265771,-0.0415095,0.00380351,-0.0098577,-0.0183217,-0.0226843,1.35571
-352158,0.95589,0.270012,4,15,0,352167,-3.07461,-2.51217,0.030186,-0.0587356,-0.0198859,-0.0114381,-0.0307975,0.00221996,-0.0597903,0.0506462,-0.00288647,0.014066,0.00686889,0.0178204,-0.0092153,0.026049,-0.0303704,-0.0050472,-0.00692442,-0.0250538,-0.0283385,1.35237
-352159,0.922722,0.270012,4,15,0,352169,-3.08964,-2.51828,0.0304566,-0.0659372,-0.0176746,-0.0148481,-0.0342291,-0.00614024,-0.0469711,0.0694773,-0.00517496,0.0184172,-0.000280656,0.00685318,-0.00877106,0.027851,-0.0426508,0.000820084,-0.00595563,-0.0202843,-0.0255443,1.35604
-352157,0.861746,0.270012,4,15,0,352165,-3.08216,-2.51751,0.0302433,-0.0581799,-0.0177643,-0.00817635,-0.024754,0.00203408,-0.0600388,0.0637753,5.47171e-05,0.0212842,0.00628486,0.0160358,-0.00941469,0.0246722,-0.0300072,-0.00135337,-0.0102539,-0.0254924,-0.0233663,1.35315
-352160,0.89181,0.270012,4,15,0,352166,-3.08284,-2.51796,0.0302064,-0.0546867,-0.021448,-0.0110431,-0.030887,-0.00444893,-0.0479504,0.0585899,-0.000146876,0.0197103,0.000356849,0.020409,-0.00392652,0.0233712,-0.0366904,-0.00196143,-0.00920474,-0.0182174,-0.0237538,1.35265
-352164,0.97252,0.270012,3,7,0,352169,-3.07956,-2.51563,0.0304008,-0.054484,-0.0191026,-0.0108437,-0.027461,-0.00459081,-0.0444018,0.0602828,-0.000259312,0.0161578,-0.000316768,0.0213966,0.000167611,0.0251735,-0.0337963,-0.00239742,-0.0114065,-0.0146822,-0.0220248,1.35528
-352159,0.98587,0.270012,4,15,0,352174,-3.07713,-2.51598,0.0303048,-0.0631742,-0.012288,-0.0157216,-0.0332874,0.00132821,-0.0648425,0.058004,-0.00653709,0.0185457,0.00496886,0.00248824,-0.0135841,0.0235972,-0.0358942,-0.00201993,-0.00434042,-0.0196728,-0.0290917,1.35398
-352159,0.899182,0.270012,4,15,0,352167,-3.0755,-2.51998,0.030304,-0.0578157,-0.0205574,-0.0086245,-0.0247592,0.00333296,-0.0524942,0.0640021,0.00574261,0.0146414,-0.00146886,0.0094631,-0.00457908,0.0295666,-0.0375707,4.17708e-05,-0.0119621,-0.0250305,-0.0220552,1.35397
-352159,0.923526,0.270012,4,15,0,352169,-3.07381,-2.51515,0.0302047,-0.0600767,-0.0179967,-0.0130786,-0.0274567,-0.00519905,-0.0558827,0.0541767,-0.00729845,0.0216012,0.00725926,0.0122139,-0.00477533,0.023955,-0.0364822,0.00796762,-0.0117792,-0.0203263,-0.0222845,1.35262
-352163,0.882896,0.270012,4,15,0,352173,-3.08688,-2.52672,0.0306045,-0.0588268,-0.0144149,-0.0103522,-0.0319231,0.00261376,-0.0542901,0.0711133,0.000563509,0.0169661,-0.000684422,0.00905363,-0.010295,0.0269451,-0.0351402,-0.00836846,-0.0142714,-0.0216416,-0.0362911,1.35804
-352158,1,0.270012,4,15,0,352171,-3.07181,-2.51089,0.0301574,-0.06314,-0.0140958,-0.0127868,-0.0294329,0.00013262,-0.0521651,0.0518978,-0.00248481,0.0181479,0.00430351,0.0121294,-0.0120568,0.0210461,-0.0312851,-0.00177644,-0.00835389,-0.0195417,-0.0180871,1.35198
-352158,0.862389,0.270012,4,15,0,352168,-3.06676,-2.50681,0.0300103,-0.058482,-0.0157387,-0.010459,-0.0216173,-0.00210343,-0.0595221,0.0548961,-0.00822469,0.0178562,0.00311105,0.0156232,-0.015748,0.0291044,-0.0348167,-0.00481554,-0.0078019,-0.0200587,-0.0255986,1.35
-352160,0.786718,0.270012,4,15,0,352170,-3.08826,-2.51846,0.0303294,-0.0553748,-0.00812824,-0.00780007,-0.0346576,-0.00274697,-0.0579315,0.0692802,-0.00149502,0.0138067,0.00128996,0.0122151,-0.00299348,0.0231951,-0.0387776,0.00297555,-0.00727708,-0.0245258,-0.0286817,1.35431
-352158,0.970497,0.270012,4,15,0,352172,-3.08907,-2.51467,0.0303703,-0.0585463,-0.0106476,-0.00705623,-0.0348444,-0.00196911,-0.0554246,0.0689224,0.0005526,0.0138979,0.000449884,0.0141608,-0.00510522,0.0221993,-0.038005,0.0015018,-0.00488311,-0.0256222,-0.0276937,1.35487
-352157,0.718058,0.270012,4,15,0,352167,-3.09185,-2.52145,0.0305902,-0.0617613,-0.0218186,-0.0170062,-0.0242428,0.00108337,-0.0568326,0.0537529,-0.00707983,0.023908,0.00475061,0.00836184,-0.0123611,0.0290236,-0.0342062,-0.00261111,-0.0114382,-0.0190391,-0.0238819,1.35785
-352158,0.813321,0.270012,4,15,0,352167,-3.08245,-2.51939,0.0304604,-0.0591303,-0.00970074,-0.0155453,-0.0350894,-0.00335891,-0.0584235,0.0693016,-0.00798639,0.0226762,0.00327703,0.00851663,-0.00325121,0.0296106,-0.0362367,-0.00159172,-0.00438653,-0.0242012,-0.0287156,1.35609
-352158,0.949885,0.270012,4,15,0,352167,-3.07529,-2.51302,0.030186,-0.056475,-0.0117893,-0.0121466,-0.0268236,-0.0036135,-0.0559848,0.0646065,-0.00660864,0.0104814,0.00297115,0.0117977,-0.00458394,0.0331278,-0.0330446,-0.00196167,-0.00889823,-0.0259209,-0.0292546,1.35237
-352164,0.715088,0.270012,4,15,0,352173,-3.088,-2.52752,0.0307463,-0.0643326,-0.0178951,-0.0153538,-0.0374144,-0.000838587,-0.0536655,0.0604982,0.0086441,0.0155865,0.00761163,0.0133844,-0.00772934,0.0224158,-0.0350326,0.0016148,0.00129468,-0.0217672,-0.0245718,1.35997
-352160,1,0.270012,4,15,0,352173,-3.08761,-2.52639,0.0305588,-0.0520433,-0.015709,-0.010684,-0.0253652,-0.0014447,-0.0535491,0.0655728,-0.0109699,0.0177994,0.0016362,0.0158238,-0.0103708,0.0305595,-0.0374091,-0.00290214,-0.0176606,-0.0220644,-0.0268669,1.35742
-352158,0.986749,0.270012,4,15,0,352165,-3.07279,-2.50714,0.0300415,-0.059511,-0.0121033,-0.0142263,-0.0284452,-0.00553853,-0.0554458,0.0601275,0.000714314,0.0211005,-0.000854285,0.0162712,-0.00768726,0.032374,-0.0385297,-0.000704436,-0.0147294,-0.0251661,-0.024563,1.35042
-352165,0.871385,0.270012,4,15,0,352173,-3.09495,-2.52556,0.0307056,-0.0622703,-0.0165318,-0.0170078,-0.0263432,-0.00302745,-0.0451333,0.0613038,0.0123208,0.0147112,0.00264567,0.014729,-0.00995051,0.0350071,-0.0400405,0.00102618,-0.0093522,-0.0242314,-0.0245736,1.35942
-352162,0.963617,0.270012,3,7,0,352171,-3.09217,-2.52552,0.0306863,-0.0624372,-0.0140909,-0.0171457,-0.0263218,-0.00189288,-0.0479033,0.0653539,0.00967316,0.0155071,0.003652,0.0142351,-0.0131827,0.0320134,-0.0427,-0.00231482,-0.00740626,-0.0205991,-0.0259582,1.35915
-352161,0.978758,0.270012,4,15,0,352174,-3.08538,-2.5213,0.0304537,-0.0568496,-0.0177938,-0.00705091,-0.0328252,0.000619719,-0.0613323,0.0580302,-0.0159476,0.0206572,0.00224879,0.00881733,-0.00622391,0.0246625,-0.0309852,-0.004589,-0.0119644,-0.0259089,-0.0199727,1.356
-352160,0.965096,0.270012,4,15,0,352170,-3.07611,-2.51102,0.0302267,-0.0642083,-0.0146777,-0.016928,-0.0267578,-0.000484873,-0.0486587,0.065975,0.00780704,0.0156153,0.00294961,0.0129287,-0.0118682,0.0261274,-0.0413765,0.00131734,-0.00548154,-0.0180966,-0.0320765,1.35292
-352167,0.89551,0.270012,4,15,0,352174,-3.07289,-2.51613,0.0302424,-0.0569944,-0.0182311,-0.0107565,-0.0264105,0.00923855,-0.0603578,0.0538211,-0.0115467,0.0310447,0.00399743,0.00726559,-0.0148918,0.0322484,-0.0315634,0.00538822,-0.0065933,-0.0204359,-0.0308213,1.35313
-352162,0.965652,0.270012,3,15,0,352176,-3.07003,-2.50762,0.0300621,-0.0596529,-0.0119776,-0.0180282,-0.0310938,-0.00806871,-0.0556239,0.0629798,0.00455301,0.013726,0.00671978,0.0203092,-0.00488652,0.0229315,-0.0321516,-0.00545347,-0.0105263,-0.0240639,-0.0202606,1.3507
-352162,0.955319,0.270012,4,15,0,352168,-3.0953,-2.52636,0.0307605,-0.0589166,-0.0227612,-0.00722423,-0.0282309,0.00708723,-0.0548233,0.0570509,-0.0116163,0.0230383,0.00011762,0.00180117,-0.0134282,0.0288348,-0.0370273,0.00184554,-0.00500291,-0.022324,-0.0310604,1.36016
-352162,0.954651,0.270012,4,15,0,352172,-3.10529,-2.53101,0.0309065,-0.0524936,-0.0221625,-0.0150437,-0.0311154,0.00444896,-0.0540108,0.0548931,-0.00591088,0.0237206,0.0101743,0.0167655,-0.00774913,0.0226814,-0.032514,-1.43162e-05,-0.00510272,-0.0199445,-0.0260143,1.36215
-352166,0.921838,0.270012,4,15,0,352174,-3.06059,-2.5022,0.0298397,-0.0639597,-0.014211,-0.00608347,-0.0221279,-0.0043481,-0.052094,0.0707153,-0.0112233,0.0115663,0.00702158,0.00787704,-0.00883152,0.0228326,-0.0371057,-0.00120219,-0.0048569,-0.0249794,-0.0360729,1.3477
-352163,0.842699,0.270012,4,15,0,352180,-3.08823,-2.51853,0.030566,-0.0594222,-0.0195938,-0.0192721,-0.038173,0.00544677,-0.0605376,0.0618889,0.00150799,0.0209474,0.000403116,0.0175773,-0.00827326,0.027255,-0.0417908,0.00222275,-0.011874,-0.0202522,-0.0157175,1.35752
-352159,0.962766,0.270012,4,15,0,352173,-3.08034,-2.51457,0.0304147,-0.0613169,-0.014014,-0.00396465,-0.0265283,-0.00127195,-0.0466446,0.0625743,-0.00547692,0.0133453,-0.00296991,0.00958217,-0.0128005,0.024548,-0.0353003,-0.00785158,-0.00721657,-0.0256762,-0.0285046,1.35547
-352162,0.95967,0.270012,4,15,0,352170,-3.08745,-2.5181,0.0305554,-0.0554051,-0.024092,-0.015417,-0.0297652,-0.00124823,-0.0630711,0.0629817,-0.00196018,0.0230669,0.00389351,0.00679835,-0.00674053,0.0287402,-0.0422495,0.00758504,-0.0109133,-0.0211874,-0.0301984,1.35738
-352160,0.890318,0.270012,4,15,0,352176,-3.09035,-2.52123,0.0304752,-0.064275,-0.0030847,-0.0116561,-0.0276277,-0.00347084,-0.0475527,0.0598725,-0.00890441,0.0123595,-0.000758747,0.0154902,-0.0129805,0.0230233,-0.033646,-0.00203816,-0.0069949,-0.0194919,-0.0263576,1.35629
-352160,0.988953,0.270012,4,15,0,352169,-3.08688,-2.52034,0.0305348,-0.0549971,-0.0075673,-0.00939407,-0.0362149,0.00220295,-0.0504658,0.0621674,-0.00453984,0.0122481,-0.00505539,0.0138873,-0.0134287,0.0217416,-0.035191,-0.0035419,-0.00755845,-0.0161347,-0.0221716,1.3571
-352161,0.989818,0.270012,4,15,0,352169,-3.09392,-2.52415,0.0305635,-0.0559247,-0.0142464,-0.0125746,-0.0365597,-0.00243408,-0.0476692,0.0571864,0.000823597,0.0123391,-0.00446909,0.00850245,-0.00868191,0.0197451,-0.0381365,-0.00405021,-0.011772,-0.0172978,-0.0283324,1.35749
-352166,0.623846,0.270012,4,15,0,352183,-3.08591,-2.51959,0.0306604,-0.0632061,-0.0194457,-0.0128719,-0.0210621,0.0017664,-0.0615434,0.0661243,-0.00729122,0.0238017,0.00980177,0.0140693,-0.0128008,0.0317911,-0.0344371,0.000997178,-0.00449486,-0.0299142,-0.0192621,1.3588
-352168,0.988799,0.270012,4,15,0,352177,-3.09311,-2.52887,0.0304942,-0.0642309,-0.0208765,-0.0136725,-0.0270395,-0.00563677,-0.0651589,0.0662675,-0.0018851,0.0235606,0.00629515,0.0184981,-0.0173979,0.034318,-0.0340196,-0.0012085,-0.00571371,-0.0209628,-0.0191711,1.35655
-352159,1,0.270012,4,15,0,352174,-3.09589,-2.52455,0.0305014,-0.0623916,-0.0132837,-0.00877897,-0.0307635,0.00164637,-0.053142,0.0648649,0.000589033,0.0164214,-0.00256954,0.0134779,-0.00422771,0.0286221,-0.0340942,0.00541469,-0.00821445,-0.0181309,-0.0266742,1.35664
-352160,0.766862,0.270012,4,15,0,352170,-3.08732,-2.52268,0.0306517,-0.0686203,-0.0145811,-0.015975,-0.0282868,-0.00319845,-0.0605342,0.0554717,-0.00693196,0.0238156,0.00116117,0.0122339,-0.0121089,0.0203008,-0.0340653,0.00296431,-0.00609549,-0.0238542,-0.0290131,1.35868
-352167,0.910085,0.270012,3,7,0,352178,-3.08527,-2.52658,0.0304809,-0.0679252,-0.0155135,-0.0212015,-0.0330055,-0.0101428,-0.0576423,0.0547861,-0.00297522,0.0293249,0.00156144,0.0127842,-0.00981699,0.0156884,-0.0375487,-0.0025908,-0.00545394,-0.0249285,-0.0247759,1.35637
-352166,0.857566,0.270012,4,15,0,352174,-3.07049,-2.51167,0.0302345,-0.0497633,-0.0164697,-0.00370077,-0.0259975,0.00950862,-0.0523963,0.0680945,-0.00235835,0.00623082,0.00393287,0.00923226,-0.00879326,0.0364437,-0.0344985,0.00104435,-0.0115036,-0.0199195,-0.0259854,1.35303
-352172,0.953003,0.270012,3,7,0,352178,-3.07306,-2.51066,0.030066,-0.046029,-0.0165989,-0.00171725,-0.0291155,0.0064883,-0.0494812,0.0691603,0.000711793,0.00826875,0.00162451,0.00730732,-0.00515353,0.0357357,-0.0331376,0.00744546,-0.0137638,-0.0260341,-0.0248188,1.35075
-352161,0.995214,0.270012,3,15,0,352182,-3.06854,-2.50771,0.0300803,-0.0537235,-0.0147925,-0.0184539,-0.0297823,0.000884614,-0.0621658,0.0661868,-0.00448827,0.0164801,0.0103315,0.0128555,-0.00319086,0.0259823,-0.034736,0.00154661,-0.0147603,-0.0285272,-0.0228713,1.35094
-352160,0.992166,0.270012,4,15,0,352171,-3.07462,-2.51096,0.0301931,-0.0602203,-0.0141214,-0.00474903,-0.0265214,0.00294781,-0.0580831,0.0632015,-0.00221967,0.0233695,0.00555194,0.0163792,-0.00898271,0.026023,-0.0251404,0.000808257,-0.00527911,-0.0227102,-0.0299186,1.35247
-352160,0.751074,0.270012,4,15,0,352173,-3.08236,-2.52028,0.0305281,-0.0581731,-0.0185436,-0.0193932,-0.0308854,-0.00329373,-0.0514949,0.0586296,-0.00481062,0.0124517,9.52428e-05,0.00651566,-0.00955458,0.0223767,-0.045435,-0.00133121,-0.00832942,-0.0243592,-0.0212672,1.35701
-352162,0.896302,0.270012,4,15,0,352171,-3.09313,-2.5253,0.0308021,-0.0615172,-0.022615,-0.00908459,-0.0222961,0.00535137,-0.0572422,0.0622772,-0.00521006,0.0209664,0.00542632,0.0183366,-0.0113973,0.0283755,-0.0271674,3.93517e-05,-0.00887021,-0.0237066,-0.0287518,1.36073
-352161,0.948203,0.270012,4,15,0,352177,-3.09225,-2.52831,0.0305894,-0.0586066,-0.0111892,-0.0149376,-0.0356135,-0.00600537,-0.0526866,0.0614793,-0.00284131,0.0149726,-5.88584e-05,0.0048002,-0.00793901,0.0257833,-0.043343,0.00553685,-0.00721206,-0.0175154,-0.0224507,1.35784
-352162,0.94153,0.270012,4,15,0,352179,-3.09704,-2.5294,0.0308467,-0.0586123,-0.0179825,-0.0101994,-0.0236585,0.00766874,-0.0590994,0.0610371,-0.00415926,0.0191497,0.00458754,0.0186623,-0.00948148,0.025815,-0.0285839,-0.0056746,-0.0103346,-0.0275778,-0.0288868,1.36134
-352162,0.875856,0.270012,4,15,0,352173,-3.07031,-2.50417,0.0299143,-0.0606049,-0.0132044,-0.0144034,-0.0355265,-0.00822915,-0.052726,0.0624659,-0.00261733,0.0173971,0.00104448,0.00489893,-0.0111734,0.0274454,-0.0434522,0.00352158,-0.00525064,-0.0162634,-0.0215225,1.3487
-352164,0.738187,0.270012,3,7,0,352174,-3.06401,-2.49873,0.0300506,-0.0571442,-0.0108014,-0.012873,-0.0334694,-0.00761968,-0.0493663,0.0592913,-0.00311399,0.0145994,0.000256539,0.0153372,-0.0100962,0.0284523,-0.0404342,-0.00581818,-0.00486751,-0.014483,-0.0246739,1.35054
-352156,0.996035,0.270012,4,15,0,352170,-3.07326,-2.5155,0.0303476,-0.0627347,-0.0196384,-0.00858147,-0.0292946,0.00165019,-0.05675,0.0555133,-0.00145176,0.0202598,0.0044895,0.0106096,-0.00978088,0.0230788,-0.0342846,0.00464627,-0.0081063,-0.0275481,-0.024303,1.35456
-352159,0.815042,0.270012,4,15,0,352165,-3.0924,-2.51713,0.0302818,-0.0587778,-0.0147025,-0.0146818,-0.030943,0.000299048,-0.0507733,0.0677417,-0.00662676,0.01586,0.00334761,0.0120326,-0.00902336,0.0291746,-0.0389118,-0.00561526,-0.00895174,-0.0168353,-0.0267468,1.35367
-352159,0.995261,0.270012,4,15,0,352166,-3.0698,-2.50968,0.0302954,-0.0611696,-0.0155821,-0.0084448,-0.0240083,0.00430696,-0.0573643,0.0596807,-0.011188,0.0202062,0.000262629,0.0170434,-0.0112973,0.0307225,-0.0345775,-0.00236923,-0.0117959,-0.0198951,-0.0215998,1.35385
-352166,0.94915,0.270012,3,7,0,352174,-3.07379,-2.50515,0.030249,-0.0689125,-0.00899473,-0.0213011,-0.0296073,-0.00075563,-0.0471817,0.0576632,0.00179274,0.0197781,0.00585612,0.0173764,-0.00758143,0.0197921,-0.0329558,-0.00118478,-0.00403378,-0.0177631,-0.0309322,1.35322
-352165,0.916786,0.270012,4,15,0,352177,-3.07608,-2.50453,0.030238,-0.0512866,-0.022986,-0.00614197,-0.0290617,0.00211045,-0.0603865,0.0710664,-0.00780746,0.0170534,0.00452097,0.00413254,-0.0125027,0.035375,-0.033356,-0.0035303,-0.00688123,-0.022715,-0.0243433,1.35308
-352161,1,0.270012,3,7,0,352169,-3.07906,-2.51357,0.0301717,-0.0546411,-0.0196989,-0.00442628,-0.031135,5.43236e-05,-0.0577517,0.0720671,-0.00903494,0.0167297,0.00410784,0.0069035,-0.0138016,0.0334409,-0.0323101,-0.00348825,-0.00772963,-0.0234228,-0.0230467,1.35218
-352160,0.856546,0.270012,4,15,0,352179,-3.08267,-2.51425,0.0302842,-0.0646668,-0.0116534,-0.021293,-0.0270017,-0.000430393,-0.0519429,0.0505249,0.00160826,0.0211932,0.000863212,0.0164047,-0.00837805,0.0211519,-0.0358957,0.00426789,-0.0110204,-0.0208871,-0.0295322,1.3537
-352154,0.991907,0.270012,3,15,0,352165,-3.07177,-2.51295,0.0301859,-0.0580067,-0.0166487,-0.00624374,-0.0322331,-0.00425562,-0.0512026,0.0587892,0.00232692,0.0150686,0.00526559,0.013644,-0.0108661,0.0256432,-0.0343265,0.00168404,-0.0100626,-0.0223895,-0.0267185,1.35237
-352160,0.840202,0.270012,3,7,0,352165,-3.08062,-2.51186,0.0301954,-0.0628606,-0.0108137,-0.02106,-0.035985,0.0016959,-0.05513,0.0565797,-0.00904401,0.0180504,0.0119485,0.0107597,-0.0122296,0.0301905,-0.036085,0.0035199,-0.0129909,-0.0222193,-0.0263854,1.3525
-352162,0.81602,0.270012,4,15,0,352175,-3.09383,-2.5228,0.030659,-0.0605944,-0.0222357,-0.00247546,-0.0233954,-0.00195473,-0.0542523,0.0683774,0.00224644,0.0162922,-0.00710541,0.0120935,-0.00701889,0.0235899,-0.0363199,-0.00572434,-0.00279661,-0.022397,-0.0268828,1.35878
-352162,0.735539,0.270012,4,15,0,352181,-3.07707,-2.51393,0.0303669,-0.0583341,-0.00633487,-0.0180733,-0.0334456,0.00230843,-0.0584584,0.0499654,-0.0059192,0.0253214,0.00542387,0.0158981,-0.0119569,0.0284313,-0.033874,0.00459257,-0.0143214,-0.021428,-0.0235835,1.35482
-352164,0.798414,0.270012,4,15,0,352181,-3.06997,-2.50541,0.0299374,-0.058282,-0.025777,-0.00323393,-0.0256393,-0.00132839,-0.0519752,0.072461,0.00222666,0.0113511,-0.000598657,0.00617223,-0.00612647,0.0246863,-0.0383148,-0.00569206,-0.00327074,-0.0233929,-0.0271688,1.34901
-352160,0.894381,0.270012,4,15,0,352174,-3.08287,-2.52406,0.0304063,-0.0575635,-0.0108451,-0.0139038,-0.0283352,0.00217439,-0.0574328,0.0502822,-0.000212506,0.0205559,-0.0033037,0.00912681,-0.0126952,0.0287775,-0.0380809,0.0030031,-0.0135396,-0.0255084,-0.023701,1.35535
-352161,0.968499,0.270012,4,15,0,352166,-3.08483,-2.52574,0.0304168,-0.0576842,-0.0105252,-0.0140879,-0.0307548,0.00205191,-0.0575731,0.0510538,-0.00259667,0.0193048,-0.00391239,0.00952732,-0.0137032,0.0283441,-0.0390738,0.00524103,-0.0124907,-0.0255288,-0.0235967,1.3555
-352160,0.991719,0.270012,4,15,0,352170,-3.07707,-2.51241,0.0300968,-0.0596852,-0.0213215,-0.0162357,-0.0307218,-0.00360036,-0.0525609,0.0683303,-0.00931268,0.0167469,0.00481884,0.0123141,-0.00120927,0.026952,-0.0328246,0.00560815,-0.00446292,-0.0241446,-0.0265093,1.35117
-352155,0.98801,0.270012,4,15,0,352170,-3.07838,-2.51117,0.0302693,-0.0600777,-0.0108317,-0.00824374,-0.0287296,0.00260089,-0.0564063,0.0551015,0.00162973,0.0201485,0.00203939,0.00999566,-0.0131379,0.0251803,-0.0367829,-0.000966675,-0.00878653,-0.018505,-0.0247486,1.3535
-352157,0.932148,0.270012,4,15,0,352163,-3.0911,-2.51878,0.030466,-0.0652087,-0.0131247,-0.0190859,-0.0366065,0.00118871,-0.0541508,0.0647707,-0.0099595,0.024247,0.00153519,0.0130958,-0.00890917,0.0245111,-0.0336518,0.0028037,-0.00786471,-0.0199461,-0.0274445,1.35616
-352157,0.690501,0.270012,4,15,0,352171,-3.08573,-2.51661,0.0304259,-0.0532269,-0.0185889,-0.00555413,-0.0218181,-0.00135946,-0.0560592,0.0585028,0.00256468,0.0117422,0.00236678,0.0082621,-0.0112662,0.0276143,-0.0389089,-0.00275008,-0.00966853,-0.0227658,-0.0256602,1.35562
-352155,0.935418,0.270012,4,15,0,352162,-3.07922,-2.51494,0.0303314,-0.0621081,-0.0118975,-0.00950668,-0.0320184,-0.00509886,-0.0527426,0.0696644,-0.00677416,0.022929,0.00734526,0.0111949,-0.00868998,0.0239159,-0.0349431,0.000939611,-0.00808667,-0.0247075,-0.0219696,1.35434
-352156,0.978919,0.270012,4,15,0,352160,-3.07393,-2.51,0.0301344,-0.0565306,-0.0189959,-0.0141864,-0.0279619,0.00468149,-0.0568147,0.0514408,-0.0012025,0.013785,-0.00335723,0.0102833,-0.00946836,0.0257291,-0.0345786,0.00372076,-0.0111526,-0.0207795,-0.0268211,1.35167
-352161,0.917907,0.270012,4,15,0,352167,-3.07325,-2.51342,0.0302324,-0.0663858,-0.0165215,-0.0203828,-0.0264171,0.0115928,-0.0542866,0.0575315,-0.000741561,0.0192688,-0.00383342,0.00616405,-0.00530226,0.0250094,-0.034732,-0.000552623,-0.0143072,-0.0198897,-0.0250636,1.353
-352158,0.919339,0.270012,4,15,0,352169,-3.07401,-2.5128,0.0301403,-0.0570436,-0.0178193,-0.00978975,-0.0349326,-0.00762216,-0.0564749,0.061995,-0.0120713,0.0173173,0.00514423,0.0109364,-0.0168232,0.0285288,-0.0352666,-0.00125974,-0.00439562,-0.0244626,-0.0248267,1.35175
-352160,0.844112,0.270012,4,15,0,352172,-3.09069,-2.52877,0.0305948,-0.0575235,-0.0163658,-0.0133477,-0.0247826,0.0064085,-0.0597903,0.0655787,0.00415459,0.0240314,-0.00135195,0.0129674,-0.00154216,0.0237326,-0.0365787,-5.6411e-05,-0.0108037,-0.0190455,-0.0260743,1.35791
-352164,0.876453,0.270012,4,15,0,352177,-3.081,-2.52974,0.0306368,-0.066819,-0.00986178,-0.0103304,-0.03469,-0.00510351,-0.055074,0.0616067,-0.0102292,0.00910996,0.00295581,0.0111085,-0.0163468,0.0288683,-0.0353673,-0.00103835,-0.00604821,-0.0249433,-0.0246846,1.35848
-352166,0.925754,0.270012,4,15,0,352177,-3.08858,-2.50852,0.0304019,-0.058197,-0.0176662,-0.0220607,-0.0288801,0.0063702,-0.0541412,0.0616332,-0.0105717,0.017125,-0.00181609,0.00926328,-0.00611884,0.0208913,-0.02846,0.00325743,-0.00622093,-0.0226289,-0.0182373,1.3553
-352159,1,0.270012,3,15,0,352171,-3.0806,-2.51741,0.0303191,-0.0589145,-0.019428,-0.0204719,-0.0315478,0.00889221,-0.0564723,0.0600901,-0.00741396,0.0164537,-0.00574747,0.00849641,-0.00959668,0.0238628,-0.0295243,0.00141878,-0.00930046,-0.0235774,-0.0205359,1.35417
-352159,0.961498,0.270012,4,15,0,352170,-3.06943,-2.50999,0.0301204,-0.0556415,-0.0167346,-0.00511732,-0.025159,-0.00667596,-0.0561089,0.0642443,0.00277936,0.021354,0.00858539,0.0132136,-0.00869898,0.0298559,-0.0418342,-0.00232475,-0.00764421,-0.0211615,-0.0311777,1.35148
-352159,0.871522,0.270012,4,15,0,352171,-3.0767,-2.52237,0.0304,-0.0620295,-0.0167098,-0.0125792,-0.033808,-0.00150415,-0.0560042,0.0657553,0.00344812,0.0166263,0.0150614,0.0143212,-0.0142316,0.0289258,-0.0379592,-0.00309937,-0.00667852,-0.0213921,-0.026146,1.35527
