lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,theta_h.6,theta_h.7,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
# Adaptation terminated
# Step size = 0.0662084
# Diagonal elements of inverse mass matrix:
# 0.000941028, 5.77748e-05, 0.141539, 0.0955838, 0.234035, 0.199899, 0.159624, 0.0619395, 0.0952501, 0.176583, 0.129862, 0.0637131, 0.081159, 0.0703672, 0.0551419, 0.0611531, 0.0431113, 0.0707729, 0.163366, 0.161189, 0.0784539, 0.0960809, 0.0628658, 0.0987991, 0.111421, 0.0828474, 0.0839283, 0.0638973, 0.085995, 0.150564, 0.0846081, 0.0617237, 0.0891988, 0.115701, 6.06297e-05, 3.33746e-05, 3.68396e-05, 3.60886e-05, 3.73737e-05, 3.24339e-05, 3.63652e-05, 3.59059e-05, 3.83072e-05, 3.2133e-05, 3.41416e-05, 3.60413e-05, 2.4407e-05, 2.28305e-05, 2.25992e-05, 2.20334e-05, 2.33213e-05, 2.40334e-05, 2.33264e-05, 0.497113, 0.15311
-351872,0.976575,0.0662084,6,63,0,351899,-3.18809,-2.53611,-0.703148,-0.799591,-1.81724,0.245701,0.383925,1.11932,2.02887,-0.269123,0.218783,0.774943,1.32053,-0.072631,0.0814714,1.65438,0.24426,1.18936,3.05809,-0.94279,-0.889589,0.894786,1.25104,-0.445626,0.00614519,0.731185,-0.684683,0.876347,0.71688,2.01186,0.658727,1.1148,-0.277315,-0.256021,0.0310276,-0.0625034,-0.019794,-0.0227088,-0.0322807,0.000276416,-0.0609175,0.066346,0.00391855,0.0168162,0.00115531,0.000243574,-0.0145465,0.0279569,-0.0320546,-0.0006604,-0.00948226,-0.0221757,-0.0233435,1.04204,0.164326,1.3638,-0.11319,-0.128716,-0.292534,0.0395522,0.061803,0.180185,0.326601,-0.0433225,0.0352189,0.124748,0.212575,-0.0116919,0.013115,0.266316,0.0393202,0.191459,0.492281,-0.151767,-0.143203,0.14404,0.201389,-0.0717354,0.000989233,0.117704,-0.110218,0.141072,0.115401,0.323862,0.10604,0.179456,-0.0446413,-0.0412134,0.160977
-351867,0.889541,0.0662084,6,63,0,351897,-3.15834,-2.52067,-0.0693585,-0.95366,-1.62284,-0.130246,0.516945,0.743899,1.90164,-0.0612012,0.858597,0.866233,0.507411,0.176331,-0.0418678,1.36165,0.162476,0.974928,2.047,-0.504118,-0.726542,1.09152,0.974544,-0.547887,0.0141021,0.347127,-0.318787,0.328519,-0.279605,0.896693,0.923127,0.884639,-0.070579,0.0102792,0.0305168,-0.0654522,-0.0166166,-0.018897,-0.0398547,0.00352085,-0.0474257,0.06917,-0.00989999,0.0177788,0.00549217,0.01936,-0.00404945,0.0256303,-0.0401009,-0.000758663,-0.00573327,-0.0230651,-0.028137,0.218698,0.0841404,1.35685,-0.012479,-0.171583,-0.291983,-0.023434,0.0930093,0.133843,0.342145,-0.0110114,0.154479,0.155853,0.0912938,0.0317256,-0.00753289,0.24499,0.0292328,0.17541,0.368297,-0.0907013,-0.13072,0.196387,0.175341,-0.0985763,0.00253726,0.0624553,-0.0573564,0.0591075,-0.0503068,0.161334,0.16609,0.159165,-0.0126986,0.00184944,0.179921
-351879,0.907212,0.0662084,5,31,0,351899,-3.14607,-2.52054,-0.0750425,-1.18002,-1.43157,-0.347963,1.03296,0.755689,1.92743,-0.017911,0.802115,0.835994,0.671338,0.0120244,0.169881,1.36059,0.0812308,0.915134,1.67028,-0.450327,-0.87247,1.19737,0.902697,-0.457751,-0.00331957,0.453044,-0.356583,0.280573,-0.164663,0.671156,0.862505,0.868723,-0.0103179,0.107886,0.0305655,-0.0666829,-0.019974,-0.0132849,-0.0362042,0.00267676,-0.0513397,0.0707923,-0.00751451,0.0116752,0.00892602,0.0156128,-0.00621929,0.0258033,-0.0385756,-0.000349703,0.00048387,-0.0261872,-0.0245395,0.254609,0.0829336,1.35751,-0.0123339,-0.193948,-0.235292,-0.057191,0.169777,0.124205,0.316792,-0.00294385,0.131835,0.137403,0.110341,0.00197632,0.0279215,0.223625,0.013351,0.150411,0.274527,-0.0740154,-0.143399,0.196798,0.148367,-0.0752356,-0.000545603,0.074462,-0.0586077,0.0461148,-0.0270639,0.110311,0.141761,0.142783,-0.00169584,0.0177321,0.164359
-351872,0.961715,0.0662084,6,63,0,351906,-3.17521,-2.52578,-0.293888,-1.08684,-1.48169,-0.509977,0.939005,0.791405,1.86637,-0.371317,0.745697,0.955004,0.855276,-0.126633,0.0349147,1.43683,0.250288,0.838483,2.1387,-0.527671,-0.698119,1.11963,0.979601,-0.231266,-0.100241,0.361358,-0.326405,0.344336,0.0696009,0.895398,0.882736,0.991006,-0.137466,0.380284,0.0306379,-0.0678147,-0.0212085,-0.0109022,-0.0413275,0.001036,-0.054673,0.0707853,-0.00292526,0.0160404,0.0106339,0.014848,-0.00337888,0.0268958,-0.0384163,-0.00571168,-0.00350892,-0.023136,-0.0266534,0.215631,0.084254,1.3585,-0.0533232,-0.197198,-0.268838,-0.0925306,0.170374,0.143593,0.338635,-0.0673719,0.1353,0.173277,0.155182,-0.0229763,0.00633496,0.260699,0.0454125,0.152135,0.388047,-0.0957409,-0.126667,0.203146,0.177739,-0.0419611,-0.0181877,0.0655651,-0.0592231,0.0624765,0.0126284,0.162462,0.160164,0.179809,-0.0249419,0.068999,0.181441
-351870,0.999503,0.0662084,6,63,0,351899,-3.17387,-2.51868,-0.351555,-0.853937,-1.8114,0.428544,0.266722,0.984586,1.86974,-0.16108,0.380752,0.591749,0.785246,0.240854,-0.0549672,1.4648,0.277107,1.18668,2.28153,-0.754995,-0.665083,0.698596,1.01401,-0.315782,0.286371,0.641394,-0.571764,0.755617,0.386869,1.76067,0.512212,1.00174,-0.108089,-0.667977,0.030441,-0.0593537,-0.017354,-0.031594,-0.0276677,0.0032926,-0.0558094,0.0668458,-0.00531943,0.0201455,-0.00341684,0.00335965,-0.0146502,0.0250338,-0.0343882,0.00323961,-0.0127188,-0.0234098,-0.0209502,0.552964,0.134238,1.35582,-0.0634632,-0.154154,-0.326997,0.0773611,0.048149,0.177738,0.337528,-0.0290784,0.0687337,0.106823,0.141754,0.0434792,-0.00992273,0.264427,0.0500237,0.21422,0.411864,-0.136293,-0.120061,0.126111,0.18305,-0.0570053,0.051696,0.115785,-0.103216,0.136405,0.0698381,0.317838,0.092465,0.180836,-0.0195124,-0.120584,0.180521
-351868,0.974475,0.0662084,6,63,0,351891,-3.16153,-2.51946,-0.641138,-0.837332,-1.62648,-0.0634588,0.463216,0.907407,1.93129,-0.61274,0.431689,1.03456,0.926775,-0.200597,0.0256998,1.57278,0.258036,0.8711,2.43869,-0.70539,-0.605717,1.52193,1.30228,-0.380358,0.137606,0.45487,-0.424819,0.294539,0.194042,1.16356,0.861379,1.01535,-0.247115,0.343482,0.0304717,-0.0704493,-0.0232466,-0.0179011,-0.0429417,-0.00294638,-0.0590656,0.0731609,0.00361567,0.0167823,0.00274951,0.00782768,-0.00554732,0.0300337,-0.0356286,-0.00454317,-0.00293953,-0.0194451,-0.0299396,1.49135,0.199229,1.35624,-0.104596,-0.136603,-0.265345,-0.0103527,0.0755693,0.148035,0.315071,-0.0999627,0.070426,0.16878,0.151195,-0.0327256,0.00419269,0.256585,0.0420961,0.142112,0.39785,-0.115078,-0.098817,0.248289,0.212454,-0.0620518,0.0224491,0.0742078,-0.0693053,0.0480513,0.0316562,0.189824,0.140526,0.165645,-0.0403146,0.0560359,0.163141
-351870,0.989077,0.0662084,6,63,0,351895,-3.1576,-2.51291,-0.144745,-0.962921,-1.91577,0.30243,0.559439,1.09159,1.75609,0.219223,0.693195,0.893118,0.880085,0.242252,0.0488355,1.54671,0.161914,1.16943,2.38985,-0.681227,-0.701258,0.455376,1.1506,-0.543242,-0.0198427,0.751289,-0.761089,0.884995,0.300899,1.7501,0.579213,1.09936,-0.0826029,-0.594262,0.0303363,-0.0584835,-0.0132324,-0.0236899,-0.0285725,0.00391326,-0.0477699,0.0616301,-0.0092257,0.0195774,0.00592914,0.0127131,-0.0114269,0.0224404,-0.0347909,0.003476,-0.0145913,-0.0232178,-0.021453,1.03077,0.165588,1.35441,-0.0236077,-0.157051,-0.312459,0.0493258,0.0912436,0.178036,0.286415,0.0357549,0.113059,0.145666,0.14354,0.0395109,0.00796499,0.252265,0.0264079,0.190731,0.389781,-0.111107,-0.114374,0.0742711,0.18766,-0.0886018,-0.00323632,0.122534,-0.124132,0.144341,0.0490762,0.285439,0.0944687,0.179303,-0.0134724,-0.0969231,0.163098
-351871,0.811347,0.0662084,6,63,0,351903,-3.17983,-2.52484,-0.290909,-0.7064,-2.08521,0.529611,1.02601,1.00682,1.99917,-0.435798,0.401921,0.814757,0.904269,-0.0816943,0.0237907,1.31447,0.235602,0.981872,2.57003,-0.44351,-0.555138,1.41672,1.20652,-0.211728,0.269135,0.710456,-0.185049,0.538585,0.292959,1.41347,0.943047,1.21716,-0.160485,0.0663779,0.0305338,-0.074188,-0.0240149,-0.0176605,-0.0271658,-0.00383272,-0.0548717,0.0592669,0.00986553,0.0246421,0.00363675,0.0073832,-0.00786046,0.0235736,-0.0335348,0.00376838,-0.00585622,-0.0232652,-0.0184763,1.13156,0.186744,1.35708,-0.0510698,-0.12401,-0.366064,0.0929745,0.180119,0.176749,0.350959,-0.0765054,0.0705582,0.143033,0.158747,-0.0143416,0.00417652,0.230759,0.0413605,0.17237,0.451175,-0.0778593,-0.0974559,0.248709,0.211807,-0.0371695,0.0472473,0.124722,-0.0324858,0.0945499,0.0514298,0.248138,0.165554,0.213675,-0.0281735,0.0116528,0.175553
-351871,0.823242,0.0662084,5,63,0,351890,-3.17967,-2.52355,0.0644062,-0.818674,-1.78984,0.444783,1.09399,1.05919,1.96798,0.04298,0.524225,0.645906,0.962872,0.132701,0.116139,1.58816,0.171829,1.24912,2.06645,-0.745455,-0.669443,1.35936,1.21903,-0.629252,-0.00457884,0.579027,-0.366508,0.684486,0.316517,1.22034,0.670495,0.991208,-0.185352,0.0833224,0.0307587,-0.0707641,-0.0198051,-0.0130926,-0.0291943,0.00154368,-0.0528701,0.0628184,0.00636541,0.0253736,-0.000623029,0.0107191,-0.00985582,0.0248222,-0.032494,0.000474397,-0.00858281,-0.0201822,-0.0167326,0.542533,0.127141,1.36014,0.0111174,-0.141314,-0.30895,0.0767754,0.188838,0.182831,0.339699,0.00741891,0.0904882,0.111492,0.166204,0.022906,0.0200472,0.274137,0.02966,0.215614,0.356696,-0.128675,-0.115555,0.234644,0.21042,-0.108617,-0.000790368,0.0999478,-0.0632641,0.118151,0.054635,0.210647,0.115736,0.171096,-0.0319942,0.0143826,0.172613
-351873,0.985947,0.0662084,6,63,0,351905,-3.15673,-2.52554,-0.996828,-1.18283,-1.963,-0.747358,0.169429,0.848421,2.22694,-0.580273,0.501772,1.18012,0.852149,-0.286309,0.0384456,1.82655,0.0875005,0.966573,2.71598,-0.799594,-0.791635,0.759555,1.42678,-0.24276,0.0908517,0.492589,-0.685088,0.37502,0.0353929,1.83513,0.83642,1.17541,-0.213977,-0.441892,0.0307149,-0.0553735,-0.0170085,-0.0269671,-0.0444437,4.56266e-05,-0.0532561,0.071798,-0.0122267,0.0101402,0.00859226,0.0113889,-0.00885346,0.0278946,-0.0388716,-0.0018532,-0.00756735,-0.0245923,-0.0343914,1.5215,0.16635,1.35954,-0.134434,-0.159517,-0.264733,-0.10079,0.0228494,0.114419,0.300328,-0.0782564,0.0676697,0.159152,0.114922,-0.038612,0.00518482,0.246332,0.0118004,0.130353,0.366281,-0.107834,-0.106761,0.102435,0.192417,-0.0327389,0.0122524,0.0664313,-0.0923919,0.0505757,0.00477314,0.247488,0.112801,0.158518,-0.0288572,-0.0595941,0.134861
-351869,0.981691,0.0662084,5,63,0,351901,-3.15365,-2.51896,-0.940759,-1.2414,-2.2053,-0.18006,0.226575,1.08744,2.36961,-0.52304,0.167042,0.946253,0.813505,-0.225163,0.221702,1.78424,-0.0594269,1.17587,2.60501,-1.00173,-0.796414,0.940036,1.43584,-0.402594,0.0898323,0.380783,-0.765103,0.251114,0.201758,1.98377,1.09081,1.16125,-0.1818,-0.289667,0.0306351,-0.0590257,-0.0185608,-0.0204919,-0.037155,0.00106909,-0.0490123,0.0666951,-0.00711853,0.0134308,0.0109027,0.010599,-0.00795345,0.0266641,-0.0302371,-0.00248045,-0.00841794,-0.0220163,-0.0298498,2.14259,0.198067,1.35846,-0.127298,-0.167978,-0.298407,-0.0243646,0.0306587,0.147145,0.320641,-0.0707746,0.0226031,0.128041,0.110079,-0.0304676,0.0299994,0.241432,-0.00804128,0.159111,0.352494,-0.135548,-0.107766,0.1272,0.19429,-0.0544766,0.0121556,0.0515252,-0.103529,0.0339791,0.0273007,0.268432,0.147602,0.157133,-0.0246,-0.039196,0.135314
-351875,0.911274,0.0662084,5,63,0,351899,-3.16038,-2.52079,-0.781747,-1.05184,-1.47484,-0.00984112,0.304209,1.09068,2.2618,-0.444714,0.125413,1.19007,0.762407,-0.0357461,0.364243,1.53426,0.137281,1.2002,2.88116,-1.0823,-0.756872,1.01193,1.37667,-0.275596,0.390002,0.391326,-0.685055,0.455089,0.282406,2.2796,0.863109,1.01623,-0.419702,-0.0190459,0.0304866,-0.0664082,-0.0141621,-0.0171779,-0.0423779,-0.00216547,-0.0514415,0.0717051,-0.000755226,0.0117019,0.00478398,0.0116169,-0.00653712,0.0278642,-0.026028,-0.00281767,-0.0149304,-0.0226386,-0.0275785,1.88613,0.196973,1.35644,-0.112121,-0.150858,-0.211527,-0.00141145,0.0436308,0.15643,0.324395,-0.0637824,0.0179871,0.170684,0.109347,-0.00512683,0.0522411,0.220049,0.0196894,0.172137,0.413227,-0.155227,-0.108553,0.145135,0.197447,-0.039527,0.0559355,0.0561254,-0.0982531,0.0652705,0.0405037,0.326948,0.12379,0.145751,-0.0601951,-0.00273163,0.143424
-351877,0.977246,0.0662084,6,63,0,351904,-3.15198,-2.52098,-1.03958,-1.03381,-1.83659,-0.156725,-0.344864,0.895488,1.80202,0.240534,0.256845,0.685592,1.32381,-0.377453,-0.440879,1.54107,0.0139573,1.0989,2.60344,-0.794135,-0.807708,0.878046,0.963762,-0.484423,-0.330545,0.583445,-0.741543,0.478268,0.239939,1.46761,0.646181,0.979879,0.0195728,-0.229941,0.0306043,-0.0697401,-0.0234065,-0.0175369,-0.0260911,0.00109794,-0.0593717,0.0692402,-0.00936576,0.00262714,0.00289895,0.0128916,-0.00726384,0.0303482,-0.0403839,-0.00278167,-0.00476441,-0.0227059,-0.0286205,1.52345,0.189216,1.35804,-0.159368,-0.158483,-0.28155,-0.0240259,-0.0528677,0.137278,0.27625,0.0368739,0.0393743,0.105101,0.20294,-0.0578636,-0.0675868,0.236247,0.00213966,0.168462,0.399107,-0.121741,-0.123822,0.134605,0.147745,-0.0742622,-0.0506726,0.0894423,-0.113679,0.0733186,0.0367828,0.224985,0.0990597,0.150216,0.00300052,-0.03525,0.1533
-351870,0.993097,0.0662084,6,63,0,351900,-3.11613,-2.52541,-0.641559,-0.972277,-1.84735,-0.317819,0.3488,0.845338,1.67311,-0.64841,0.867929,0.616681,0.684858,-0.602521,-0.486379,1.10943,-0.110546,0.833799,2.37542,-0.732165,-0.866099,1.3074,0.954775,-0.68491,-0.247383,0.751506,-0.870431,0.233771,-0.217218,1.42824,0.558138,0.881318,-0.084369,-0.110332,0.0305665,-0.0624147,-0.0146729,-0.0261408,-0.0410654,-0.00202218,-0.050747,0.0731639,-0.0109447,0.0227296,0.00467671,0.00799152,-0.00881284,0.0208939,-0.035801,-0.00146068,-0.00589379,-0.0246993,-0.0229548,1.2103,0.175772,1.35753,-0.102504,-0.155343,-0.295156,-0.0507787,0.0557287,0.135062,0.267317,-0.103598,0.138671,0.0985287,0.109422,-0.0962663,-0.07771,0.177256,-0.0176622,0.133218,0.379527,-0.11698,-0.138379,0.208886,0.152547,-0.10943,-0.0395251,0.12007,-0.139071,0.0373502,-0.0347054,0.228193,0.0891751,0.14081,-0.0134799,-0.017628,0.159773
-351876,0.989957,0.0662084,6,63,0,351898,-3.13544,-2.52552,-0.400439,-1.13744,-2.07774,0.121231,0.157397,0.693786,2.03489,-0.0203549,-0.195072,0.691153,0.670488,0.188005,0.10719,1.2578,0.0525673,0.893584,2.18594,-1.31368,-0.902818,0.324047,1.09242,-0.529722,-0.0722298,-0.0644782,-0.67045,0.500276,0.305612,1.30291,0.530132,0.813752,-0.772272,-0.497738,0.0305706,-0.0649053,-0.0235175,-0.0181531,-0.0286594,0.0097926,-0.053103,0.0631903,0.00384581,0.0105375,0.00155891,0.00960895,-0.0104155,0.0329467,-0.037988,-0.00131982,-0.00870951,-0.0214591,-0.0303544,0.0753173,0.0441518,1.35758,-0.0644226,-0.182991,-0.334266,0.0195035,0.025322,0.111616,0.327373,-0.00327468,-0.0313831,0.111192,0.107868,0.0302462,0.0172447,0.202354,0.00845701,0.143759,0.351673,-0.211345,-0.145245,0.0521326,0.175748,-0.0852215,-0.0116203,-0.0103732,-0.107862,0.0804842,0.0491667,0.209612,0.0852875,0.130916,-0.124243,-0.080076,0.16088
-351874,0.970535,0.0662084,6,63,0,351905,-3.13593,-2.51133,-0.894374,-0.848308,-1.78952,-0.0224077,0.293709,0.97047,1.80523,0.154352,0.161212,0.543834,0.701586,-0.137199,-0.244689,1.3653,-0.0568687,0.901307,1.91441,-1.33628,-0.565606,0.721236,1.02902,-0.30479,0.386865,0.837425,-0.83031,0.791073,0.0237116,1.38448,0.661915,0.957112,-0.236809,-0.0827965,0.0303465,-0.0608944,-0.0208187,-0.0241075,-0.0262253,0.000759641,-0.0536159,0.0599307,-0.00657759,0.0198448,0.0131403,0.0131467,-0.0136484,0.0243267,-0.0308574,0.000143931,-0.00910797,-0.0261802,-0.0211944,0.199471,0.0748213,1.35454,-0.149832,-0.142115,-0.299793,-0.00375391,0.0492043,0.16258,0.302425,0.0258581,0.0270074,0.0911069,0.117535,-0.0229845,-0.0409921,0.228725,-0.00952706,0.150993,0.320716,-0.223863,-0.0947544,0.120827,0.172389,-0.0510606,0.0648103,0.140291,-0.139099,0.132526,0.00397234,0.231938,0.110889,0.160342,-0.0396719,-0.0138707,0.167527
-351865,0.744111,0.0662084,5,31,0,351896,-3.13786,-2.51729,-0.622691,-0.988992,-1.74173,0.135522,0.489112,0.408564,1.60321,-0.118885,0.228946,0.759973,0.923403,-0.116792,0.0385473,1.24124,0.0859785,1.00372,2.45969,-0.893402,-1.00106,1.05691,1.01563,-0.480112,0.17662,0.584713,-0.805718,0.577349,0.0248839,1.0412,0.594235,1.04218,-0.513231,-0.360567,0.0304372,-0.0637895,-0.0231195,-0.024856,-0.0328412,0.00222337,-0.0582161,0.0610936,-0.00355676,0.0241859,0.00550662,0.00978748,-0.011608,0.0256071,-0.0312125,-0.00265806,-0.00993562,-0.0268978,-0.0235206,0.384399,0.0991361,1.35577,-0.0995665,-0.158137,-0.278497,0.0216697,0.0782077,0.0653282,0.256348,-0.0190094,0.0366079,0.121518,0.14765,-0.0186748,0.0061636,0.198471,0.0137477,0.160492,0.393298,-0.142852,-0.160067,0.168998,0.162397,-0.0767686,0.028241,0.0934939,-0.128832,0.0923164,0.00397887,0.166485,0.0950165,0.166642,-0.0820642,-0.0576536,0.159897
-351880,0.994306,0.0662084,5,31,0,351901,-3.13689,-2.52467,-0.763098,-0.994455,-1.67715,-0.138153,0.402962,1.13095,1.98479,-0.0743338,0.81551,0.628747,0.647996,-0.32875,-0.278711,1.3517,-0.00452477,0.763959,1.9591,-0.89354,-0.605113,0.268103,0.899632,-0.305992,-0.441359,0.613588,-0.461379,0.467705,0.274684,1.51593,0.500076,0.837486,-0.492445,-0.52643,0.0304546,-0.0675449,-0.0175951,-0.0186882,-0.0295944,-0.0112963,-0.0489615,0.0613568,-0.00249252,0.012746,-0.00950732,0.000108055,-0.00564162,0.0281172,-0.0357513,0.00545042,0.000239567,-0.0220116,-0.0255231,0.366584,0.0992919,1.35601,-0.125143,-0.163084,-0.275043,-0.0226563,0.0660833,0.18547,0.325494,-0.0121903,0.133739,0.103111,0.106267,-0.053913,-0.045707,0.221671,-0.000742035,0.125285,0.321281,-0.146535,-0.0992348,0.0439673,0.147534,-0.0501808,-0.0723802,0.100625,-0.0756633,0.0767008,0.0450465,0.248603,0.0820094,0.137342,-0.0807579,-0.0863313,0.163994
-351873,0.801546,0.0662084,6,63,0,351907,-3.10971,-2.52121,-0.586786,-1.59772,-2.68695,0.0511698,0.0969458,0.795127,2.59291,-1.08231,-0.010446,0.805758,1.00372,-0.358476,-0.609721,1.60736,-0.306395,1.0134,2.3512,-1.32017,-1.10486,1.48184,0.927051,-0.645237,-0.175604,0.196008,-1.2656,0.196953,-0.348713,1.19692,0.786793,1.2108,-0.57845,-0.629232,0.030597,-0.0601825,-0.0134009,-0.0229335,-0.0393768,0.0075165,-0.05416,0.0728597,0.00108473,0.0230273,0.00150097,0.00677635,-0.00384506,0.0259528,-0.0397083,-0.00513909,-0.00906514,-0.0249253,-0.028593,0.511149,0.0888096,1.35794,-0.0728897,-0.198467,-0.333769,0.00635624,0.0120425,0.0987696,0.322087,-0.134444,-0.00129759,0.10009,0.124681,-0.0445294,-0.0757387,0.199664,-0.0380599,0.125883,0.292063,-0.16399,-0.137244,0.184072,0.115157,-0.0801504,-0.0218132,0.0243478,-0.157211,0.0244652,-0.0433166,0.148679,0.0977343,0.150404,-0.0718542,-0.0781622,0.124219
-351866,0.983471,0.0662084,6,63,0,351897,-3.09261,-2.52905,-1.2184,-1.45937,-2.35188,-0.482553,0.215394,0.711472,1.54214,-0.478852,0.29059,0.774466,0.360669,-0.631534,-0.409981,1.19972,-0.340998,0.680407,2.76061,-1.26285,-1.10434,0.162744,0.75214,-0.999492,-0.556425,0.181671,-0.866795,0.192703,-0.0174548,1.39266,0.199035,0.567566,-0.767993,-0.557352,0.0306874,-0.0679349,-0.0218622,-0.0176978,-0.0316413,-0.00658464,-0.0542827,0.061261,-0.00579427,0.0125798,0.00387759,0.0061827,-0.00748052,0.0257226,-0.0361096,0.00331643,-0.00907779,-0.0228864,-0.0180731,0.816683,0.136173,1.35917,-0.183591,-0.219902,-0.354387,-0.0727124,0.0324561,0.107206,0.232373,-0.0721547,0.0437869,0.116699,0.0543466,-0.0951612,-0.0617771,0.180776,-0.0513825,0.102526,0.415976,-0.190289,-0.166405,0.0245227,0.113334,-0.150606,-0.0838435,0.0273747,-0.130611,0.029037,-0.00263014,0.209849,0.0299912,0.0855224,-0.115723,-0.0839833,0.150683
-351862,0.998506,0.0662084,6,63,0,351883,-3.10423,-2.52501,-0.407179,-1.35262,-1.79799,0.088578,0.0109197,0.653822,1.92035,-0.280918,0.644907,0.251493,0.562163,-0.301185,-0.373907,1.18855,-0.29748,0.825508,1.96133,-1.05402,-1.2217,0.713631,0.855477,-0.788144,-0.273181,0.0115076,-1.22131,-0.00772742,-0.391009,1.22495,0.390604,0.720877,-0.418215,-0.62727,0.0306702,-0.0620988,-0.00984762,-0.0161502,-0.0393125,0.0064299,-0.0494994,0.0648509,-0.00239634,0.0257178,-0.000910161,0.014651,-0.00891057,0.0254924,-0.0375682,-0.000640001,-0.00380776,-0.0224017,-0.0281043,1.1316,0.15876,1.35894,-0.0607689,-0.20187,-0.268338,0.0132197,0.0016297,0.0975787,0.2866,-0.0419252,0.0962483,0.0375337,0.0838993,-0.0449499,-0.0558033,0.177384,-0.0443971,0.123202,0.292717,-0.157305,-0.182331,0.106505,0.127674,-0.117626,-0.0407705,0.00171744,-0.182273,-0.00115327,-0.0583556,0.182816,0.0582952,0.107586,-0.0624159,-0.0936161,0.149244
-351869,0.913239,0.0662084,6,63,0,351890,-3.11197,-2.51508,-0.638612,-1.08092,-2.32592,-0.476777,0.200694,0.525327,1.6489,-0.562423,-0.0744173,0.479441,0.466803,-0.456902,-0.129157,1.28238,-0.0954226,0.379609,1.80957,-0.767747,-1.00574,0.586893,0.737722,-0.81987,-0.37393,0.329656,-0.932486,0.250507,-0.149536,0.552177,0.202324,0.913041,-0.377212,-0.261832,0.0303537,-0.0671975,-0.0306746,-0.024422,-0.0304303,-0.00340209,-0.0603545,0.0700787,0.00122417,0.0102702,0.00610974,0.00393811,-0.00953098,0.0315975,-0.0351607,-0.00313057,-0.0118206,-0.0199255,-0.0233517,1.5143,0.210419,1.35464,-0.109198,-0.184829,-0.397717,-0.0815256,0.0343173,0.0898274,0.28195,-0.0961705,-0.0127249,0.0819813,0.0798203,-0.0781271,-0.0220851,0.219278,-0.0163166,0.0649106,0.309425,-0.13128,-0.171974,0.100355,0.126146,-0.140192,-0.0639395,0.0563689,-0.159449,0.0428351,-0.0255697,0.0944186,0.0345961,0.156124,-0.0645007,-0.0447716,0.170993
-351869,0.993602,0.0662084,6,63,0,351895,-3.08941,-2.51752,-0.583976,-1.19049,-1.81703,0.479269,0.307631,0.583749,1.32918,-0.175781,0.111675,0.397245,0.397237,-0.178896,-0.546023,0.885947,-0.287604,0.819906,2.02765,-1.22324,-0.827939,0.907444,0.771681,-0.437254,-0.27638,-0.0717999,-0.684462,0.183846,-0.109216,1.26399,0.495389,0.365269,-0.803866,-0.654137,0.0303266,-0.0672092,-0.0186044,-0.00714372,-0.042875,-0.00192856,-0.0593931,0.0638613,-0.00128585,0.0176476,0.00224589,0.0125397,-0.0105642,0.0254398,-0.0388299,0.00485926,-0.00581119,-0.0284626,-0.0241094,0.733983,0.157121,1.35427,-0.107099,-0.21833,-0.333237,0.087896,0.0564183,0.107057,0.243767,-0.0322375,0.0204807,0.0728531,0.0728517,-0.0328089,-0.100138,0.162479,-0.0527453,0.150367,0.371862,-0.224337,-0.151841,0.166422,0.141523,-0.0801906,-0.0506869,-0.0131678,-0.125528,0.0337166,-0.0200298,0.23181,0.0908523,0.0669888,-0.147426,-0.119966,0.183396
