# 0.0137442, 9.42268e-05, 0.169095, 0.0909207, 0.280178, 0.248656, 0.181152, 0.0814388, 0.102504, 0.20784, 0.190766, 0.0827614, 0.127086, 0.0958008, 0.0705898, 0.0594493, 0.0485876, 0.110564, 0.198492, 0.191341, 0.0974091, 0.136173, 0.076842, 0.155063, 0.142975, 0.126888, 0.0987128, 0.0804738, 0.118928, 0.203797, 0.121962, 0.0890711, 0.122856, 0.130592, 0.223295, 0.239959, 0.185826, 0.325856, 0.149523, 0.183201, 7.66335e-05, 5.7079e-05, 5.76004e-05, 5.64273e-05, 5.76697e-05, 5.35832e-05, 5.7297e-05, 5.13125e-05, 5.61684e-05, 5.1276e-05, 6.54933e-05, 3.26651e-05, 2.73994e-05, 2.99932e-05, 3.04581e-05, 2.828e-05, 0.709345, 0.557425, 0.204671, 0.24759
-210441,0.974538,0.0389112,6,63,0,210482,-3.20475,-2.55391,-1.76776,-1.36496,-1.771,0.933274,-0.969295,0.0674776,-0.0625856,-0.757578,0.245548,0.243329,-0.0414257,-0.745748,-0.170136,0.425318,-1.05355,0.253128,1.38574,-1.69136,-1.61101,-0.458404,0.264442,-1.5851,-0.580822,0.850158,-1.65882,-0.144492,0.151793,0.574341,0.689876,0.965095,-0.943381,0.132514,-1.05536,0.515916,0.339494,-1.80368,-0.380301,0.195332,0.033959,-0.0634016,-0.0254221,-0.021672,-0.0317925,-0.0054289,-0.0211287,0.0237464,0.0180594,0.010869,0.0170887,-0.00882673,0.0382553,-0.0268753,2.81969e-05,-0.00284084,0.581838,4.26251,0.117795,0.465285,1.40437,-0.272992,-0.210789,-0.273493,0.144124,-0.149687,0.0104205,-0.00966499,-0.116991,0.0379196,0.0375769,-0.0063973,-0.115165,-0.0262737,0.0656812,-0.162698,0.0390902,0.213998,-0.261194,-0.248786,-0.0707906,0.0408373,-0.244784,-0.0896954,0.131288,-0.256169,-0.0223137,0.0234411,0.0886945,0.106536,0.149038,-0.145685,0.0204639,-0.237842,0.116269,0.07651,-0.406486,-0.0857065,0.0440211,0.154428,0.225365
-210438,0.98517,0.0389112,6,63,0,210474,-3.2568,-2.56968,-0.819243,-1.33076,-1.66147,0.112906,-0.913403,0.221909,0.956189,-0.274013,-0.258002,-0.0323084,0.112528,-0.717359,-0.397323,0.173096,-0.885683,0.0706643,1.79671,-1.24854,-1.27805,-0.838926,0.171525,-1.92511,-1.06938,0.476832,-1.44046,0.0974816,0.513246,0.619583,0.49205,0.312327,-0.311055,-0.0726211,-0.507113,0.659796,0.418155,-1.40853,-0.0830139,0.429197,0.0344284,-0.0751771,-0.0209905,-0.0208089,-0.0415435,0.00475175,-0.0247601,0.0105803,0.0286887,0.00829476,0.0180054,-0.00840926,0.0307384,-0.0305206,-0.00909779,-0.00956932,0.335758,0.557803,0.103196,0.182617,1.41098,-0.145903,-0.237002,-0.295899,0.020108,-0.162672,0.0395208,0.170292,-0.0488002,-0.0459489,-0.00575396,0.0200407,-0.127758,-0.0707612,0.0308275,-0.157736,0.0125849,0.319984,-0.222358,-0.227614,-0.149408,0.0305476,-0.342852,-0.190451,0.0849213,-0.256538,0.017361,0.0914063,0.110344,0.0876315,0.0556238,-0.0553972,-0.0129334,-0.123996,0.161328,0.102244,-0.344403,-0.020298,0.104944,0.178095,0.244513
-210447,0.828202,0.0389112,6,127,0,210474,-3.39784,-2.55762,-1.84085,-1.08971,-1.9813,1.16158,-1.13329,0.339983,0.106181,-0.587642,0.34566,0.387415,0.0534396,-0.531818,-0.0126002,0.678032,-0.78354,0.417362,1.33412,-1.09322,-1.45499,-0.156724,0.362283,-1.37072,-0.346979,0.808053,-1.56158,0.0584389,0.207611,0.607242,0.905145,0.920956,-0.802091,0.0169507,-1.51275,2.0369,1.176,-1.70574,0.698044,1.44059,0.034045,-0.0643446,-0.02483,-0.0246311,-0.0213362,-0.00529456,-0.0310727,0.00822907,0.0268743,0.015741,0.0126239,-0.00625098,0.0369434,-0.0242418,0.00305139,-0.00151713,0.649301,0.82197,0.126699,0.124248,1.40558,-0.289447,-0.17134,-0.311531,0.182642,-0.178194,0.0534573,0.0166954,-0.092398,0.0543499,0.0609152,0.00840258,-0.0836204,-0.0019812,0.10661,-0.1232,0.065624,0.20977,-0.171892,-0.228776,-0.0246425,0.0569636,-0.215525,-0.0545573,0.127054,-0.245536,0.00918864,0.0326438,0.0954798,0.142321,0.144807,-0.126117,0.00266524,-0.207314,0.279146,0.161165,-0.233762,0.0956631,0.197425,0.157235,0.137045
-210450,0.998119,0.0389112,7,255,0,210481,-3.33891,-2.54509,-1.60385,-1.01112,-2.20153,1.3071,-1.39704,0.368476,0.388055,-0.700702,-0.593917,0.169372,-0.139587,-0.692359,-0.56493,0.220955,-0.978053,-0.0525382,1.69257,-1.43174,-1.63826,-0.553765,0.00673878,-1.73509,-0.0981188,0.562852,-1.6793,0.252307,0.406249,1.35249,0.381816,0.610112,-0.542822,0.0228593,-0.783071,1.73884,1.57452,-1.40376,0.509316,1.05904,0.0340561,-0.0743549,-0.0320343,-0.0263106,-0.0252601,-0.00422034,-0.0225587,0.00183916,0.028036,0.00603865,0.00496463,0.00098597,0.0404867,-0.0301062,-0.00473313,-0.00280817,0.8707,0.940993,0.14872,0.142936,1.40574,-0.255623,-0.161153,-0.350882,0.208327,-0.222662,0.0587279,0.0618484,-0.111678,-0.0946588,0.0269946,-0.0222474,-0.110349,-0.0900389,0.035216,-0.155883,-0.00837357,0.269764,-0.228191,-0.261108,-0.0882594,0.00107403,-0.27654,-0.0156382,0.0897078,-0.267648,0.0402129,0.0647482,0.215561,0.0608541,0.0972401,-0.0865153,0.00364332,-0.115385,0.256217,0.232005,-0.206844,0.0750476,0.15605,0.159381,0.14735
-210441,0.904626,0.0389112,6,63,0,210478,-3.39506,-2.54981,-1.73487,-1.34408,-1.36825,1.09154,-1.20257,0.253695,0.421828,-0.774694,-0.0274084,-0.113644,0.290586,-0.540262,-0.104962,0.56332,-0.713783,0.354763,1.7537,-1.28555,-1.58817,-0.29923,0.471449,-1.6386,-0.714618,0.342983,-1.36044,0.335631,0.642019,0.919008,0.528426,0.680613,-0.335033,-0.0738732,-0.612476,1.73777,0.961477,-1.63399,0.426742,1.33724,0.0337983,-0.0646459,-0.0288019,-0.0140561,-0.0282458,0.00154577,-0.0342469,-0.00271624,0.0331368,0.000294362,0.0133649,-0.0101724,0.0370834,-0.0278929,-0.0133686,-0.00893636,1.46347,1.42405,0.213259,0.210954,1.40212,-0.305832,-0.236941,-0.241202,0.192423,-0.211996,0.0447227,0.0743622,-0.136567,-0.00483171,-0.0200338,0.0512261,-0.0952403,-0.0185033,0.0993052,-0.12583,0.0625397,0.309152,-0.226625,-0.279971,-0.0527499,0.0831096,-0.288862,-0.125977,0.060463,-0.239826,0.0591669,0.113179,0.162008,0.0931539,0.119982,-0.0590615,-0.0130228,-0.108271,0.307197,0.169966,-0.288852,0.075438,0.236392,0.176286,0.176776
-210436,0.986536,0.0389112,7,191,0,210466,-3.37868,-2.57437,-1.02028,-0.49962,-0.6869,1.20779,-0.455847,0.644108,0.86005,-0.644686,0.233672,0.583655,0.587121,-0.184059,0.0535207,0.76075,-0.295243,0.612612,1.61252,-0.682977,-0.588819,0.22804,0.586472,-0.86266,-0.370558,0.755213,-0.698872,0.424673,0.881676,1.1059,0.531805,0.883791,0.0866773,0.254312,-0.994885,1.08286,0.829838,-1.67795,0.397581,0.616405,0.0345966,-0.0698349,-0.02136,-0.0187761,-0.0413989,-0.000362329,-0.0326947,0.0142759,0.0242142,0.00484329,0.0130495,-0.0164517,0.0286572,-0.032437,-0.0108684,-0.0103049,0.8979,1.98776,0.217326,0.230937,1.41335,-0.234001,-0.114588,-0.15754,0.277005,-0.104548,0.147726,0.197252,-0.147859,0.0535927,0.133861,0.134656,-0.0422138,0.012275,0.174478,-0.067714,0.140502,0.369831,-0.156641,-0.135046,0.052301,0.134507,-0.197851,-0.0849874,0.173208,-0.160286,0.0973987,0.202212,0.253638,0.121969,0.202697,0.0198794,0.0583265,-0.162961,0.177371,0.135927,-0.274847,0.0651236,0.100967,0.22935,0.163799
-210431,0.941096,0.0389112,6,63,0,210475,-3.41192,-2.57383,-0.85999,-0.534565,-0.799642,0.97848,-0.421369,0.564226,0.861781,-0.360197,0.270774,0.613855,0.618036,-0.117105,0.0592026,0.610475,-0.241437,0.582419,1.68619,-0.80582,-0.65051,0.372614,0.630333,-0.869365,-0.211427,0.758911,-0.697361,0.417148,0.729014,1.04145,0.502956,0.85894,0.260832,0.404959,-1.0477,1.08187,0.774305,-1.70679,0.398845,0.72847,0.0346621,-0.0705503,-0.0177458,-0.0129029,-0.0435641,0.00029336,-0.0301933,0.0155272,0.0251255,0.00413806,0.0136803,-0.0179544,0.0296117,-0.0331638,-0.011838,-0.00938417,0.79128,2.14699,0.207066,0.283343,1.41428,-0.200187,-0.124435,-0.18614,0.227769,-0.0980857,0.13134,0.200604,-0.0838463,0.0630304,0.142892,0.143866,-0.0272597,0.0137811,0.142106,-0.0562015,0.135575,0.392509,-0.187578,-0.151425,0.0867366,0.146728,-0.20237,-0.0492158,0.176658,-0.162331,0.0971033,0.169699,0.242428,0.117077,0.199943,0.0607161,0.0942659,-0.202597,0.209206,0.14973,-0.330048,0.077126,0.140867,0.232779,0.193373
-210439,0.955346,0.0389112,7,191,0,210462,-3.35707,-2.57666,-0.587688,-0.657804,-1.42354,1.38645,-0.459633,0.690451,0.5825,0.357965,0.38893,0.515274,0.436277,-0.0712415,0.278792,0.618822,-0.394546,0.394875,1.70478,-0.589126,-0.694113,-0.245351,0.520133,-1.3496,-0.246671,1.18843,-0.99344,0.609378,0.502066,0.79388,1.38421,0.87035,-0.346902,0.325491,-1.62599,1.06622,0.405939,-2.08998,-0.285715,0.536254,0.034707,-0.0692984,-0.0264245,-0.0254965,-0.0251365,-0.00672559,-0.0308477,0.0192767,0.0269042,0.0116497,0.0171159,0.00384486,0.0434831,-0.024867,0.00405369,-0.00298044,3.37972,0.33898,0.391061,0.0928488,1.41492,-0.125012,-0.139927,-0.302813,0.294923,-0.0977723,0.146871,0.123908,0.0761456,0.0827324,0.109608,0.0928041,-0.0151544,0.0593041,0.131635,-0.083927,0.0839969,0.362638,-0.125318,-0.14765,-0.0521905,0.110642,-0.287085,-0.0524714,0.252801,-0.211323,0.129626,0.106799,0.168873,0.294446,0.185139,-0.0737923,0.0692379,-0.259302,0.170034,0.0647366,-0.333298,-0.045564,0.0855184,0.212718,0.159474
-210444,0.968176,0.0389112,7,127,0,210469,-3.46405,-2.54979,-1.0315,-0.903267,-1.33928,1.24907,-0.572062,0.453264,0.315478,-0.242752,0.122332,0.219643,0.0381233,-0.318396,0.0412348,0.514387,-0.458236,0.215622,1.33581,-0.425117,-0.909709,-0.185061,0.304761,-1.78252,-0.579652,1.01787,-1.1547,0.19224,0.142115,0.398291,1.06931,0.475025,-0.562822,-0.516501,-0.53464,1.41782,0.87043,-0.837024,0.551858,1.1083,0.0341035,-0.0740394,-0.0234891,-0.0169323,-0.0403516,-0.00316351,-0.0324829,0.00392869,0.0288777,-0.0030754,0.018763,-0.0159798,0.0279482,-0.0346336,-0.0147756,-0.00777309,0.427213,0.557012,0.127401,0.180436,1.4064,-0.201056,-0.176062,-0.261048,0.243466,-0.111505,0.0883489,0.061492,-0.0473164,0.0238445,0.0428122,0.00743088,-0.0620608,0.00803737,0.100263,-0.0893181,0.0420285,0.260373,-0.0828626,-0.177318,-0.0360716,0.0594032,-0.347444,-0.112984,0.1984,-0.225072,0.0374708,0.0277006,0.0776337,0.208427,0.0925906,-0.109704,-0.100675,-0.129257,0.342777,0.210438,-0.202362,0.133419,0.267946,0.194917,0.241764
-210438,0.996308,0.0389112,6,63,0,210480,-3.44271,-2.56142,-0.782309,-1.05667,-0.881312,0.815849,-0.681434,0.165023,0.650145,-0.218819,-0.116467,0.473246,0.0832761,-0.607763,-0.399023,0.465164,-0.612486,0.304885,1.74462,-0.642408,-1.08444,-0.396809,0.112056,-1.66639,-0.675831,0.852842,-1.04933,0.202911,0.545863,0.804602,0.801882,0.78466,0.053681,-0.347848,-0.174657,1.24885,1.08956,-0.438238,0.379266,0.996969,0.0342676,-0.0757206,-0.0158577,-0.021834,-0.0422525,-0.00377446,-0.0380209,0.01249,0.0413408,-0.00552733,0.0111522,-0.00825738,0.0291648,-0.0331952,-0.00933647,-0.00805188,0.563119,1.08871,0.156967,0.268681,1.40871,-0.163639,-0.221027,-0.184348,0.170655,-0.142538,0.0345186,0.135994,-0.0457713,-0.0243618,0.098991,0.0174192,-0.127128,-0.0834653,0.0973003,-0.128116,0.063774,0.364929,-0.134375,-0.226836,-0.0830023,0.0234393,-0.348565,-0.141366,0.178393,-0.219492,0.0424438,0.11418,0.168302,0.167733,0.164131,0.0112287,-0.0727608,-0.0449745,0.321582,0.280564,-0.112847,0.0976622,0.256722,0.209174,0.257503
-210442,0.981809,0.0389112,7,127,0,210466,-3.14965,-2.56555,-1.38787,-0.98446,-2.32662,1.32901,-0.55797,0.501786,0.884329,-0.47221,0.704301,0.579107,0.384739,-0.587308,-0.110009,0.753171,-0.540504,0.524044,2.2071,-1.73671,-1.17343,0.164917,0.652055,-1.74395,-0.421289,1.22379,-1.40972,0.586226,0.396336,1.26317,1.38072,1.20982,-0.912793,0.998947,-1.47034,-0.0476686,-0.1945,-1.84219,-0.66658,-0.211077,0.0344702,-0.0649381,-0.0296773,-0.0190765,-0.018843,-0.00299015,-0.026019,0.0148733,0.0151127,0.0147872,0.0143707,-0.00514176,0.0390903,-0.0305885,0.000863459,-0.00205604,1.26108,1.42292,0.180731,0.405368,1.41157,-0.223362,-0.158437,-0.374443,0.213888,-0.0897988,0.0807566,0.142323,-0.0759967,0.113349,0.0932006,0.0619193,-0.0945204,-0.0177046,0.121214,-0.0869878,0.0843388,0.355208,-0.279503,-0.188851,0.0265414,0.104941,-0.280669,-0.0678016,0.196955,-0.226879,0.0943462,0.0637856,0.203293,0.222211,0.194707,-0.146903,0.160769,-0.499664,-0.0161991,-0.0660965,-0.626029,-0.226523,-0.0717297,0.160938,0.339828
-210446,0.993941,0.0389112,7,127,0,210479,-3.1633,-2.54812,-1.04354,-1.32837,-2.43639,1.43469,-0.144797,0.488941,1.02524,-0.0725921,0.251822,0.575618,0.660958,0.0335638,0.524272,0.905836,-0.473998,1.16954,2.14509,-1.39315,-1.0445,-0.510682,0.585451,-1.05493,-0.269406,1.01671,-1.09467,0.527783,0.713852,0.879304,0.995795,0.969331,0.33734,0.876515,-0.707793,-0.0138501,-0.0715916,-0.786703,-0.273491,-0.160988,0.0341545,-0.0604767,-0.0185032,-0.0272093,-0.034237,-0.00613997,-0.0287271,0.0140365,0.0315471,-0.00732073,0.0135004,-0.00996002,0.031514,-0.017545,0.000556402,-0.0058814,1.49709,3.20669,0.211313,1.04803,1.40712,-0.180224,-0.229414,-0.420774,0.247777,-0.0250069,0.0844419,0.177062,-0.0125369,0.0434905,0.0994112,0.11415,0.00579658,0.0905435,0.156441,-0.0818611,0.201984,0.370465,-0.240601,-0.180389,-0.0881966,0.101109,-0.18219,-0.0465274,0.175589,-0.189054,0.0911501,0.123285,0.151859,0.171977,0.167407,0.0582598,0.151377,-0.414241,-0.00810585,-0.0418995,-0.460423,-0.160063,-0.0942193,0.172704,0.585257
-210451,0.992149,0.0389112,7,127,0,210485,-3.36709,-2.54179,-1.1669,-0.893719,-0.646313,1.25718,-1.74621,0.771344,0.738447,-0.298899,0.166256,0.383614,0.203518,-0.724508,-0.428779,0.835503,-0.632049,-0.207345,2.13052,-0.843807,-1.49513,0.0903015,0.612767,-1.99053,-0.895937,1.0758,-1.59184,0.0950835,0.73153,1.64787,1.10257,1.03242,-0.983493,-0.116541,-0.657467,1.12924,0.774591,-1.1211,0.242216,0.740739,0.0339798,-0.0774004,-0.0263732,-0.0122321,-0.030036,-0.00715395,-0.0304277,0.00802534,0.0313006,0.0175733,0.0221974,-0.00466342,0.0384293,-0.0345997,-0.0100258,-0.0107684,0.208733,0.902825,0.0617019,0.207687,1.40466,-0.157593,-0.120699,-0.0872863,0.169785,-0.235831,0.104172,0.0997292,-0.0403671,0.0224534,0.0518081,0.0274856,-0.0978466,-0.0579078,0.112837,-0.0853598,-0.0280025,0.287733,-0.113958,-0.201922,0.0121955,0.0827558,-0.268827,-0.120999,0.14529,-0.214982,0.0128413,0.098795,0.222549,0.148905,0.139431,-0.132823,-0.0157392,-0.143709,0.246829,0.16931,-0.245049,0.0529434,0.16191,0.135053,0.218579
-210441,0.904505,0.0389112,7,127,0,210475,-3.34445,-2.56173,-1.49137,-1.47895,-1.38459,1.44798,-1.96306,0.459077,0.850203,-0.126356,-0.223877,0.313424,0.342715,-0.729477,0.042639,0.63007,-0.651727,0.136765,2.03689,-1.2784,-1.28635,0.0105574,0.41669,-1.74005,-0.985811,1.05081,-1.58915,-0.220929,0.623344,1.29244,0.347291,0.884582,-0.663494,0.0295617,-1.01021,1.2583,0.930309,-1.69758,0.260563,0.977132,0.0341683,-0.0749532,-0.0240113,-0.0112086,-0.0369429,-0.00705985,-0.0332722,0.0186493,0.0327542,0.00744205,0.0133585,-0.0118119,0.0381689,-0.0305537,-0.0076145,-0.0127354,0.223886,1.1563,0.0785045,0.187421,1.40731,-0.247437,-0.245378,-0.229722,0.24024,-0.325698,0.076167,0.14106,-0.0209641,-0.0371442,0.0520011,0.056861,-0.12103,0.00707438,0.104537,-0.10813,0.0226911,0.337947,-0.212104,-0.213422,0.00175161,0.0691344,-0.288698,-0.163559,0.174344,-0.263662,-0.036655,0.103421,0.214433,0.0576201,0.146764,-0.110082,0.00490468,-0.176074,0.219315,0.162147,-0.295879,0.0454146,0.170308,0.165913,0.174294
-210448,0.936262,0.0389112,7,127,0,210481,-3.37808,-2.56145,-1.25505,-1.73524,-2.50019,1.3728,-0.228657,0.522483,0.843426,-0.215577,0.428012,0.479918,0.0230626,-0.733966,-0.471574,0.660689,-1.2946,0.0271854,2.40004,-1.52317,-1.9952,-0.529763,0.470681,-2.49623,-0.830802,1.31541,-2.09173,0.533751,0.575556,0.272493,1.62282,1.18431,-0.199689,0.210523,-0.768827,1.41777,1.17488,-1.58416,0.614357,0.949396,0.0342986,-0.0660014,-0.0236112,-0.0186719,-0.0332801,0.00106514,-0.0233954,0.000704854,0.0207327,0.000413267,0.0165146,-0.00142973,0.0322005,-0.0261058,0.000962539,-0.00218244,1.81344,1.2293,0.14875,0.210767,1.40915,-0.138633,-0.191674,-0.27617,0.151639,-0.0252575,0.0577134,0.0931649,-0.0238126,0.0472782,0.0530117,0.0025475,-0.0810739,-0.0520901,0.0729797,-0.143001,0.0030029,0.265109,-0.16825,-0.22039,-0.0585176,0.0519915,-0.275733,-0.0917704,0.1453,-0.231052,0.0589581,0.0635759,0.0300995,0.179257,0.130818,-0.0220577,0.0232543,-0.146151,0.269512,0.223341,-0.301142,0.116787,0.180477,0.11046,0.190096
-210449,0.502834,0.0389112,7,127,0,210473,-3.4163,-2.57208,-1.57032,-1.80662,-1.48398,1.10678,-0.740508,0.676312,0.910802,0.31575,-0.0337512,0.404639,-0.295018,-0.697108,-0.248962,0.599841,-0.717206,0.301159,2.23642,-2.58879,-1.64111,-0.229273,0.367338,-1.6878,-1.2601,1.58376,-2.21446,-0.0845103,0.0976026,1.572,1.30078,1.08493,-0.235831,0.254156,-0.950676,1.7564,1.23427,-1.32871,0.398543,1.24417,0.0346797,-0.0744828,-0.0223875,-0.0174677,-0.0289201,-0.00615926,-0.0370544,0.0144446,0.026572,-0.00328449,0.0165861,-0.0102324,0.0410544,-0.0316155,-0.00736912,-0.00605129,2.26818,1.68362,0.208056,0.21488,1.41453,-0.216935,-0.249578,-0.205007,0.152899,-0.102299,0.0934304,0.125825,0.0436199,-0.00466263,0.0558997,-0.0407558,-0.0963033,-0.0343933,0.0828662,-0.0990798,0.0416042,0.308954,-0.357633,-0.226715,-0.0316734,0.0507467,-0.233164,-0.174079,0.218791,-0.30592,-0.0116748,0.0134835,0.217167,0.179699,0.14988,-0.0325793,0.0351109,-0.157437,0.290869,0.204401,-0.220041,0.0660009,0.206041,0.138147,0.165605
-210453,0.630909,0.0389112,7,127,0,210477,-3.36709,-2.56131,-1.57118,-1.28763,-1.11432,0.211463,-1.44087,0.17307,0.772365,-0.559817,-0.331748,0.582268,-0.0842618,-1.39895,-0.156877,0.628673,-1.19219,0.403833,2.55731,-2.16615,-1.63175,0.110909,0.635532,-1.81295,-1.16926,0.847946,-1.8235,0.113875,0.715253,0.574716,0.7533,0.762347,-0.692127,0.6544,-0.581517,1.08889,0.786836,-1.29305,0.576435,0.819785,0.0342559,-0.0673508,-0.0181704,-0.02602,-0.0272532,-0.00137583,-0.0262791,0.00940427,0.0280177,0.0117598,0.0117317,0.000789987,0.0292935,-0.0279308,-0.000832842,-0.00789475,1.42053,0.197906,0.154822,0.0973249,1.40855,-0.204096,-0.167263,-0.14475,0.0274689,-0.187169,0.0224817,0.10033,-0.07272,-0.0430939,0.0756364,-0.0109456,-0.181723,-0.0203782,0.0816644,-0.154865,0.0524577,0.332194,-0.281382,-0.211964,0.014407,0.0825553,-0.235502,-0.151887,0.110148,-0.236872,0.0147924,0.092911,0.0746554,0.0978533,0.0990286,-0.089907,0.0850062,-0.12722,0.23822,0.172139,-0.282886,0.126109,0.179347,0.1299,0.218773
-210446,0.98724,0.0389112,7,127,0,210481,-3.2749,-2.55964,-1.01226,-1.29024,-2.29811,2.26195,-0.601697,0.773161,0.833771,-0.26463,0.364476,0.219897,0.604178,0.143622,-0.0571905,0.592893,-0.496748,0.431726,1.38892,-0.709429,-1.27615,-0.664792,0.386964,-1.72224,-0.35571,1.14519,-1.4442,0.308639,0.548685,1.07566,1.16627,0.958814,-0.269348,-0.242332,-1.73419,0.523797,0.170697,-2.11205,-0.277033,0.231833,0.0344184,-0.0774917,-0.0286598,-0.0118652,-0.0378904,-0.00924215,-0.0349691,0.0134952,0.0250037,-0.0092636,0.0205386,-0.0142389,0.0410083,-0.0279476,-0.0082768,-0.00554282,0.237639,1.71974,0.0772299,0.272667,1.41084,-0.160368,-0.204408,-0.364081,0.358352,-0.0953244,0.122489,0.132091,-0.0419243,0.0577424,0.0348375,0.0957175,0.0227535,-0.00906047,0.0939297,-0.0786979,0.0683967,0.220041,-0.112392,-0.202176,-0.10532,0.0613051,-0.272848,-0.0563538,0.181428,-0.228798,0.0488965,0.086926,0.170412,0.184768,0.151901,-0.0426717,-0.0383917,-0.360578,0.108909,0.0354917,-0.439142,-0.0576014,0.0482032,0.158426,0.207922
-210444,0.925444,0.0389112,7,191,0,210476,-2.99469,-2.56102,-1.00763,-1.01635,-1.48919,0.766897,-1.25764,0.29397,0.753711,-0.603192,0.0690396,0.627598,0.0115996,-0.977088,0.0400609,0.616705,-0.63856,0.410961,2.17968,-1.35434,-1.08357,0.31559,0.5969,-1.23979,-0.727668,0.700549,-1.19302,0.316284,0.384716,1.0271,0.654222,0.89246,-0.468515,0.317917,-1.6024,-0.400251,-0.50743,-1.52313,-0.674755,-0.598786,0.0345213,-0.0707376,-0.0122174,-0.0258365,-0.0352215,-0.00554085,-0.03932,0.000526815,0.0313846,0.0147833,0.0151607,0.00140799,0.0299999,-0.0296742,-0.00165494,-0.00288846,1.78035,0.536675,0.237555,0.305428,1.41229,-0.179395,-0.180949,-0.265132,0.136536,-0.223906,0.0523376,0.134189,-0.107391,0.0122916,0.111736,0.00206517,-0.173958,0.00713235,0.109797,-0.113688,0.0731664,0.388064,-0.241124,-0.192916,0.0561869,0.106271,-0.220728,-0.129552,0.124724,-0.212403,0.0563104,0.0684939,0.182862,0.116476,0.158891,-0.0834133,0.0566012,-0.668071,-0.166873,-0.211558,-0.635025,-0.281319,-0.249646,0.178038,0.41692
-210435,0.997538,0.0389112,6,63,0,210467,-3.01515,-2.56476,-1.00675,-1.14774,-1.47647,0.770133,-1.19829,0.881223,0.668419,-0.172862,0.027291,0.221394,0.322522,-0.689734,-0.0721113,0.440191,-0.449394,0.622503,1.32261,-0.490973,-1.12371,0.097082,0.597337,-1.89189,-0.121,0.907403,-1.15173,0.41347,0.392116,0.789054,0.920064,0.739726,-0.189361,0.382954,-1.18365,-0.359069,-0.557242,-1.88667,-0.944963,-0.537293,0.0343187,-0.077002,-0.0252748,-0.0223889,-0.0305956,-0.00105548,-0.0377334,0.0059295,0.0250276,0.0115124,0.0170673,-0.00731996,0.0334954,-0.0292118,-5.7396e-05,-0.00851678,1.97733,0.434411,0.257597,0.23829,1.40943,-0.184426,-0.210255,-0.270474,0.14108,-0.219515,0.161431,0.122447,-0.0316666,0.00499942,0.0405571,0.0590827,-0.126352,-0.01321,0.0806384,-0.0823243,0.114036,0.242287,-0.0899411,-0.205853,0.0177844,0.109426,-0.346575,-0.0221659,0.166227,-0.210985,0.0757435,0.0718316,0.144547,0.168546,0.13551,-0.0346889,0.0701532,-0.427936,-0.129817,-0.201465,-0.682105,-0.34164,-0.194252,0.18319,0.361539
-210439,0.90151,0.0389112,6,63,0,210465,-3.15949,-2.56062,-0.751493,-0.878868,-1.56596,1.08179,-0.931696,0.290599,0.966192,-0.121394,0.0483542,0.650056,0.553972,8.65507e-05,0.112623,0.975404,-0.547412,0.0779518,2.41024,-1.40369,-1.01835,-0.34638,0.4134,-0.884467,-0.743937,0.912079,-1.23688,0.0134735,0.914905,0.710796,0.952997,1.06185,-0.220211,0.0384134,-1.56561,0.0360337,-0.169732,-2.04027,-0.741893,-0.268864,0.0342241,-0.0623985,-0.0362614,-0.0225408,-0.0329809,0.00519831,-0.0301784,0.00880564,0.0209934,0.00423688,0.0118644,-0.00785597,0.0336434,-0.0263481,-0.00336766,-0.0106258,1.79841,0.368883,0.238693,0.169217,1.4081,-0.133758,-0.15643,-0.278726,0.192548,-0.165833,0.0517238,0.171973,-0.0216069,0.00860657,0.115704,0.0986016,1.54052e-05,0.0200458,0.173612,-0.097434,0.0138747,0.429,-0.249844,-0.181257,-0.0616522,0.0735812,-0.157427,-0.132413,0.162341,-0.220152,0.00239816,0.162844,0.126515,0.169624,0.188999,-0.0391954,0.00683721,-0.436199,0.0100394,-0.0472894,-0.568445,-0.206701,-0.074909,0.17799,0.278613
-210432,0.816719,0.0389112,6,63,0,210469,-3.22908,-2.55744,-0.854705,-1.25874,-1.28639,1.17255,-1.03059,0.576537,0.455864,-0.378798,0.085558,0.13541,-0.00215497,-0.677521,-0.236904,0.228932,-0.683002,0.631168,1.29499,-0.983891,-1.22054,-0.467779,0.510073,-1.77574,-0.578477,0.924186,-1.29524,0.225252,0.450035,1.15349,0.805102,0.619277,-0.249557,0.134483,-2.04209,0.81586,0.448915,-2.90979,-0.636586,0.321024,0.0341577,-0.0773699,-0.0259034,-0.0182207,-0.0342673,-0.00648668,-0.0365464,0.0112627,0.0220533,0.00968568,0.0214406,-0.00551451,0.0336627,-0.0339071,-0.00644209,-0.00713064,1.50429,0.735802,0.222071,0.126171,1.40717,-0.154754,-0.227909,-0.232916,0.212303,-0.186601,0.104389,0.0825394,-0.0685857,0.0154913,0.0245175,-0.000390182,-0.122673,-0.0428943,0.0414508,-0.123665,0.11428,0.234474,-0.178145,-0.220993,-0.0846968,0.0923545,-0.321518,-0.10474,0.167335,-0.234518,0.0407845,0.081484,0.208852,0.145773,0.112127,-0.0451852,0.0243497,-0.300367,0.120003,0.0660301,-0.427995,-0.0936342,0.0472188,0.181061,0.147088
