# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_1.json
# random
#   seed = 1973430008 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,alpha
-210683,0.757716,0.274637,4,15,0,210693,-3.1717,-2.54768,0.0335993,-0.0635647,-0.0372468,-0.0103827,-0.0258958,-0.00705676,-0.0376174,0.0105485,0.0279853,0.00355363,0.00369073,-0.00820638,0.0292925,-0.0337853,-0.00826282,-0.0123117,1.39933
-210683,0.987734,0.274637,4,15,0,210691,-3.20229,-2.55647,0.0341802,-0.0812418,-0.0257658,-0.022579,-0.0325598,-0.00365805,-0.0352828,0.00429328,0.0265287,0.00957707,0.0301874,-0.00514432,0.0364063,-0.0230803,0.00534078,-0.000611301,1.40748
-210679,0.964673,0.274637,4,15,0,210692,-3.18451,-2.53618,0.0336462,-0.0767915,-0.038409,-0.0196248,-0.0197604,-0.0050735,-0.0353012,0.00866212,0.0188593,0.00331303,0.00948642,-0.00391058,0.0360177,-0.0263398,-0.00922247,-0.0073616,1.39999
-210678,0.834397,0.274637,4,15,0,210688,-3.18258,-2.53581,0.0337788,-0.0744791,-0.0300706,-0.0128921,-0.0196719,-0.00945401,-0.0366659,0.00242769,0.0210096,0.00753447,0.0143145,-0.00883476,0.0375185,-0.0279374,-0.00717977,-0.00786767,1.40184
-210679,0.995456,0.274637,4,15,0,210684,-3.19419,-2.54874,0.0340741,-0.0689053,-0.0307234,-0.0191296,-0.0393878,0.00323384,-0.0323699,0.0160313,0.0315863,0.00351426,0.0176642,-0.00887981,0.0361967,-0.0339359,-0.00424581,-0.00130821,1.40599
-210679,0.784014,0.274637,4,15,0,210695,-3.1736,-2.53522,0.033391,-0.074606,-0.0291121,-0.0110951,-0.0244412,-0.0163738,-0.0392429,0.0103518,0.023652,0.00632982,0.017377,-0.00537897,0.0340466,-0.022996,-0.00550766,-0.014299,1.39642
-210679,0.997513,0.274637,4,15,0,210685,-3.17143,-2.54165,0.0334857,-0.0739367,-0.0319238,-0.0167768,-0.0337678,-0.00240374,-0.0359182,0.0170676,0.0330322,0.0104198,0.00589106,-0.00224417,0.0340677,-0.0276369,-0.00710554,-0.00311556,1.39774
-210679,0.975584,0.274637,4,15,0,210685,-3.17895,-2.54442,0.0335867,-0.0712726,-0.0227643,-0.0201762,-0.0214691,-0.0112856,-0.0306136,0.0137922,0.0253379,0.00507854,0.0272672,-0.0076835,0.0328806,-0.0290371,0.00145432,-0.00899003,1.39915
-210679,0.99835,0.274637,4,15,0,210685,-3.17974,-2.54345,0.0336074,-0.0780928,-0.0344967,-0.00844223,-0.0325968,0.00488704,-0.037094,0.0184467,0.0212528,0.0105636,0.0147341,-0.00862386,0.0368487,-0.0344143,-0.0105065,-0.00599126,1.39944
-210685,0.932582,0.274637,4,15,0,210691,-3.17512,-2.53594,0.033715,-0.0829307,-0.0187959,-0.00871834,-0.0234361,-0.000645054,-0.038865,0.021664,0.0276948,0.0216904,0.0207263,-0.00430747,0.0392293,-0.0227203,-0.00365308,-0.000747245,1.40095
-210679,0.99202,0.274637,4,15,0,210690,-3.17495,-2.54323,0.0338633,-0.0787634,-0.0320686,-0.0189177,-0.0269998,-0.0134881,-0.0351304,0.000996654,0.0146599,0.00146003,0.0169552,-0.00510106,0.0346056,-0.0280351,-0.00410727,-0.00609217,1.40303
-210679,0.992831,0.274637,4,15,0,210686,-3.1922,-2.55954,0.033994,-0.0697073,-0.0271735,-0.0102047,-0.0305239,0.000137604,-0.0358326,0.0266062,0.0323911,0.00678629,0.0190008,-0.0091097,0.0361624,-0.0263818,-0.00452364,-0.0095395,1.40486
-210681,0.828378,0.274637,4,15,0,210688,-3.17625,-2.55022,0.0340213,-0.0791635,-0.0333243,-0.0215926,-0.0250112,-0.00298114,-0.0360275,-0.000740796,0.0135912,0.00160649,0.0152939,-0.00513675,0.0341796,-0.0303403,-0.00526948,-0.00261246,1.40525
-210681,0.996692,0.274637,4,15,0,210690,-3.17232,-2.53233,0.0336016,-0.0733042,-0.0343829,-0.0106472,-0.0437242,0.00508183,-0.0350785,0.0224114,0.0195225,0.0140094,0.0151208,-0.00756005,0.0353209,-0.0267853,-0.00118808,-0.00637466,1.39936
-210682,0.874913,0.274637,4,15,0,210693,-3.17053,-2.53678,0.0333977,-0.0667177,-0.0359846,-0.00709259,-0.029762,-0.00821067,-0.0247774,0.0236237,0.0133776,0.0109851,0.00789673,-0.00948865,0.0388942,-0.0302873,-0.00125856,-0.00596607,1.39651
-210679,0.96412,0.274637,4,15,0,210688,-3.17322,-2.54179,0.0336405,-0.0763922,-0.0206808,-0.0241548,-0.0228188,-0.00345769,-0.0397702,0.00468174,0.0292386,0.00819571,0.0179497,-0.00407278,0.0301001,-0.03147,-0.00540023,-0.00951462,1.39991
-210679,0.70744,0.274637,4,15,0,210686,-3.18191,-2.53428,0.0335639,-0.0794367,-0.0273346,-0.0249749,-0.0265931,-0.00482489,-0.0411379,0.00460141,0.025062,0.0015235,0.0122609,-0.00689515,0.0303502,-0.0299115,-0.00344355,-0.0128925,1.39883
-210677,0.985768,0.274637,4,15,0,210688,-3.20707,-2.55842,0.0342536,-0.0683221,-0.033717,-0.0110767,-0.027602,-0.000514696,-0.0365761,0.0152761,0.0250174,0.0103118,0.0238918,-0.00396689,0.0368762,-0.0260112,-0.00315947,-0.00274983,1.40851
-210685,0.809937,0.274637,3,7,0,210688,-3.19648,-2.55916,0.0340547,-0.0726795,-0.0273117,-0.020783,-0.0165861,-0.00492018,-0.0374789,0.0142819,0.0184612,0.00730605,0.0247086,-0.0149718,0.0275732,-0.0380838,9.05499e-05,-0.00116163,1.40572
-210686,0.964993,0.274637,4,15,0,210701,-3.15104,-2.52906,0.0331047,-0.0797002,-0.0337766,-0.00756775,-0.037485,-0.00939364,-0.0321222,0.0176818,0.0315551,0.00524418,0.00832212,0.00144501,0.0365975,-0.0318798,-0.00943053,-0.0135082,1.39242
-210684,0.981752,0.274637,4,15,0,210694,-3.18734,-2.55906,0.0341165,-0.0721976,-0.0277196,-0.0209047,-0.0208978,-0.007397,-0.0413184,0.00643277,0.0214077,0.00325388,0.0254013,-0.018633,0.0327309,-0.0241636,0.000410098,-1.74032e-05,1.40659
-210680,0.867797,0.274637,4,15,0,210692,-3.18693,-2.54195,0.0338258,-0.0775053,-0.0366313,-0.0161425,-0.0334048,-0.00715987,-0.0340063,0.0137741,0.0355429,0.00880155,0.0110079,-0.00671136,0.0402602,-0.0274321,-0.0113406,-0.0135413,1.4025
-210677,0.998468,0.274637,3,7,0,210682,-3.18791,-2.54062,0.0337838,-0.0794054,-0.0343443,-0.0168708,-0.0338119,-0.0058449,-0.0341134,0.00942077,0.0327166,0.00828605,0.0117877,-0.00832082,0.037424,-0.0271609,-0.00737476,-0.0106517,1.40191
-210683,0.863376,0.274637,4,15,0,210687,-3.20846,-2.54701,0.0340476,-0.0673841,-0.0196041,-0.014303,-0.018906,-0.0048872,-0.0440102,0.0143084,0.0115654,0.000256161,0.0206613,-0.00532227,0.0338356,-0.0284039,-0.000317907,-0.00375235,1.40562
-210681,0.992135,0.274637,4,15,0,210692,-3.2019,-2.54747,0.0339835,-0.0725658,-0.0381884,-0.0236196,-0.0329731,-0.00625303,-0.0278155,0.0161708,0.036279,0.0108572,0.0129007,-0.00778046,0.0419753,-0.0296222,-0.0028341,-0.00839012,1.40472
-210682,0.988722,0.274637,4,15,0,210687,-3.18421,-2.53439,0.033693,-0.0744548,-0.0182008,-0.00836677,-0.0265473,-0.00155342,-0.042171,0.0104846,0.010308,0.000119405,0.0225875,-0.00414098,0.0313156,-0.0247378,-0.00900804,-0.00504054,1.40064
-210682,0.448217,0.274637,4,15,0,210695,-3.16256,-2.53597,0.0334124,-0.0637971,-0.0381665,-0.0256491,-0.0338975,-0.00408874,-0.028719,0.0101986,0.0347875,0.00469639,0.014575,-0.00991836,0.0386509,-0.0338576,-0.00172863,-0.00815159,1.39672
-210684,0.980213,0.274637,4,15,0,210690,-3.1765,-2.53232,0.0335015,-0.0633493,-0.0369181,-0.018189,-0.0366518,-0.00972189,-0.0185291,0.00582714,0.0251998,0.0020661,0.00517486,-0.00681223,0.0415531,-0.0316377,-0.0043338,-0.00603083,1.39796
-210683,0.992762,0.274637,4,15,0,210692,-3.20423,-2.55137,0.0342078,-0.0818082,-0.0198656,-0.0132367,-0.0223748,0.00148058,-0.0520363,0.0173156,0.0210094,0.00802614,0.030082,-0.00769295,0.0328624,-0.0278383,-0.00555716,-0.00838595,1.40787
-210684,0.996673,0.274637,4,15,0,210692,-3.18384,-2.53499,0.0335543,-0.0637883,-0.0387134,-0.0176011,-0.0359508,-0.00992103,-0.0188496,0.00789606,0.0253126,0.00250037,0.00347327,-0.00560911,0.0378368,-0.0289251,-0.0029134,-0.00574757,1.3987
-210681,0.985917,0.274637,4,15,0,210690,-3.17498,-2.54477,0.0336438,-0.0779084,-0.0187769,-0.0197886,-0.0236973,0.00458839,-0.0501073,0.0157503,0.0199298,0.00385272,0.0256433,-0.0115087,0.033788,-0.0283226,-0.00494331,-0.00657625,1.39995
-210683,0.934244,0.274637,4,15,0,210686,-3.17398,-2.54496,0.0335449,-0.0671222,-0.0409623,-0.01329,-0.0347492,-0.0146761,-0.0196503,0.0108711,0.0271472,0.00569978,0.00912162,-0.00240557,0.0348081,-0.027065,-0.00622715,-0.00666621,1.39857
-210681,0.741806,0.274637,4,15,0,210693,-3.18707,-2.54477,0.0339111,-0.079175,-0.019165,-0.0182085,-0.0240245,0.0084954,-0.0501282,0.0145506,0.0248907,0.00373056,0.0192804,-0.0116376,0.0352957,-0.0285785,-0.00345972,-0.00260627,1.4037
-210677,0.878238,0.274637,4,15,0,210687,-3.18695,-2.54816,0.0339465,-0.0680423,-0.0262782,-0.0220499,-0.0281463,-0.00291626,-0.0300652,0.00440827,0.0243589,-0.000299872,0.0117468,-0.0070164,0.0372681,-0.0300214,0.000539142,-0.0048689,1.4042
-210678,0.817859,0.274637,4,15,0,210683,-3.16991,-2.54621,0.0336084,-0.0766205,-0.0352219,-0.0138244,-0.030489,0.0011667,-0.0395829,0.022999,0.0297841,0.00809112,0.0214164,-0.0080102,0.0349001,-0.0295406,-0.0081971,-0.00723981,1.39946
-210679,0.928261,0.274637,4,15,0,210685,-3.1888,-2.53948,0.0336585,-0.0718396,-0.0293822,-0.0174186,-0.0255955,-0.00926028,-0.0360476,0.00231223,0.0132752,0.00302214,0.0124577,-0.00775382,0.0371741,-0.0263532,-0.000623719,-0.00263524,1.40016
-210680,0.998977,0.274637,4,15,0,210684,-3.19469,-2.54919,0.0338835,-0.0737139,-0.0335788,-0.0146559,-0.0312512,-0.000206589,-0.0354104,0.0270269,0.0368998,0.00281665,0.0226142,-0.00878572,0.0372165,-0.032525,-0.00620296,-0.00932384,1.40331
-210684,0.921253,0.274637,4,15,0,210692,-3.17907,-2.55048,0.0339523,-0.0660747,-0.0328303,-0.016891,-0.0300339,-0.0148559,-0.0315424,-0.00226521,0.00813178,0.0108587,0.019245,-0.00866038,0.036288,-0.0231403,0.000182212,-0.00366307,1.40428
-210684,0.890802,0.274637,4,15,0,210697,-3.16306,-2.53823,0.0335107,-0.0790625,-0.0260565,-0.0142705,-0.0273859,0.00712195,-0.0383835,0.0269086,0.0387744,-6.26228e-05,0.0162737,-0.00538242,0.0328503,-0.033562,-0.00792465,-0.0092921,1.39809
-210684,0.994551,0.274637,4,15,0,210693,-3.16198,-2.5238,0.0331888,-0.0770664,-0.0300291,-0.0175468,-0.0327506,-0.0165889,-0.0341669,0.00088998,0.0173923,0.0135178,0.0240841,-0.00915539,0.0393819,-0.0230609,-0.0030417,-0.00238742,1.3936
-210682,0.865156,0.274637,4,15,0,210696,-3.20199,-2.54912,0.0341312,-0.068578,-0.0276472,-0.0156521,-0.0256687,0.00798303,-0.035236,0.0301709,0.0299164,-0.0025552,0.0112377,-0.00742502,0.035872,-0.031482,-0.0046379,-0.010722,1.40679
-210688,0.946881,0.274637,4,15,0,210694,-3.1932,-2.56196,0.0343108,-0.0817019,-0.0369256,-0.0135973,-0.0377609,-0.0022761,-0.0379038,-0.00696717,0.0068124,0.00203447,0.0232502,-0.00720734,0.0301065,-0.0234666,-0.0034587,-0.0106553,1.40932
-210687,0.988383,0.274637,4,15,0,210696,-3.1795,-2.54965,0.0338343,-0.0645081,-0.0239974,-0.0152211,-0.0220184,-0.00562498,-0.0315408,0.0376965,0.0405292,0.0081971,0.0119266,-0.00645241,0.037185,-0.0317094,-0.00586061,-0.00319706,1.40262
-210687,0.997776,0.274637,4,15,0,210697,-3.17815,-2.54802,0.0337652,-0.0820701,-0.0319524,-0.0173317,-0.0279208,-0.00108317,-0.0330781,-0.0123454,0.0137387,0.0139692,0.02882,-0.00901236,0.0319546,-0.0230653,-0.00581679,-0.00754929,1.40165
-210686,0.943831,0.274637,4,15,0,210695,-3.18232,-2.54875,0.0340209,-0.0655411,-0.0316795,-0.0214323,-0.0299274,-0.00484642,-0.038854,0.0365892,0.0337984,0.00403037,0.00727871,-0.00280528,0.0356136,-0.0326142,-0.000877567,-0.00218142,1.40524
-210693,0.837421,0.274637,4,15,0,210700,-3.2208,-2.56388,0.0342298,-0.0799861,-0.0283145,-0.0130391,-0.0345148,-0.00442093,-0.0310789,-0.00709882,0.0150751,0.0151183,0.0294408,-0.00827964,0.0345574,-0.0233876,-0.00453762,-0.0171522,1.40818
-210684,0.921461,0.274637,4,15,0,210699,-3.20359,-2.56581,0.0344255,-0.0712301,-0.0275321,-0.0120075,-0.0342388,-0.00720259,-0.0375551,0.0331232,0.0269897,-0.00372841,0.0168307,-0.00762206,0.0346952,-0.0316046,0.000696638,0.000807272,1.41094
-210678,0.944153,0.274637,4,15,0,210689,-3.17603,-2.54786,0.0338494,-0.0725962,-0.0325802,-0.0148266,-0.0253998,0.000123651,-0.0356277,0.00112221,0.018399,0.0129593,0.0190801,-0.00873728,0.0360871,-0.024885,-0.00399803,-0.0109655,1.40283
-210679,0.935905,0.274637,4,15,0,210690,-3.17524,-2.54329,0.0336424,-0.0661321,-0.026811,-0.0173687,-0.0322379,-0.00343522,-0.0367948,0.0252137,0.0265684,-0.001112,0.0105884,-0.00435158,0.0346663,-0.0320047,-0.00400305,0.00106848,1.39993
-210678,0.7349,0.274637,4,15,0,210689,-3.18817,-2.55018,0.0339782,-0.0773414,-0.0273584,-0.0211733,-0.0257253,-0.00334701,-0.036792,0.0113074,0.0196141,0.00776673,0.0255019,-0.00728235,0.0321277,-0.0301707,-0.0050011,-0.0167065,1.40464
-210679,0.963651,0.274637,4,15,0,210684,-3.17999,-2.53886,0.0336821,-0.0730868,-0.0320707,-0.011461,-0.0348807,-0.0107168,-0.0302412,0.0195127,0.0265336,0.00226757,0.0224372,-0.00650457,0.0313083,-0.026753,-0.00828543,0.00332477,1.40049
-210681,0.697253,0.274637,4,15,0,210691,-3.16633,-2.53594,0.033413,-0.0729709,-0.0402569,-0.0154668,-0.0318648,0.000132482,-0.0251043,0.016867,0.0334852,0.00521138,0.0174097,-0.0119999,0.0392659,-0.0274807,-0.00886369,-0.0022996,1.39672
-210682,0.99641,0.274637,4,15,0,210688,-3.16341,-2.53076,0.0333973,-0.0748359,-0.0364761,-0.0168845,-0.0337986,-0.00771373,-0.02749,0.0149254,0.0256037,-0.00656374,0.00891007,-0.00518729,0.0288468,-0.0276842,-0.0103312,-0.00143806,1.39651
-210681,0.927729,0.274637,4,15,0,210690,-3.19641,-2.55301,0.0339887,-0.0735502,-0.0205733,-0.0124,-0.0227124,-0.000133853,-0.0400481,0.0130756,0.0212906,0.0178844,0.0192379,-0.00718718,0.0407226,-0.0284485,0.00267622,-0.0133429,1.40479
-210683,0.99482,0.274637,4,15,0,210691,-3.21475,-2.56386,0.0345491,-0.0732125,-0.0419383,-0.0152144,-0.038205,-0.00667477,-0.0303037,0.012261,0.0271658,-0.00604983,0.0189509,-0.00651451,0.0294394,-0.0278883,-0.010085,-0.00171128,1.41268
-210682,0.986656,0.274637,4,15,0,210691,-3.21209,-2.55939,0.0342468,-0.0767985,-0.040959,-0.0150253,-0.0413699,-0.00643715,-0.0283938,0.0110169,0.0229619,0.00428435,0.0148891,-0.00770824,0.0317321,-0.0316718,-0.0117398,-0.00357414,1.40842
-210680,0.762901,0.274637,4,15,0,210690,-3.17916,-2.55092,0.0340093,-0.0683036,-0.0277724,-0.0223537,-0.0316585,0.00717038,-0.0356874,0.015377,0.0243035,0.0102383,0.0202904,-0.00639161,0.036215,-0.0261312,0.00248373,-0.0120924,1.40508
-210683,0.825306,0.274637,4,15,0,210691,-3.15612,-2.52776,0.0334295,-0.0779701,-0.0274736,-0.0088028,-0.0273138,-0.0138761,-0.0301265,0.010661,0.0266728,-0.00470215,0.0162959,-0.0103711,0.0378741,-0.0256129,-0.0124532,-0.00318598,1.39696
-210681,0.968035,0.274637,4,15,0,210688,-3.18869,-2.55767,0.0343366,-0.0718122,-0.0331917,-0.0195189,-0.0267963,0.00448563,-0.042056,0.013064,0.0214486,0.0136239,0.0161435,-0.00654391,0.0344902,-0.0319737,-0.00133286,-0.0103855,1.40968
-210681,0.988982,0.274637,4,15,0,210691,-3.21443,-2.56308,0.0343998,-0.0695558,-0.0293811,-0.0148516,-0.0294795,-0.00626149,-0.0251068,0.00791701,0.0267244,-0.00697423,0.00716867,-0.00798643,0.0380071,-0.0236773,-0.00745424,-0.00579377,1.41058
-210680,0.992066,0.274637,4,15,0,210686,-3.19071,-2.55467,0.0340164,-0.0684776,-0.0222486,-0.0185015,-0.0241646,-0.00348892,-0.0425311,0.0114134,0.0216426,0.0142882,0.0276008,-0.00967628,0.0308734,-0.0329371,0.000605987,-0.00296471,1.40518
-210680,0.986695,0.274637,4,15,0,210685,-3.18267,-2.54834,0.0339038,-0.0797515,-0.0389058,-0.0112529,-0.0331737,-0.00307737,-0.026745,0.016733,0.0294948,-0.00105,0.00994735,-0.00495384,0.0396615,-0.0230531,-0.00985411,-0.00987918,1.4036
-210679,0.935191,0.274637,4,15,0,210686,-3.19026,-2.55284,0.0339909,-0.0704725,-0.0163257,-0.0196144,-0.0287061,-0.0066403,-0.0454205,0.0117379,0.019204,0.0062136,0.0215653,-0.00886882,0.0309704,-0.0325737,0.000921808,-0.00513684,1.40482
-210678,0.982129,0.274637,4,15,0,210684,-3.17772,-2.54117,0.033681,-0.0730104,-0.0391056,-0.0106667,-0.0296043,-0.00533407,-0.0292365,0.0165532,0.0276685,0.00350033,0.0143683,-0.00471728,0.0393639,-0.0233008,-0.0111209,-0.0101821,1.40047
-210678,0.955053,0.274637,4,15,0,210683,-3.18204,-2.5481,0.0338215,-0.0755711,-0.0220715,-0.0215263,-0.0278544,-0.00249024,-0.037614,0.0125602,0.0165609,0.00559195,0.019695,-0.0137051,0.034043,-0.0328523,0.00259856,-0.00294065,1.40244
-210682,0.948687,0.274637,4,15,0,210690,-3.19789,-2.55536,0.0341249,-0.0601849,-0.0406832,-0.0101192,-0.0258565,0.00410882,-0.0370239,0.00811819,0.0221791,0.00784439,0.013808,0.000742991,0.0374053,-0.021812,-0.00918203,-0.00743071,1.4067
-210683,0.872376,0.274637,4,15,0,210690,-3.19876,-2.55821,0.0343249,-0.0868808,-0.0174852,-0.0215312,-0.0333575,-0.0125251,-0.0340416,0.0179587,0.0238671,0.00124864,0.021689,-0.0142007,0.0321398,-0.033538,-0.000126858,-0.00681687,1.40952
-210685,0.934908,0.274637,3,15,0,210695,-3.18373,-2.55381,0.0339221,-0.0729777,-0.0148867,-0.0311053,-0.0368437,-0.00794391,-0.035621,0.0208246,0.0306757,-0.00142881,0.0159275,-0.00888709,0.03168,-0.0314706,0.0042574,-0.0113064,1.40385
-210682,0.978663,0.274637,4,15,0,210694,-3.189,-2.5416,0.0338611,-0.0650022,-0.0376286,-0.0136213,-0.0293847,-0.00527397,-0.0187954,0.0202807,0.012725,-0.0021731,0.00830489,-0.00732096,0.0364582,-0.0249898,-0.00868638,-0.00829027,1.403
-210685,0.919039,0.274637,4,15,0,210693,-3.19889,-2.54731,0.0338647,-0.0826873,-0.0203352,-0.0172701,-0.0287835,-0.00625716,-0.0518123,0.00585238,0.0346601,0.0131119,0.0271639,-0.0060423,0.033644,-0.0308061,-0.000208005,-0.0059167,1.40305
-210682,0.902109,0.274637,4,15,0,210695,-3.16288,-2.54618,0.0336497,-0.0836713,-0.0359795,-0.0167751,-0.0318851,-0.00726264,-0.0271554,0.0162225,0.0117949,0.00165158,0.0229602,-0.00910085,0.033111,-0.0260577,-0.0104169,-0.00574686,1.40003
-210681,0.963431,0.274637,4,15,0,210693,-3.18016,-2.53941,0.0335452,-0.0625518,-0.0274605,-0.0224733,-0.0196982,-0.00294637,-0.039381,0.00900012,0.0268773,-0.000771785,0.0152026,-0.00363183,0.0363455,-0.0304622,0.00377625,-0.0121855,1.39857
-210678,1,0.274637,4,15,0,210686,-3.17529,-2.54047,0.0337206,-0.0765182,-0.0339724,-0.0139422,-0.0392218,-0.000662122,-0.0383435,0.0150518,0.016433,0.00569765,0.0234389,-0.0103095,0.0330761,-0.0248452,-0.00980822,-0.00214133,1.40103
-210681,0.89869,0.274637,4,15,0,210687,-3.17649,-2.53419,0.0333964,-0.073585,-0.0299385,-0.0132536,-0.0152755,-0.0155042,-0.033785,0.00989616,0.0250435,0.00807115,0.0126615,-0.00282849,0.0351261,-0.0297296,0.00169044,-0.0125113,1.39649
-210682,0.986909,0.274637,4,15,0,210692,-3.18285,-2.55167,0.033908,-0.0694725,-0.0425681,-0.0299557,-0.0422117,-0.000580583,-0.0436457,0.0131129,0.0222761,0.00492984,0.0141971,-0.00120128,0.035269,-0.0266704,-0.00775972,-0.00389207,1.40366
-210683,0.781912,0.274637,4,15,0,210691,-3.18756,-2.5399,0.0339386,-0.070693,-0.0361673,-0.0156063,-0.048421,-0.000974309,-0.0369495,0.0055555,0.019608,0.00742598,0.0214238,-0.00759482,0.0374815,-0.0234719,-0.0116374,-0.00925965,1.40408
-210682,1,0.274637,4,15,0,210689,-3.18749,-2.54117,0.0335957,-0.0746339,-0.0226221,-0.014159,-0.0126246,-0.0074798,-0.0327066,0.0207324,0.0229483,0.00562391,0.0190933,-0.00612614,0.032568,-0.0317467,0.00210548,-0.00223877,1.39928
-210679,0.942354,0.274637,4,15,0,210697,-3.19166,-2.54996,0.0339448,-0.0777372,-0.0315965,-0.0192457,-0.018347,-0.00703871,-0.0233157,0.0133167,0.024411,0.011887,0.0193836,-0.00487286,0.029797,-0.0325146,-0.000299983,-0.00832328,1.40417
-210681,0.884701,0.274637,4,15,0,210693,-3.18898,-2.55459,0.0340771,-0.0816776,-0.0321463,-0.0113097,-0.0396442,0.0040487,-0.042879,0.0152805,0.0200108,0.00648719,0.0176871,-0.000710246,0.0287363,-0.0260029,-0.0107252,-0.00201345,1.40603
-210679,0.974761,0.274637,4,15,0,210690,-3.18488,-2.53908,0.0337242,-0.0649903,-0.0313661,-0.0178139,-0.0270752,-0.0185475,-0.0375294,0.0132397,0.0184987,0.00657102,0.0146631,-0.0019621,0.038692,-0.0282753,-0.000616161,-0.00297493,1.40108
-210683,0.610949,0.274637,4,15,0,210689,-3.18088,-2.53386,0.033883,-0.0801132,-0.0274312,-0.0166973,-0.0284676,0.0089022,-0.0330253,0.0150289,0.0272894,0.00338936,0.0200577,-0.0130441,0.030359,-0.0261553,-0.00600066,-0.00970623,1.4033
-210680,0.973447,0.274637,4,15,0,210691,-3.19457,-2.55867,0.0342365,-0.0664513,-0.0286743,-0.0197646,-0.0300777,-0.0107379,-0.0319302,0.0149944,0.0224011,0.00584912,0.0312891,0.00267325,0.0378464,-0.0265651,-0.00608731,-0.00671589,1.40827
-210681,0.973954,0.274637,4,15,0,210686,-3.16525,-2.53447,0.0335274,-0.0781727,-0.0298664,-0.0134046,-0.0217599,0.000449292,-0.0411483,0.0124951,0.0273825,0.00587066,0.00369902,-0.0122465,0.0280418,-0.0313791,-0.00569078,-0.00832722,1.39832
-210686,0.932552,0.274637,4,15,0,210695,-3.18412,-2.54677,0.033732,-0.0803206,-0.0172352,-0.00279473,-0.0289854,0.00426584,-0.0390853,0.0172424,0.0299629,0.00964317,0.00684386,-0.0045632,0.0260063,-0.0371872,-0.00306219,-0.00910934,1.40119
-210684,0.943392,0.274637,4,15,0,210694,-3.17186,-2.55118,0.0339124,-0.0788949,-0.020383,-0.00785842,-0.0282431,-0.00278868,-0.0372258,0.0239033,0.0270493,0.00907639,0.00524097,-0.0080131,0.029523,-0.0359938,-0.000287339,-0.00864162,1.40372
-210685,0.965298,0.274637,4,15,0,210696,-3.17929,-2.56033,0.0340233,-0.068425,-0.0384865,-0.0234392,-0.0297489,-0.0044299,-0.0335287,0.00254443,0.0215335,-0.00157083,0.0297339,-0.00477835,0.0411816,-0.0224984,-0.00902089,-0.00316497,1.40527
-210681,0.962767,0.274637,4,15,0,210690,-3.17627,-2.52842,0.0335378,-0.076882,-0.0236532,-0.00800474,-0.0368549,-0.00758406,-0.0342587,0.0198036,0.0228901,0.00870932,0.0132913,-0.0125902,0.0287088,-0.032124,-0.000647827,-0.00659439,1.39847
-210680,0.964722,0.274637,4,15,0,210693,-3.20126,-2.56239,0.0341822,-0.0649748,-0.0337197,-0.0202398,-0.0194618,0.00109929,-0.0324563,0.00545099,0.0306855,-0.00365236,0.0197714,-0.0032815,0.0352581,-0.0250564,-0.00467337,-0.00741176,1.40751
-210679,0.990722,0.274637,4,15,0,210689,-3.18472,-2.54863,0.0339305,-0.0828459,-0.0265326,-0.0110029,-0.0384803,-0.00796589,-0.036941,0.0225718,0.0148532,0.0158129,0.0166517,-0.0107128,0.0357081,-0.0315532,-0.00478605,-0.00597153,1.40397
-210679,0.998314,0.274637,4,15,0,210685,-3.19508,-2.55731,0.0341059,-0.0655689,-0.0313252,-0.0198744,-0.0199291,-0.00289277,-0.0330995,0.00584993,0.0325812,-0.00667062,0.0171114,-0.00330168,0.0345969,-0.0250078,-0.00369587,-0.00700967,1.40644
-210680,0.862874,0.274637,4,15,0,210687,-3.18968,-2.55024,0.0341042,-0.0809596,-0.0277757,-0.0110767,-0.0385962,-0.00603611,-0.0379343,0.0212874,0.0124712,0.0167745,0.0195453,-0.0108213,0.0363264,-0.0312058,-0.00590465,-0.00749306,1.40641
