# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_3.json
# random
#   seed = 1973430025 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,alpha
# Adaptation terminated
# Step size = 0.267274
# Diagonal elements of inverse mass matrix:
# 0.00018828, 9.93915e-05, 8.11692e-05, 4.90669e-05, 5.0076e-05, 5.32697e-05, 5.51778e-05, 5.9236e-05, 5.00262e-05, 5.2293e-05, 5.22431e-05, 4.64494e-05, 4.78576e-05, 3.01989e-05, 2.80462e-05, 3.24298e-05, 3.12916e-05, 2.50562e-05
-210680,0.977788,0.267274,4,15,0,210688,-3.18093,-2.54655,0.0337214,-0.0693411,-0.0393878,-0.0244439,-0.0361502,0.00129791,-0.0351209,0.0151975,0.0143224,-0.00215995,0.0233655,-0.0083601,0.0359234,-0.029311,-0.00959079,-0.0127351,1.40104
-210681,0.896399,0.267274,4,15,0,210686,-3.17444,-2.54698,0.033749,-0.0800515,-0.0158762,-0.00581871,-0.0215579,-0.00962582,-0.0369419,0.0103738,0.0303805,0.00612769,0.00877277,-0.00485638,0.0345643,-0.0265865,0.00092959,-0.00178449,1.40143
-210681,0.960863,0.267274,4,15,0,210693,-3.18511,-2.55505,0.0339383,-0.0658323,-0.0432784,-0.022809,-0.0375496,-0.00145196,-0.0337078,0.0150869,0.0163893,0.00379014,0.0258065,-0.00704325,0.0324103,-0.0328615,-0.00466315,-0.012646,1.40408
-210680,0.989811,0.267274,4,15,0,210689,-3.18974,-2.55632,0.0340167,-0.0681714,-0.0178302,-0.00900058,-0.0234875,-0.0102304,-0.0313001,0.00657321,0.0283086,0.00273078,0.0209054,-0.00657295,0.0403915,-0.0237462,-0.00423187,-0.000514039,1.40518
-210679,0.798819,0.267274,4,15,0,210695,-3.17513,-2.54606,0.033686,-0.0775779,-0.0377046,-0.0187419,-0.0336221,-0.000276943,-0.0379072,0.0206206,0.0217689,0.0110512,0.0115284,-0.00610097,0.030436,-0.0316709,-0.00330553,-0.0126334,1.40054
-210678,0.924144,0.267274,4,15,0,210687,-3.18399,-2.54587,0.033938,-0.0699868,-0.0229898,-0.01713,-0.02491,-0.0106204,-0.0399129,0.00715304,0.0196449,0.00435406,0.0252228,-0.00268316,0.0396072,-0.0229984,-0.00836654,-0.00325671,1.40408
-210684,0.95136,0.267274,4,15,0,210689,-3.18987,-2.54911,0.0340503,-0.0797904,-0.0244658,-0.0065373,-0.024802,0.00928192,-0.0321831,0.00592933,0.0222722,0.00333867,0.0253577,-0.00440889,0.0380417,-0.0262769,-0.00293919,-0.0194314,1.40565
-210684,0.958414,0.267274,4,15,0,210694,-3.1894,-2.55294,0.0338705,-0.0802584,-0.0300992,-0.0185092,-0.0310811,-0.0174383,-0.0306815,0.0202863,0.0240339,0.0183003,0.0142471,-0.0101072,0.0336604,-0.0311857,-0.00412614,0.00658672,1.40313
-210686,0.860236,0.267274,4,15,0,210699,-3.20118,-2.5568,0.0343182,-0.0774731,-0.019915,-0.0263676,-0.0371886,-0.00783186,-0.0476453,-0.000507516,0.0228242,0.00312007,0.0138882,-0.00168253,0.0423407,-0.0298966,-0.000896017,-0.000440556,1.40942
-210685,0.995219,0.267274,4,15,0,210698,-3.19378,-2.54748,0.0338533,-0.0777713,-0.0308816,-0.0240123,-0.0215093,-0.00251799,-0.0577286,0.00764171,0.015856,0.00166852,0.0299394,-0.00323789,0.0364091,-0.0279443,-0.00322957,-0.00284597,1.40289
-210682,0.949857,0.267274,4,15,0,210695,-3.17125,-2.52935,0.0335241,-0.0620591,-0.0308171,-0.0128857,-0.0338714,-0.0100413,-0.0251157,0.0125777,0.0313941,0.0162545,0.0115613,-0.00810477,0.0319931,-0.0285145,-0.00623839,-0.0090367,1.39828
-210680,0.998815,0.267274,4,15,0,210689,-3.1886,-2.55619,0.0341817,-0.0778229,-0.0262537,-0.0221118,-0.0251846,-0.00217772,-0.0373772,0.0162889,0.018737,-0.00285338,0.00941578,-0.0074559,0.033879,-0.0244039,-0.00427486,-0.0168456,1.4075
-210681,0.771453,0.267274,4,15,0,210691,-3.19776,-2.55538,0.034013,-0.0799496,-0.0268697,-0.0228296,-0.0267934,-0.00270033,-0.0401191,0.0179721,0.0192836,-0.000274552,0.0123822,-0.00768905,0.0341064,-0.0258035,-0.0027863,-0.019063,1.40513
-210679,0.997523,0.267274,4,15,0,210687,-3.1849,-2.54765,0.0337443,-0.0717335,-0.0335099,-0.0170391,-0.0243281,-0.00825743,-0.0434353,0.0174058,0.0300819,0.00708673,0.0146109,-0.00601967,0.0337085,-0.0190936,-0.00472817,-0.00185817,1.40136
-210680,0.885209,0.267274,4,15,0,210690,-3.19212,-2.55317,0.0340622,-0.074806,-0.0236023,-0.0135499,-0.0337965,-0.000874751,-0.0285002,0.0106225,0.0145,0.00320394,0.020054,-0.00935355,0.0363755,-0.0400443,-0.00295908,-0.0120344,1.40582
-210680,0.95601,0.267274,4,15,0,210686,-3.19002,-2.55394,0.0339139,-0.0749789,-0.0236776,-0.0107062,-0.0305897,0.00217368,-0.0280492,0.0109901,0.0172969,-0.00169641,0.0222054,-0.00543729,0.0350602,-0.0390399,-0.00604497,-0.00789846,1.40374
-210678,0.913893,0.267274,4,15,0,210688,-3.18976,-2.55689,0.0342499,-0.0718153,-0.0298877,-0.0239326,-0.0270426,-0.00157555,-0.0335075,0.0121453,0.032115,-0.000384558,0.0133363,-0.00868934,0.0363882,-0.0269157,-0.00541441,-0.0121296,1.40846
-210681,0.86296,0.267274,4,15,0,210686,-3.20805,-2.55813,0.0344943,-0.0806749,-0.0255744,-0.0145121,-0.0284528,-0.00586865,-0.0399308,0.0147024,0.0237659,0.00932458,0.0134283,-0.00471972,0.0372801,-0.0373868,-0.00125572,-0.00550789,1.41191
-210679,0.999029,0.267274,4,15,0,210688,-3.19209,-2.54543,0.0338845,-0.0706483,-0.0327812,-0.0185522,-0.0223538,-0.009683,-0.0336085,0.0183468,0.0273995,0.00777436,0.0218279,-0.00889652,0.0312409,-0.017363,-0.00959431,-0.00990973,1.40333
-210678,0.943227,0.267274,4,15,0,210691,-3.18444,-2.54192,0.0337333,-0.0759406,-0.0249253,-0.0114826,-0.034612,0.000107478,-0.0363455,0.0083976,0.0199454,0.00192855,0.013412,-0.00789243,0.0407397,-0.0370529,-0.00179799,-0.00416294,1.40121
-210681,0.765298,0.267274,4,15,0,210691,-3.1907,-2.5581,0.0342063,-0.0764331,-0.0307901,-0.0192684,-0.0254164,-0.0127858,-0.0318125,0.0166719,0.0244368,0.0129206,0.0157227,-0.00651779,0.0281531,-0.0186426,-0.00705253,-0.0115254,1.40785
-210684,0.996793,0.267274,4,15,0,210689,-3.15756,-2.52991,0.0332709,-0.0780773,-0.0276702,-0.0121866,-0.033123,0.00371299,-0.043009,0.00363878,0.0168092,-0.00587352,0.0217857,-0.00746442,0.0404673,-0.0355734,-0.00330869,-0.00224394,1.39474
-210681,0.890463,0.267274,4,15,0,210691,-3.19763,-2.56045,0.0340581,-0.0682585,-0.0304899,-0.0193152,-0.026058,-0.0104075,-0.0270213,0.0236808,0.0290895,0.0165296,0.0129236,-0.00482129,0.0307842,-0.0267111,-0.00745928,-0.00938791,1.40576
-210687,0.968485,0.267274,4,15,0,210695,-3.19285,-2.54941,0.0338338,-0.0648129,-0.0332795,-0.0201745,-0.0514716,0.00257483,-0.0505171,0.00195771,0.0228082,0.00169016,0.0106173,-0.0101945,0.0350523,-0.0302509,0.000785054,-0.00604265,1.40262
-210684,0.997519,0.267274,4,15,0,210695,-3.18137,-2.55115,0.033947,-0.0830913,-0.0327395,-0.0210057,-0.0134904,-0.00858196,-0.0196597,0.020178,0.0199378,0.00542216,0.0224186,-0.00641884,0.0350433,-0.0269392,-0.0122642,-0.00942682,1.4042
-210685,0.882494,0.267274,4,15,0,210696,-3.17341,-2.53153,0.0332974,-0.0784678,-0.0362819,-0.027579,-0.0201906,-0.00505972,-0.0265753,0.00350987,0.0215146,0.0067779,0.0218818,-0.00705116,0.0340511,-0.0388009,-0.00128709,-0.011163,1.39511
-210685,0.999546,0.267274,4,15,0,210693,-3.17862,-2.54134,0.0335756,-0.0823428,-0.0250153,-0.00647782,-0.03618,-0.000286928,-0.049944,0.0183815,0.0148303,0.0103177,0.0175617,-0.0111135,0.0354796,-0.0169203,-0.00785583,-0.00559373,1.399
-210689,0.943395,0.267274,4,15,0,210699,-3.20353,-2.55879,0.0340895,-0.0647478,-0.0241546,-0.0262237,-0.0317642,-0.00557438,-0.0376187,0.00118896,0.0368064,0.0177784,0.0182587,0.00135445,0.0309878,-0.0377162,0.0031613,-0.00519366,1.40621
-210683,0.999234,0.267274,4,15,0,210696,-3.19878,-2.55793,0.0343263,-0.0686217,-0.0244123,-0.0229667,-0.0305126,-0.00810535,-0.0436576,0.00797171,0.0349299,0.0176015,0.0183561,-0.00507725,0.0351011,-0.0345711,-0.000344403,-0.00115361,1.40954
-210680,0.995296,0.267274,4,15,0,210690,-3.1765,-2.53464,0.0334308,-0.076072,-0.023288,-0.00845002,-0.0332962,-0.0149536,-0.0398885,0.0058548,0.0216004,0.00398961,0.0153905,-0.00770673,0.0316578,-0.0285166,0.00245479,-0.00770754,1.39697
-210682,0.989219,0.267274,4,15,0,210687,-3.17798,-2.54835,0.0337192,-0.0828695,-0.0371009,-0.0245755,-0.0270335,-0.000391154,-0.0429459,0.0213602,0.0203879,0.00285676,0.0268096,-0.00725195,0.0437585,-0.0279425,-0.00707452,-0.011337,1.40101
-210683,0.987866,0.267274,4,15,0,210690,-3.19118,-2.55524,0.0340214,-0.061689,-0.0175622,-0.00820433,-0.0288324,-0.00237845,-0.0268796,0.00576129,0.0245803,0.00818818,0.0104885,-0.0109265,0.0273095,-0.0271653,0.0037201,-0.00631234,1.40525
-210684,0.997919,0.267274,4,15,0,210689,-3.16542,-2.53825,0.0335413,-0.0834849,-0.0398153,-0.0235889,-0.029014,-0.00624385,-0.0435792,0.0193739,0.0215045,0.00133712,0.0216917,-0.00409866,0.0432985,-0.0275472,-0.0140285,-0.00719909,1.39852
-210680,0.992408,0.267274,4,15,0,210690,-3.16751,-2.53104,0.0334139,-0.0793333,-0.0269203,-0.0152009,-0.0320073,-0.00716753,-0.0328607,0.00832864,0.0176976,0.00752738,0.0214537,-0.0154821,0.0268631,-0.0242469,-0.00332589,-0.00669005,1.39674
-210680,0.941542,0.267274,4,15,0,210687,-3.17359,-2.54192,0.0337066,-0.071999,-0.0268187,-0.00757247,-0.022876,-0.00423205,-0.0246595,0.0148207,0.0233214,0.0107177,0.0238026,-0.00795412,0.0289019,-0.030346,0.00453678,-0.00737485,1.40083
-210679,0.977114,0.267274,4,15,0,210686,-3.19899,-2.56432,0.0343293,-0.0743793,-0.0309447,-0.0247629,-0.0344421,-0.00150025,-0.045879,0.0107771,0.0215742,-0.000467801,0.0112866,-0.00629885,0.0388659,-0.0307344,-0.000981522,-0.00601188,1.40958
-210682,0.949234,0.267274,3,7,0,210686,-3.20693,-2.55919,0.0342514,-0.0812935,-0.0300081,-0.0276451,-0.037089,-0.0036083,-0.0500061,0.00766661,0.020172,0.00214258,0.0116977,-0.00713343,0.0395877,-0.0313911,0.00101792,-0.00780379,1.40848
-210681,0.99687,0.267274,4,15,0,210689,-3.19579,-2.55,0.0340516,-0.0655445,-0.0288809,-0.00165133,-0.0231172,-0.00472837,-0.0205536,0.0196123,0.0262975,0.00776733,0.0232683,-0.00702182,0.0297471,-0.0243085,-0.00763988,-0.00546652,1.40567
-210679,0.926962,0.267274,4,15,0,210690,-3.1863,-2.54893,0.0338767,-0.0765513,-0.022479,-0.026449,-0.0359002,-0.00494105,-0.0389659,0.00651563,0.0232538,0.00527707,0.00745257,-0.00723928,0.0415096,-0.0230879,-0.0061705,-0.00404575,1.40322
-210679,0.979048,0.267274,4,15,0,210686,-3.18618,-2.54326,0.0337652,-0.0714013,-0.03172,-0.00365075,-0.0255696,-0.00611747,-0.0318251,0.0159607,0.0265352,0.00506824,0.0268366,-0.00814387,0.0251377,-0.0298157,-0.00374168,-0.0109626,1.40165
-210683,0.96168,0.267274,4,15,0,210689,-3.16844,-2.54166,0.0336225,-0.0633931,-0.0318154,-0.00783412,-0.0312974,-0.000198629,-0.0368822,0.0150749,0.0220849,0.0191759,0.0191005,-0.0137416,0.0316614,-0.0368385,-0.00873263,-0.0103997,1.39965
-210682,0.7087,0.267274,4,15,0,210696,-3.18713,-2.53898,0.0336685,-0.0665595,-0.0245065,-0.0170275,-0.0227518,-0.018348,-0.0351404,0.0281105,0.0332377,0.00401712,0.0168538,-0.00830654,0.0309606,-0.0286671,-0.00235682,-0.00859478,1.4003
-210681,0.994609,0.267274,4,15,0,210687,-3.19822,-2.5474,0.034069,-0.0797241,-0.0349832,-0.0146076,-0.0352763,0.00492226,-0.0357078,-0.00262264,0.0131536,0.00659236,0.0183363,-0.00392413,0.0396832,-0.0275405,-0.00454916,-0.00507189,1.40592
-210680,0.898622,0.267274,4,15,0,210689,-3.16853,-2.54424,0.0337934,-0.0856242,-0.0252628,-0.019122,-0.0304848,-0.00307237,-0.0277465,0.0133678,0.0225328,0.00954639,0.0138961,-0.0132523,0.0347855,-0.0296293,-0.00808045,-0.0098559,1.40205
-210681,0.9693,0.267274,4,15,0,210689,-3.15799,-2.53785,0.033326,-0.0610037,-0.0308622,-0.011407,-0.0275746,-0.00695943,-0.0446517,0.0147556,0.0248806,0.00195827,0.0194468,-0.000931798,0.0361065,-0.0288946,-0.000764356,-0.00385525,1.39551
-210683,0.835109,0.267274,4,15,0,210690,-3.19079,-2.53627,0.0335629,-0.0712228,-0.0283229,-0.0203837,-0.0329118,0.00060313,-0.0437626,0.011196,0.0292584,0.0150372,0.0138474,-0.0154034,0.0307744,-0.0231419,-0.00657543,-0.00721443,1.39882
-210681,0.996442,0.267274,4,15,0,210688,-3.17115,-2.55019,0.033659,-0.0750547,-0.0254911,-0.0091881,-0.0294748,-0.0125406,-0.0413055,0.0142047,0.00847117,0.00236442,0.0183285,-0.0015232,0.0388905,-0.028139,-0.00538261,-0.00805813,1.40017
-210688,0.920093,0.267274,4,15,0,210696,-3.19477,-2.5411,0.0338097,-0.0636811,-0.0239769,-0.0155718,-0.0366602,-0.00804914,-0.0437321,0.0173581,0.0112842,0.0199235,0.0206436,-0.00586522,0.0407569,-0.0361724,-0.00621109,-0.0183239,1.40228
-210687,0.782454,0.267274,4,15,0,210701,-3.17494,-2.55201,0.0340452,-0.0866526,-0.0285299,-0.0290851,-0.0301312,-0.0221508,-0.031067,0.0152773,0.0276461,-0.00212246,0.0196873,-0.00874535,0.0357001,-0.0295324,-0.010343,-0.00717858,1.40558
-210686,0.9699,0.267274,4,15,0,210694,-3.19848,-2.55764,0.0339865,-0.061299,-0.0357447,0.000309477,-0.0313103,0.0152107,-0.036479,0.0145253,0.0147242,0.00918011,0.0139963,-0.00576752,0.0381937,-0.0273465,-0.00101016,-0.00583561,1.40476
-210683,0.922846,0.267274,4,15,0,210694,-3.1962,-2.55661,0.0338843,-0.0866279,-0.0283616,-0.0245409,-0.0213042,-0.0126751,-0.0388484,0.00734308,0.0235275,0.00190827,0.0143255,-0.01292,0.0354901,-0.0264842,-0.00952174,-0.00301561,1.40332
-210681,0.998332,0.267274,4,15,0,210690,-3.20968,-2.56082,0.0344909,-0.0767395,-0.0221911,-0.0145314,-0.0263458,-0.0161899,-0.0328916,0.0144442,0.0251009,0.00877017,0.00950941,-0.0120144,0.0321372,-0.0326822,-0.00455599,-0.00935814,1.41186
-210679,0.965998,0.267274,4,15,0,210689,-3.17152,-2.53483,0.0336132,-0.0783253,-0.0293492,-0.0277963,-0.0297817,-0.00494521,-0.0345733,0.00975022,0.0199162,0.00703519,0.01952,-0.00880325,0.0304154,-0.0321524,0.000886848,-0.0104872,1.39952
-210681,0.993113,0.267274,4,15,0,210685,-3.16989,-2.53813,0.0336559,-0.0750724,-0.0294349,-0.00460721,-0.0277003,-0.00592234,-0.043249,0.0142299,0.0257697,-0.00652811,0.0282254,-0.000843829,0.0379772,-0.0270202,-0.00996275,-0.0080434,1.40012
-210679,0.968885,0.267274,4,15,0,210690,-3.17847,-2.54608,0.033697,-0.0728024,-0.0291503,-0.0254233,-0.0301607,-0.0037947,-0.026251,0.0137223,0.0212402,0.017591,0.00696178,-0.00881846,0.0319344,-0.027043,-0.00109936,-0.00585788,1.4007
-210682,0.969511,0.267274,4,15,0,210688,-3.1621,-2.53571,0.0334879,-0.0738515,-0.029952,-0.00531114,-0.0282856,-0.00565761,-0.0437433,0.0131406,0.0271933,-0.00869508,0.0313421,-0.00457098,0.0382495,-0.027143,-0.00891098,-0.00795776,1.39777
-210680,0.842036,0.267274,4,15,0,210689,-3.17979,-2.53486,0.0336804,-0.0664238,-0.0241929,-0.00914285,-0.0285883,-0.0120999,-0.0367199,0.00622655,0.0285061,0.00290769,0.0206194,-0.00507053,0.0377517,-0.0244416,-0.0128709,-0.00956787,1.40046
-210680,0.850696,0.267274,4,15,0,210691,-3.18742,-2.54806,0.0337222,-0.0805282,-0.0345146,-0.0153683,-0.0322859,0.00681707,-0.0388426,0.0147055,0.0154654,0.00508609,0.0123497,-0.00896166,0.0334017,-0.031365,0.00391016,-0.00526568,1.40105
-210681,0.895495,0.267274,4,15,0,210686,-3.18498,-2.54719,0.0337477,-0.0813259,-0.0376807,-0.0114823,-0.029735,0.0108829,-0.0372975,0.0168783,0.0122775,0.00284526,0.0159349,-0.00852747,0.0342383,-0.0336254,-0.00018067,-0.00518906,1.40141
-210678,0.982426,0.267274,4,15,0,210689,-3.18842,-2.55768,0.033965,-0.0697611,-0.0244568,-0.0221389,-0.0324494,-0.00316581,-0.0362711,0.0104909,0.0316156,0.00326016,0.0206904,-0.00640756,0.0329981,-0.0285249,-0.00556609,-0.0140412,1.40446
-210678,0.991523,0.267274,4,15,0,210683,-3.18635,-2.53949,0.0337731,-0.0773957,-0.0306257,-0.0246347,-0.02917,-0.00974653,-0.0365838,0.0158067,0.0296451,0.0116108,0.0111613,-0.0126972,0.0356251,-0.02318,-0.00505074,-0.00623952,1.40176
-210677,1,0.267274,4,15,0,210682,-3.19043,-2.54323,0.0338179,-0.0698501,-0.0274684,-0.00680246,-0.0282262,0.000290803,-0.0334044,0.0128082,0.016871,-0.000847123,0.0216174,-0.00055566,0.0342792,-0.0322058,-0.00247486,-0.00739997,1.40239
-210681,0.948889,0.267274,4,15,0,210685,-3.17869,-2.54382,0.0337641,-0.07014,-0.0263215,-0.0195096,-0.027835,-0.00575208,-0.0365205,0.0139294,0.0243807,-0.000359392,0.018926,-0.00223592,0.0320205,-0.0383753,0.00162114,-0.0159025,1.40164
-210682,0.916656,0.267274,4,15,0,210696,-3.18964,-2.55524,0.0341014,-0.0758418,-0.0308274,-0.0139039,-0.0314367,-0.00947283,-0.0381823,0.017423,0.0182368,0.0115162,0.0154417,-0.003555,0.0447823,-0.0264165,-0.00360008,0.00610668,1.40637
-210686,0.963371,0.267274,4,15,0,210691,-3.20285,-2.55076,0.0340925,-0.0651526,-0.043415,-0.0166153,-0.0304194,-0.00469754,-0.0288825,0.0136277,0.0294147,0.0111806,0.014732,-0.0113131,0.0254512,-0.0292409,-0.00396527,-0.0195161,1.40625
-210682,0.927377,0.267274,4,15,0,210698,-3.19231,-2.55402,0.0340638,-0.0739962,-0.0160784,-0.0227112,-0.0179603,-0.00681218,-0.0353318,0.00397801,0.0239674,0.0179535,0.0145073,-0.00904404,0.0422894,-0.0262484,-0.00580165,-0.01102,1.40584
-210682,0.911509,0.267274,4,15,0,210691,-3.18535,-2.5541,0.0338591,-0.0805263,-0.0343435,-0.0106531,-0.0405203,-0.00276471,-0.0335638,0.012876,0.0176992,-0.00534296,0.0140045,-0.00329498,0.0251431,-0.0310923,-0.00379189,-0.00283891,1.40297
-210683,0.985533,0.267274,4,15,0,210692,-3.1861,-2.54076,0.0337758,-0.0706413,-0.0319253,-0.0170075,-0.0449508,-0.000931829,-0.0302772,0.0129201,0.0198743,-0.00986984,0.00802418,-0.0098536,0.0303171,-0.0257842,0.00377875,-0.00632515,1.4018
-210688,0.945224,0.267274,4,15,0,210697,-3.18754,-2.55386,0.0340149,-0.0745433,-0.0306625,-0.0136946,-0.0323138,-0.0102459,-0.022919,0.0200876,0.029627,0.00256074,0.00663876,-0.00876018,0.0392761,-0.0181805,-0.0202241,-0.00920094,1.40516
-210686,0.990663,0.267274,4,15,0,210699,-3.18876,-2.55666,0.0339878,-0.0831443,-0.03288,-0.01595,-0.0324985,-0.00418301,-0.0240101,0.0141685,0.0273867,0.00430082,0.00725798,-0.00780345,0.043244,-0.0258666,-0.0177615,-0.0132835,1.40478
-210687,0.904015,0.267274,4,15,0,210693,-3.18251,-2.5541,0.0340731,-0.0833712,-0.0317129,-0.0162013,-0.0333591,-0.0043121,-0.0252944,0.0165094,0.0257891,0.00742513,0.00916843,-0.00920332,0.0428341,-0.0258198,-0.0195954,-0.0134071,1.40598
-210688,0.994364,0.267274,4,15,0,210700,-3.18973,-2.55998,0.0341065,-0.0764237,-0.0314545,-0.00880532,-0.0265956,-0.014916,-0.0416168,0.0103251,0.0300215,0.00855484,0.0241869,-0.0065767,0.0265736,-0.0281312,0.0101755,0.00253907,1.40645
-210690,0.994429,0.267274,4,15,0,210703,-3.19268,-2.54799,0.0339531,-0.0620929,-0.0248175,-0.00875578,-0.0276255,-0.00406793,-0.0459952,-0.00161124,0.0426169,0.00872267,0.0341318,0.0013592,0.0357829,-0.0263183,-0.00197242,-0.00101499,1.40429
-210689,0.997691,0.267274,4,15,0,210695,-3.19633,-2.54575,0.0339492,-0.0618979,-0.0242628,-0.0103092,-0.0259197,-0.00388275,-0.0448917,-0.00204302,0.0418185,0.0101759,0.0346994,-0.00136312,0.0352331,-0.0241129,-0.00234447,-0.00267991,1.40423
-210692,0.988195,0.267274,4,15,0,210701,-3.16914,-2.52635,0.0333377,-0.0840825,-0.0331823,-0.0222991,-0.0327516,-0.0021656,-0.0245307,0.029287,0.00598011,-0.00154326,-0.000566107,-0.0119461,0.0365643,-0.0328885,-0.00820873,-0.0113397,1.39567
-210690,1,0.267274,4,15,0,210699,-3.16978,-2.53052,0.0334021,-0.0833996,-0.0321991,-0.0244144,-0.0301769,-0.0028392,-0.0258018,0.0259023,0.00573586,0.000613819,-0.000806125,-0.0139599,0.0354089,-0.0337811,-0.00922552,-0.0107897,1.39657
-210688,0.99022,0.267274,4,15,0,210698,-3.17596,-2.53829,0.0335588,-0.0628627,-0.0235991,-0.00576894,-0.0276024,-0.00669366,-0.0445386,0.000347806,0.0396379,0.00902278,0.0312652,-0.00159388,0.0349346,-0.0202588,-0.000848509,-0.00289742,1.39876
-210684,0.999994,0.267274,4,15,0,210695,-3.17387,-2.54236,0.0336415,-0.0652804,-0.0309039,-0.0115089,-0.0309661,-0.00910833,-0.0402241,-0.00154615,0.0377203,0.00674358,0.0229778,-0.00446679,0.0334894,-0.0189393,0.00150122,-0.00380033,1.39992
-210683,0.850306,0.267274,4,15,0,210693,-3.17709,-2.54525,0.0338513,-0.0797392,-0.029339,-0.0181032,-0.0301684,-0.00253258,-0.0268782,0.0231154,0.0108916,-0.00455316,0.0129402,-0.00973016,0.0371964,-0.0368115,-0.0105075,-0.00998106,1.40286
-210684,0.999591,0.267274,4,15,0,210692,-3.16159,-2.53617,0.0333081,-0.0668498,-0.0292953,-0.0122608,-0.0273331,-0.00662445,-0.0393947,0.00366769,0.0353787,0.0162963,0.0183467,-0.00548545,0.0332135,-0.020589,0.00236745,-0.00366226,1.39526
-210679,1,0.267274,4,15,0,210688,-3.17302,-2.53137,0.0335056,-0.0800716,-0.0269393,-0.00958551,-0.0308391,-0.00188621,-0.0380818,0.00121403,0.0300523,0.00549763,0.0154234,-0.0035223,0.0308493,-0.0239766,-0.00356106,-0.00741025,1.39802
-210682,0.951251,0.267274,4,15,0,210688,-3.17726,-2.5333,0.0334743,-0.0812848,-0.0251823,-0.00475468,-0.0291369,0.0054431,-0.0368671,0.00758593,0.0267344,0.00545983,0.0174383,-0.00290671,0.026467,-0.0244398,-0.00247307,-0.0122183,1.39758
-210683,0.95637,0.267274,4,15,0,210694,-3.20228,-2.55247,0.0342093,-0.0634666,-0.0359168,-0.0266528,-0.0291525,-0.0140207,-0.0332703,0.0191955,0.0173182,0.00285916,0.0161949,-0.0108037,0.0434776,-0.0287221,-0.00825967,-0.000788215,1.40789
-210682,0.990089,0.267274,4,15,0,210692,-3.18384,-2.5521,0.034015,-0.0717927,-0.0364153,-0.0181718,-0.0351374,0.000402082,-0.0324081,0.0169283,0.0199306,0.00124832,0.0084965,0.000956667,0.0331927,-0.017811,0.00106439,-0.00466145,1.40516
-210677,0.971727,0.267274,3,15,0,210690,-3.19292,-2.55807,0.0340471,-0.0790991,-0.0258808,-0.0137119,-0.0305669,-0.00842569,-0.0345965,0.0132599,0.0220365,0.00728582,0.011863,-0.00612218,0.0306956,-0.0244262,-0.00896339,-0.0013665,1.40561
-210682,0.900867,0.267274,3,15,0,210688,-3.18814,-2.55424,0.0340939,-0.0803874,-0.0223275,-0.0193125,-0.0302916,0.0107932,-0.0376475,0.018508,0.0171033,0.000537317,0.0106327,-0.00620778,0.0278479,-0.0265981,-0.00995918,-0.00118427,1.40627
-210686,0.952224,0.267274,4,15,0,210693,-3.18946,-2.54564,0.0339683,-0.0635777,-0.037153,-0.0212579,-0.0292725,-0.0156848,-0.0299728,0.0169933,0.0333985,-0.0113074,0.0249809,-0.00933767,0.0424552,-0.0348677,-0.00187679,-0.0105068,1.4045
-210687,0.839767,0.267274,4,15,0,210694,-3.17719,-2.54187,0.0334872,-0.0819167,-0.0208231,-0.00975649,-0.0295147,0.00611617,-0.0409707,0.0123262,0.0131354,0.0203529,0.0110194,-0.00466466,0.0281203,-0.0212049,-0.00778681,-0.00232151,1.39776
-210683,0.987678,0.267274,3,15,0,210698,-3.15903,-2.5282,0.0334376,-0.0627629,-0.0328113,-0.0179679,-0.0222612,-0.000742093,-0.038487,0.0104133,0.0144702,0.00540345,0.0309752,-0.00305938,0.0314638,-0.0251868,-0.00339755,-0.00674095,1.39707
-210682,0.967839,0.267274,4,15,0,210690,-3.22629,-2.56209,0.0346144,-0.0769672,-0.0214607,-0.0170301,-0.0298555,-0.00290439,-0.0339781,0.0181384,0.0234512,0.0010631,0.013354,-0.00351945,0.0412645,-0.0281671,-0.00366631,-0.00792932,1.41361
