# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = ModeloQR_reduce_model
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /home/juandiaz/covid19_multi/Cmdstan/sin_jer.json
# init = /home/juandiaz/covid19_multi/Cmdstan/inits_2.json
# random
#   seed = 1973429972 (Default)
# output
#   file = /scratch/juandiaz/sinjer/sin_jer_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 48
# stanc_version = stanc3 b0a4f0db
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,alpha
-210685,0.9931,0.282207,4,15,0,210694,-3.17703,-2.5428,0.0337033,-0.0725706,-0.0110248,-0.0194451,-0.0240317,-0.0108101,-0.0321716,0.00964287,0.0230395,0.011506,0.0327161,-0.0159578,0.0282033,-0.0313583,-0.0033677,-0.0109693,1.40079
-210686,0.995879,0.282207,4,15,0,210695,-3.20065,-2.55527,0.0341533,-0.0845404,-0.0481927,-0.00731151,-0.0299992,-0.00275297,-0.041728,0.0177468,0.035102,0.00308513,0.00553343,-0.00271837,0.0363136,-0.0243006,-0.00810209,-0.00050362,1.4071
-210685,0.854067,0.282207,3,7,0,210694,-3.20959,-2.54895,0.0340142,-0.0771645,-0.0429881,-0.0133343,-0.0268496,-0.00201022,-0.0426721,0.020373,0.0307085,0.000169984,0.00783614,-0.00266371,0.0366577,-0.0259257,-0.00723552,0.00177242,1.40515
-210680,1,0.282207,4,15,0,210690,-3.18538,-2.5463,0.0339628,-0.0801247,-0.0436743,-0.016916,-0.0229777,-0.005218,-0.0375811,0.0118613,0.0311027,-0.000424715,0.0182633,-0.00410845,0.0308695,-0.0258292,-0.0070024,-0.00191087,1.40442
-210683,0.702437,0.282207,4,15,0,210693,-3.18829,-2.53561,0.0335669,-0.0760575,-0.0292287,-0.0103476,-0.0309693,-0.00357323,-0.0306778,0.0130994,0.033194,-0.00374221,0.00994098,-0.00446701,0.025304,-0.0328697,-0.00527355,-0.00279917,1.39888
-210683,0.938868,0.282207,4,15,0,210691,-3.17825,-2.56124,0.0339414,-0.0648594,-0.0273527,-0.0122955,-0.0298475,-0.010895,-0.0352518,0.0122985,0.0217514,0.0114167,0.0101333,-0.00783193,0.0425937,-0.0308453,-0.00194721,-0.0122365,1.40412
-210688,0.986281,0.282207,3,7,0,210695,-3.2043,-2.54499,0.0338981,-0.0718793,-0.0226522,-0.0113338,-0.0183691,0.00417863,-0.0350487,0.0225601,0.0277257,-0.00792917,0.0236994,-0.00780067,0.0291155,-0.0169373,-0.00701346,-0.011401,1.40352
-210686,1,0.282207,4,15,0,210694,-3.20143,-2.54336,0.0340024,-0.0747832,-0.0343468,-0.0201288,-0.0398542,-0.0133498,-0.0346635,0.00420774,0.0188133,0.0187008,0.0117375,-0.00499806,0.0405519,-0.0383883,-0.00447493,-0.00306588,1.40498
-210681,0.993015,0.282207,4,15,0,210693,-3.18613,-2.54783,0.0338294,-0.0799571,-0.0244879,-0.00832824,-0.0411857,-0.00810313,-0.0311231,0.00941906,0.0217518,0.0105684,0.0111768,-0.00591685,0.03888,-0.0383038,-0.000473222,-0.0101972,1.40255
-210676,0.860182,0.282207,4,15,0,210687,-3.17611,-2.53922,0.0335556,-0.0752596,-0.0300593,-0.0174644,-0.0241017,-0.00602329,-0.0347001,0.0103626,0.0164884,0.00955461,0.0112866,-0.00912563,0.0317364,-0.0243812,-0.00281655,-0.00341324,1.39872
-210682,0.882438,0.282207,3,7,0,210687,-3.18224,-2.54511,0.0338166,-0.0732054,-0.0353037,-0.0287802,-0.0300902,-0.0108835,-0.0378352,0.00653355,0.0183503,0.00553948,0.0269096,-0.00573815,0.0239885,-0.0221929,-0.00207835,-0.00318868,1.40237
-210685,0.975443,0.282207,4,15,0,210694,-3.19775,-2.55601,0.0341438,-0.0821497,-0.0241091,-0.00195546,-0.0381432,0.000806488,-0.0275517,0.0138011,0.024113,0.00905781,0.00908836,-0.00853936,0.0467554,-0.0362426,-0.00570096,-0.0104536,1.40697
-210680,0.938571,0.282207,3,15,0,210690,-3.20379,-2.55783,0.0342367,-0.0656973,-0.039213,-0.0242943,-0.021987,-0.00324861,-0.0399696,0.00747538,0.0234975,0.00803724,0.0218586,-0.00911165,0.0289116,-0.028124,-0.00390477,-0.00302122,1.40828
-210687,0.765411,0.282207,4,15,0,210696,-3.17877,-2.54418,0.0338827,-0.0735264,-0.0375154,-0.0265256,-0.0319008,0.0112976,-0.0335238,0.0232292,0.00932311,-0.00292057,0.0129313,-0.00834236,0.032677,-0.0242224,0.00201048,0.00116051,1.4033
-210680,1,0.282207,4,15,0,210691,-3.19179,-2.54661,0.0340626,-0.0693064,-0.0224963,-0.00766165,-0.0187973,-0.00815065,-0.0297546,0.0058279,0.0304688,0.00667194,0.0098902,-0.0071043,0.0359986,-0.0285662,-0.00920882,-0.00958121,1.40583
-210680,0.841426,0.282207,4,15,0,210686,-3.19367,-2.55123,0.0338792,-0.0754394,-0.0378725,-0.0224272,-0.040559,-0.00121066,-0.0409064,0.0194608,0.0164595,0.00333222,0.0250198,-0.00413904,0.0375099,-0.0269615,0.00287229,-0.00748983,1.40325
-210681,0.866046,0.282207,4,15,0,210688,-3.18199,-2.54631,0.0336616,-0.0705028,-0.0147498,-0.00133108,-0.0238638,-0.0102028,-0.0322016,0.019672,0.0219023,0.00852593,0.0126479,-0.00802006,0.0311602,-0.0249239,7.26829e-05,-0.00782717,1.4002
-210677,0.875678,0.282207,3,7,0,210690,-3.18766,-2.53903,0.0338041,-0.0626447,-0.0329248,-0.0182513,-0.0236752,-0.00122075,-0.0397859,0.0115125,0.0262737,0.00172987,0.0207721,-0.00440035,0.0355016,-0.0269336,-0.00348373,-0.00696243,1.4022
-210679,0.958313,0.282207,4,15,0,210684,-3.21368,-2.55645,0.0343481,-0.084308,-0.0251706,-0.0130637,-0.0351404,-0.00608529,-0.0305315,0.0158272,0.0199903,0.00840927,0.014887,-0.0077112,0.0362287,-0.0289298,-0.00493695,-0.00279368,1.40985
-210677,0.94519,0.282207,4,15,0,210689,-3.19337,-2.55679,0.0340951,-0.063369,-0.0285414,-0.0111692,-0.032002,-0.00945912,-0.0371923,0.0131944,0.0250969,0.00525562,0.0218964,-0.00620099,0.034097,-0.0214515,-0.00513638,-0.0109253,1.40628
-210677,0.920399,0.282207,4,15,0,210685,-3.19139,-2.55256,0.0340733,-0.083709,-0.0298121,-0.0199815,-0.0263343,0.00253128,-0.0334705,0.0142467,0.0230692,0.00406488,0.0124725,-0.00991131,0.0372704,-0.0344775,-0.00654931,-0.00310155,1.40598
-210677,0.878677,0.282207,4,15,0,210685,-3.19387,-2.55575,0.0340188,-0.081758,-0.0305655,-0.0218864,-0.0284075,0.00321076,-0.0337198,0.0131354,0.0241313,0.00461492,0.0169186,-0.00859216,0.0345647,-0.0344546,-0.00469853,-0.00194626,1.40521
-210681,0.963213,0.282207,4,15,0,210685,-3.19066,-2.54795,0.0338369,-0.0635681,-0.0214407,-0.0182013,-0.0318231,-0.00378183,-0.0262874,0.00725663,0.0240439,0.00878965,0.00604213,-0.0111888,0.0371671,-0.0230774,0.000967187,-0.0114244,1.40266
-210680,0.960133,0.282207,4,15,0,210687,-3.18847,-2.54246,0.0337062,-0.0825609,-0.0379338,-0.00561736,-0.0292288,-0.00264059,-0.0441223,0.0187129,0.0242597,0.00555116,0.0180413,-0.00709938,0.0296688,-0.0330183,-0.00461224,-0.00528608,1.40083
-210680,0.913172,0.282207,4,15,0,210688,-3.19365,-2.54409,0.0339725,-0.0649558,-0.0222797,-0.0248172,-0.0304616,-0.00636331,-0.0218863,0.00915794,0.0216874,0.00501483,0.0178098,-0.00680908,0.0401523,-0.0226643,-0.00437954,-0.00706283,1.40456
-210683,0.959654,0.282207,4,15,0,210689,-3.16971,-2.52966,0.0333086,-0.0824601,-0.0301811,-0.00757023,-0.0249809,0.00246727,-0.0502377,0.0165847,0.0241707,0.00492383,0.0204397,-0.00874155,0.0303883,-0.0346399,-0.0067986,-0.00582151,1.39527
-210679,0.999842,0.282207,4,15,0,210687,-3.17688,-2.53289,0.0335917,-0.0722723,-0.0324488,-0.0102786,-0.0237007,0.00515824,-0.0440546,0.00908666,0.0205908,0.00426714,0.0191189,-0.00926406,0.031426,-0.0316416,-0.00844091,-0.00458436,1.39922
-210686,0.776978,0.282207,3,7,0,210692,-3.17359,-2.54656,0.0338242,-0.0670717,-0.0324521,-0.0146855,-0.0300879,-0.0157445,-0.0428737,0.0186657,0.021754,0.0184996,0.0137246,-0.00537449,0.0467158,-0.0186863,-0.000416547,-0.0120863,1.40248
-210687,0.97124,0.282207,4,15,0,210695,-3.18404,-2.55806,0.0339602,-0.0768842,-0.0254147,-0.0194559,-0.0250518,0.00839582,-0.0287389,0.00874288,0.0236365,-0.0100138,0.0191084,-0.00854715,0.0234904,-0.0356679,-0.00855611,-0.000876375,1.40439
-210684,1,0.282207,3,7,0,210694,-3.183,-2.55687,0.0339478,-0.078908,-0.0253772,-0.019783,-0.0247215,0.00311201,-0.0315863,0.0130906,0.0210675,-0.0093297,0.0194862,-0.00807083,0.0253931,-0.0356218,-0.0084058,-0.00114177,1.40421
-210682,0.772489,0.282207,4,15,0,210693,-3.18402,-2.53358,0.0337958,-0.0707619,-0.0168905,-0.0139517,-0.0227982,-0.0126841,-0.0446412,0.0106344,0.0263496,0.00761417,0.0238117,-0.00167706,0.0359407,-0.0275392,-0.00356521,-0.00976836,1.40208
-210683,0.990435,0.282207,4,15,0,210692,-3.17439,-2.54465,0.0337649,-0.0850752,-0.042132,-0.00983687,-0.0207758,0.00154503,-0.0313776,0.0210452,0.0304173,0.00527456,0.0140021,-0.0128507,0.0284979,-0.0262131,-0.00735302,-0.0028239,1.40165
-210681,0.985879,0.282207,4,15,0,210689,-3.20026,-2.54701,0.0339685,-0.0684339,-0.0194968,-0.027506,-0.0338506,-0.00390473,-0.0392417,0.0113639,0.013377,-0.000924928,0.0178906,-3.95684e-05,0.0380122,-0.0268531,-0.00334403,-0.00955949,1.40451
-210681,0.798269,0.282207,4,15,0,210689,-3.17253,-2.5462,0.0338748,-0.0785694,-0.0366293,-0.0148083,-0.0249647,-0.00326352,-0.0403011,0.0147343,0.0248961,0.00968705,0.020923,-0.0156843,0.0276559,-0.0233114,-0.00494671,-0.00392589,1.40319
-210681,0.994009,0.282207,4,15,0,210691,-3.18263,-2.54996,0.0337371,-0.0707459,-0.0218883,-0.0179592,-0.0372095,-0.00733878,-0.0280466,0.0136321,0.0209141,0.00218901,0.0131533,0.00192934,0.0423911,-0.034165,-0.00397448,-0.00890746,1.40126
-210680,0.991943,0.282207,4,15,0,210686,-3.19654,-2.56282,0.0341126,-0.0718091,-0.0380663,-0.0157289,-0.0220827,0.00140482,-0.0353396,0.0143461,0.026935,0.00561842,0.0209319,-0.007232,0.0302131,-0.0221675,-0.00304568,-0.000575898,1.40653
-210680,0.926877,0.282207,4,15,0,210688,-3.1804,-2.54593,0.0338467,-0.0751908,-0.0216757,-0.0112437,-0.0371609,0.00362649,-0.0323839,0.0201341,0.0222855,-0.00850392,0.0210685,-0.0116932,0.0369647,-0.0342526,-0.00499829,-0.00738957,1.4028
-210683,0.973597,0.282207,4,15,0,210690,-3.18676,-2.54466,0.0338719,-0.0643263,-0.0190582,-0.00603846,-0.0273306,-0.0189959,-0.0267375,0.012843,0.025481,0.0080902,0.0152564,-0.0120003,0.0427696,-0.0271832,-0.0073759,-0.000820941,1.40315
-210683,0.751208,0.282207,4,15,0,210690,-3.18275,-2.54745,0.0340423,-0.0815604,-0.0387538,-0.0163254,-0.0331436,0.00408301,-0.0431974,0.0151164,0.0186396,0.00277605,0.0201782,-0.000592648,0.0272688,-0.0266371,-0.00300827,-0.0135011,1.40554
-210682,0.879301,0.282207,3,15,0,210690,-3.1851,-2.54246,0.0335637,-0.078301,-0.0387046,-0.0124787,-0.0319917,0.00516624,-0.0463426,0.0119881,0.0126751,0.00357913,0.0201862,-0.00671821,0.0302443,-0.0287573,-0.00904118,-0.00394073,1.39883
-210681,0.975928,0.282207,4,15,0,210693,-3.19852,-2.56196,0.0342821,-0.0656981,-0.0233556,-0.0224699,-0.0289665,-0.0145648,-0.0281661,0.025686,0.0301927,0.00651024,0.0156403,-0.00771403,0.0408489,-0.0263657,-0.00223954,-0.0114994,1.40892
-210682,0.95217,0.282207,4,15,0,210695,-3.16228,-2.53546,0.033396,-0.0799587,-0.0352214,-0.00982732,-0.0238862,0.00478225,-0.0432478,0.00274383,0.0159302,0.00449989,0.0199787,-0.00598138,0.0292062,-0.0318033,-0.00660514,-0.00129171,1.39649
-210682,0.987585,0.282207,4,15,0,210690,-3.20256,-2.55881,0.0342799,-0.0638625,-0.0176099,-0.0132728,-0.0293042,-0.000630914,-0.0283417,0.0167487,0.0289114,-0.00116919,0.00256352,-0.00866263,0.0376566,-0.0277788,-0.00293427,-0.000920865,1.40889
-210683,0.975143,0.282207,4,15,0,210690,-3.192,-2.55241,0.0340611,-0.0699701,-0.0354438,-0.0176909,-0.0273256,-0.0132976,-0.043536,0.00793844,0.0234592,0.00191272,0.0322027,-0.00443752,0.0305467,-0.0340839,-0.0147381,-0.00881863,1.40581
-210677,0.987951,0.282207,3,7,0,210688,-3.18863,-2.55114,0.0340077,-0.0717981,-0.0329644,-0.0215279,-0.0336456,-0.00779121,-0.0393537,0.0159182,0.0220826,0.015164,0.0118686,-0.00672975,0.0329074,-0.0258829,0.00158337,-0.00670198,1.40506
-210681,0.978405,0.282207,4,15,0,210685,-3.21461,-2.56906,0.0345552,-0.0751026,-0.0349407,-0.00994934,-0.020778,0.00458747,-0.0289061,0.00828711,0.0221533,0.000496234,0.0230425,-0.00888026,0.0352184,-0.0265563,-0.00885908,-0.00958624,1.41277
-210684,0.907609,0.282207,4,15,0,210690,-3.16033,-2.53118,0.0333023,-0.0658736,-0.033846,-0.00727736,-0.0191704,0.0056856,-0.0236745,0.00718827,0.0264985,-0.00110933,0.0219885,-0.00961086,0.0270295,-0.0279104,-0.00579088,-0.00947325,1.39518
-210679,0.861373,0.282207,4,15,0,210691,-3.17525,-2.53641,0.0335782,-0.0725864,-0.0332619,-0.0211432,-0.0267819,-0.00690826,-0.0290259,0.0221928,0.0148638,0.0115419,0.0186689,-0.0084723,0.0424968,-0.0301033,-0.00281146,-0.0111862,1.39903
-210681,0.727871,0.282207,4,15,0,210690,-3.18586,-2.55532,0.0338108,-0.0732966,-0.0282979,-0.0100186,-0.0346305,-0.00611088,-0.0474043,0.0145267,0.0251237,0.0012928,0.0137646,-0.00553921,0.0260682,-0.0277524,-0.00529576,-0.00299744,1.40229
-210680,0.982887,0.282207,4,15,0,210688,-3.17969,-2.54603,0.0339785,-0.0739884,-0.0325718,-0.019695,-0.0284272,-0.00142221,-0.0245061,0.0112634,0.0259048,0.00931791,0.0204768,-0.00825769,0.0445795,-0.0281477,-0.00368393,-0.0113051,1.40464
-210676,0.99925,0.282207,3,7,0,210684,-3.18416,-2.54353,0.0339117,-0.0699714,-0.0302065,-0.0138821,-0.0277086,-0.00662664,-0.0340829,0.0222762,0.0299237,0.00101827,0.0151704,-0.00548235,0.0297491,-0.0263833,-0.00379557,-0.00537435,1.40371
-210681,0.97581,0.282207,3,15,0,210684,-3.18721,-2.55038,0.0338803,-0.0629644,-0.0402356,-0.0139908,-0.0246123,0.00360729,-0.0328381,0.017215,0.0297884,0.00729767,0.0218432,-0.000989002,0.0282152,-0.0218275,-0.00309037,-0.00805667,1.40327
-210678,0.931616,0.282207,4,15,0,210691,-3.17648,-2.54814,0.0337513,-0.0818725,-0.0283245,-0.0218895,-0.0285302,-0.00478618,-0.0431696,0.00433612,0.0200892,0.00591258,0.0165404,-0.00299386,0.0385024,-0.029384,-0.00260355,-0.00511655,1.40146
-210681,0.97398,0.282207,3,15,0,210684,-3.19474,-2.54703,0.033902,-0.0591052,-0.0227825,-0.00714868,-0.0279151,-0.00799032,-0.0305796,0.0257766,0.0145575,0.00911872,0.0153118,-0.0089305,0.0313337,-0.0245669,-0.00569432,-0.00832366,1.40357
-210683,0.959527,0.282207,3,15,0,210691,-3.19931,-2.56279,0.0343132,-0.0747039,-0.0239619,-0.00439207,-0.0276971,-0.00122979,-0.0306451,0.0279955,0.00949133,-0.00414512,0.013091,-0.00766246,0.0385239,-0.0311396,-0.00288597,-0.0054158,1.40936
-210683,0.688271,0.282207,4,15,0,210693,-3.18789,-2.55007,0.0337433,-0.0733998,-0.0339348,-0.0275847,-0.0309785,-0.00653352,-0.0349179,-0.0018267,0.0371679,0.01111,0.0193512,-0.0028037,0.0326962,-0.025815,-0.00811336,-0.00935141,1.40135
-210682,0.955671,0.282207,4,15,0,210699,-3.17655,-2.54052,0.0336889,-0.0729995,-0.0246692,-0.00348983,-0.0250171,-0.00348473,-0.0347966,0.0281844,0.00979733,-0.00125986,0.0142347,-0.012757,0.0374704,-0.0304584,-0.0015132,-0.00747145,1.40058
-210682,0.994927,0.282207,4,15,0,210690,-3.18117,-2.53945,0.0337102,-0.0699709,-0.0278808,-0.0142916,-0.0319658,-0.011525,-0.0278846,-0.00659234,0.0256718,0.0133,0.0214871,-0.00103922,0.0368775,-0.0265545,-0.00601578,-0.00374777,1.40088
-210681,0.985774,0.282207,4,15,0,210687,-3.19182,-2.54773,0.0339853,-0.0763229,-0.031324,-0.0170009,-0.0255284,0.000492349,-0.0427498,0.0329898,0.0207312,-0.00379903,0.0127185,-0.0123736,0.0337104,-0.0291376,-0.00502919,-0.00918695,1.40474
-210681,0.92591,0.282207,4,15,0,210690,-3.18089,-2.54772,0.0339206,-0.0769123,-0.0181249,-0.00613003,-0.0329542,-0.0105181,-0.0286694,0.0214608,0.0292931,-0.00205394,0.0248925,-0.00719061,0.0330862,-0.0341945,0.000171012,-0.00570526,1.40383
-210680,0.937223,0.282207,4,15,0,210694,-3.19291,-2.55476,0.0339938,-0.0694056,-0.0403131,-0.0253949,-0.0260872,0.00121781,-0.04218,0.00539469,0.0187348,0.0128078,0.009549,-0.00922111,0.0348617,-0.0226395,-0.0052644,-0.00799936,1.40486
-210681,0.958053,0.282207,4,15,0,210690,-3.17213,-2.54018,0.0336306,-0.0770422,-0.0269176,-0.00704134,-0.0332205,-0.0169532,-0.0274818,0.0224941,0.0285473,-0.00364067,0.0199929,-0.00522083,0.0322085,-0.0326166,-0.00551015,-0.0012262,1.39977
-210684,0.944364,0.282207,4,15,0,210692,-3.20274,-2.5574,0.0342831,-0.0714791,-0.0284579,-0.0222685,-0.0299184,0.00612528,-0.0451629,0.0019654,0.0195615,0.0125907,0.0223611,-0.00854825,0.0401214,-0.0179425,-0.00193907,-0.012307,1.40893
-210677,0.922372,0.282207,3,15,0,210692,-3.19709,-2.55696,0.0340933,-0.0776365,-0.0201748,-0.01453,-0.027732,-0.000997823,-0.032213,0.00506647,0.0218563,0.0113074,0.0215334,-0.00748294,0.0337644,-0.0314051,-0.00657911,-0.00653666,1.40626
-210679,0.908969,0.282207,4,15,0,210688,-3.1765,-2.54548,0.0337832,-0.0751664,-0.042226,-0.0211601,-0.0339228,-0.00956697,-0.0378521,0.0204315,0.0197517,-0.00259734,0.0159552,-0.00773915,0.0404547,-0.0288548,-0.002453,-0.00476538,1.40191
-210679,0.867328,0.282207,4,15,0,210687,-3.18896,-2.5428,0.0336867,-0.0716187,-0.0412796,-0.0246889,-0.0313812,-0.00485075,-0.0361941,0.0179321,0.0222373,0.00386543,0.0131549,-0.00657466,0.0424783,-0.0279193,-0.00932025,-0.00904022,1.40055
-210679,0.998424,0.282207,4,15,0,210685,-3.19196,-2.55325,0.033897,-0.0823503,-0.0211136,-0.0107445,-0.0261996,0.00328401,-0.0282282,0.0101908,0.0163033,0.0106486,0.0175041,-0.00755565,0.0315984,-0.0292338,-0.00115463,-0.00571582,1.4035
-210681,0.878138,0.282207,4,15,0,210692,-3.17368,-2.53492,0.0335566,-0.062082,-0.0364642,-0.0151325,-0.035195,-0.00455532,-0.0321106,0.0148825,0.0249441,-0.00151772,0.00434875,-0.00438611,0.0387102,-0.0332568,-0.00255179,-0.00262809,1.39873
-210684,0.891947,0.282207,4,15,0,210699,-3.20802,-2.5598,0.0342814,-0.0856194,-0.0169991,-0.0163846,-0.0204853,-0.0119414,-0.0414158,0.0106136,0.0199414,0.00771844,0.0319463,-0.0102856,0.0350049,-0.0248295,-0.00662439,-0.0130398,1.40891
-210682,0.98581,0.282207,4,15,0,210692,-3.17901,-2.54861,0.0337902,-0.0749294,-0.0328299,-0.00346003,-0.0330426,-0.000240354,-0.0220012,0.0188213,0.0176744,0.00179913,0.00804444,-0.00185942,0.0305297,-0.0319768,-0.00583662,-0.00141595,1.402
-210683,1,0.282207,4,15,0,210688,-3.19733,-2.5607,0.0342581,-0.0690753,-0.0254622,-0.0247745,-0.026246,-0.00917021,-0.0504869,0.00719089,0.0255775,0.00769511,0.0275498,-0.0119158,0.0401236,-0.0245472,-0.00314769,-0.0121328,1.40858
-210682,0.931872,0.282207,3,15,0,210693,-3.1868,-2.54128,0.033735,-0.0736769,-0.0249837,-0.0193083,-0.0218995,-0.00980232,-0.0390847,0.0215148,0.0334458,0.00203236,0.0272428,-0.0165315,0.0356525,-0.0280215,-0.0102673,-0.0100241,1.40123
-210683,0.935887,0.282207,4,15,0,210689,-3.17915,-2.53249,0.0335402,-0.0721701,-0.033503,-0.0109861,-0.0400459,-0.000175648,-0.03175,0.00405033,0.0160592,0.00847721,0.00812946,0.00283401,0.0346779,-0.0271661,0.00136756,-0.00225975,1.3985
-210683,0.989849,0.282207,4,15,0,210691,-3.19013,-2.54408,0.0338432,-0.0748295,-0.026007,-0.0178487,-0.0183846,-0.00924366,-0.0388513,0.0240275,0.0331229,0.00396809,0.0271166,-0.0163971,0.035733,-0.027162,-0.0102013,-0.012157,1.40275
-210683,0.630721,0.282207,4,15,0,210695,-3.17947,-2.53985,0.0339088,-0.0776464,-0.0280367,-0.00494444,-0.0295384,-0.00728732,-0.029006,0.0140562,0.0158642,0.00941685,0.0189196,0.00186392,0.0309823,-0.0287561,-0.00108858,0.00188144,1.40367
-210687,0.977412,0.282207,3,15,0,210694,-3.18899,-2.55297,0.0338138,-0.0757166,-0.0282605,-0.00290777,-0.0288011,-0.00624692,-0.0345741,0.0154141,0.0192085,0.00657351,0.0241123,0.0060651,0.0259858,-0.029941,-0.00572631,0.00358524,1.40233
-210686,0.965307,0.282207,4,15,0,210698,-3.17829,-2.55221,0.0336838,-0.071193,-0.0377956,-0.027142,-0.0294435,-0.00138163,-0.0415658,0.0156309,0.0261093,0.00599536,0.0105959,-0.0222141,0.032151,-0.0268658,-0.00049469,-0.00869772,1.40051
-210682,0.998299,0.282207,4,15,0,210694,-3.18617,-2.55657,0.0339423,-0.0808835,-0.0277756,-0.0128341,-0.0299529,-0.00650074,-0.0248799,0.0140778,0.0145215,-0.00106471,0.0259736,0.00277949,0.0325894,-0.0233915,-0.0029086,-0.00617369,1.40414
-210682,0.999986,0.282207,4,15,0,210689,-3.18434,-2.54869,0.033957,-0.0607742,-0.0323658,-0.0183521,-0.0246867,-0.00635837,-0.0378464,0.012986,0.0387408,0.0099934,0.00928599,-0.0172611,0.0371304,-0.029938,-0.00429906,-0.00801856,1.40434
-210680,1,0.282207,4,15,0,210691,-3.1745,-2.53992,0.033592,-0.0682859,-0.0170978,-0.0162828,-0.0269892,-0.00978612,-0.031863,0.0123066,0.0210882,0.00899246,0.0174526,-0.0130227,0.0432808,-0.0295334,-0.00694646,-0.0139682,1.39923
-210680,0.998452,0.282207,4,15,0,210685,-3.17441,-2.53833,0.0335653,-0.0667374,-0.0176197,-0.0144113,-0.0196305,-0.00798985,-0.0332031,0.00719672,0.0257899,0.0103735,0.0132035,-0.0133828,0.0414297,-0.0280853,-0.00695972,-0.0115169,1.39885
-210682,0.930785,0.282207,4,15,0,210690,-3.16922,-2.53423,0.0334303,-0.0914222,-0.0338617,-0.0131823,-0.036545,-0.000139522,-0.031341,0.0109964,0.0246752,0.00484648,0.011149,-0.000544322,0.0315751,-0.0312539,-0.0107169,-0.00722243,1.39697
-210680,0.990718,0.282207,4,15,0,210689,-3.16483,-2.53272,0.0333881,-0.0751306,-0.0267579,-0.0175814,-0.028299,0.00198006,-0.0329115,0.00142553,0.0380679,0.00337052,0.018221,-0.005565,0.0358302,-0.0310373,-0.00833537,-0.00512197,1.39638
-210680,0.909136,0.282207,4,15,0,210687,-3.17267,-2.54578,0.0336975,-0.0709526,-0.0317866,-0.0144912,-0.030784,-0.0100903,-0.0387393,0.0269388,0.00887451,0.00493513,0.0160839,-0.00811429,0.0343543,-0.0263194,-0.000523727,-0.00838429,1.4007
-210682,0.613541,0.282207,4,15,0,210694,-3.19455,-2.55034,0.0340107,-0.074505,-0.023053,-0.00841634,-0.014287,-0.00655946,-0.0356396,0.00496485,0.0297319,-0.00573475,0.0186672,-0.00670781,0.027448,-0.0252797,-0.00844699,-0.0128473,1.4051
-210682,0.950155,0.282207,4,15,0,210695,-3.17135,-2.53325,0.0334335,-0.0717449,-0.0270157,-0.0187286,-0.032553,-0.00992936,-0.0342192,0.0129062,0.00837206,0.0104878,0.0226162,0.0015092,0.039403,-0.0308511,0.00248162,-0.00134535,1.39701
-210680,0.800568,0.282207,4,15,0,210689,-3.18269,-2.54478,0.0338568,-0.0751806,-0.028707,-0.0102394,-0.0270134,-0.000916662,-0.0370097,0.0152817,0.0354648,-0.000568978,0.0114435,-0.0152135,0.0310592,-0.0252085,-0.011347,-0.0114916,1.40294
-210681,0.959132,0.282207,4,15,0,210685,-3.17227,-2.53739,0.0334134,-0.0684188,-0.0276662,-0.0223522,-0.0298732,-0.00575604,-0.028974,0.0105913,0.0155142,0.00795813,0.0233937,0.000480339,0.0371322,-0.0319457,0.00244507,-0.00251331,1.39673
-210684,0.963029,0.282207,4,15,0,210692,-3.19636,-2.55332,0.0340723,-0.079996,-0.0388911,-0.0128398,-0.0401186,-0.00356502,-0.04159,0.0153156,0.0328541,-0.00522981,0.0261513,-0.0111407,0.036905,-0.0217206,-0.0119166,0.000959839,1.40596
-210679,0.991012,0.282207,3,7,0,210689,-3.19087,-2.55549,0.0341296,-0.0764181,-0.0336104,-0.0212091,-0.0418272,-0.00598314,-0.0403271,0.0194311,0.0355474,0.000650835,0.016561,-0.00639476,0.0368109,-0.0317212,-0.005573,-0.00314995,1.40677
-210679,0.942178,0.282207,4,15,0,210687,-3.19604,-2.55182,0.0340864,-0.0786025,-0.0341148,-0.0217636,-0.0414254,-0.00653878,-0.0412228,0.0166813,0.0359556,0.00167183,0.0142005,-0.00985714,0.0359607,-0.0325223,-0.00421577,-0.00417365,1.40616
