lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_raw_mort,mu_raw_hosp,mu_l_raw.1,mu_l_raw.2,mu_l_raw.3,mu_l_raw.4,mu_l_raw.5,mu_l_raw.6,mu_l_raw.7,mu_l_raw.8,mu_l_raw.9,mu_l_raw.10,mu_l_raw.11,mu_l_raw.12,mu_l_raw.13,mu_l_raw.14,mu_l_raw.15,mu_l_raw.16,mu_l_raw.17,mu_l_raw.18,mu_l_raw.19,mu_l_raw.20,mu_l_raw.21,mu_l_raw.22,mu_l_raw.23,mu_l_raw.24,mu_l_raw.25,mu_l_raw.26,mu_l_raw.27,mu_l_raw.28,mu_l_raw.29,mu_l_raw.30,mu_l_raw.31,mu_l_raw.32,alpha_raw,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta_h.1,theta_h.2,theta_h.3,theta_h.4,theta_h.5,tau,stdnormal,alpha,mu_l.1,mu_l.2,mu_l.3,mu_l.4,mu_l.5,mu_l.6,mu_l.7,mu_l.8,mu_l.9,mu_l.10,mu_l.11,mu_l.12,mu_l.13,mu_l.14,mu_l.15,mu_l.16,mu_l.17,mu_l.18,mu_l.19,mu_l.20,mu_l.21,mu_l.22,mu_l.23,mu_l.24,mu_l.25,mu_l.26,mu_l.27,mu_l.28,mu_l.29,mu_l.30,mu_l.31,mu_l.32,sigma
# Adaptation terminated
# Step size = 0.0790953
# Diagonal elements of inverse mass matrix:
# 0.000775101, 9.15092e-05, 0.182111, 0.0996233, 0.279807, 0.239094, 0.2366, 0.0764586, 0.0853736, 0.213916, 0.155749, 0.0624584, 0.102536, 0.082108, 0.0750959, 0.0389831, 0.0528238, 0.0882054, 0.167159, 0.192137, 0.0991852, 0.112462, 0.0762536, 0.149473, 0.15349, 0.104405, 0.120616, 0.0747402, 0.102863, 0.208464, 0.0990394, 0.0776101, 0.102688, 0.121173, 7.48411e-05, 4.80982e-05, 5.64305e-05, 6.17278e-05, 6.29595e-05, 5.16742e-05, 5.58077e-05, 4.60375e-05, 4.9505e-05, 5.62041e-05, 5.15636e-05, 3.00168e-05, 3.30662e-05, 2.81477e-05, 3.05031e-05, 3.17983e-05, 0.686598, 0.203982
-210520,0.856346,0.0790953,5,63,0,210550,-3.1872,-2.55806,-0.665214,-0.918201,-1.45635,1.27387,-0.589946,0.196521,0.764092,-0.176566,0.502295,0.258898,0.0583311,-0.45009,0.146714,0.475159,-0.423698,0.52885,1.43888,-0.968824,-0.57734,-0.289125,0.108203,-0.902172,-0.367553,0.874613,-1.01268,0.385174,0.109386,1.07199,0.458351,0.73818,-0.420305,0.457373,0.0341557,-0.0753826,-0.033687,-0.013461,-0.0279953,-0.00479642,-0.0488196,0.0273038,0.032506,0.00444504,0.0149004,-0.00589324,0.0367115,-0.0315848,-0.00251646,-0.00711776,0.353698,0.152006,1.40714,-0.170022,-0.234683,-0.372229,0.325589,-0.150784,0.0502287,0.195294,-0.0451284,0.128381,0.0661716,0.0149089,-0.115038,0.0374986,0.121446,-0.108293,0.135169,0.367763,-0.247622,-0.147562,-0.0738975,0.0276557,-0.230586,-0.0939428,0.223542,-0.258832,0.0984465,0.0279581,0.27399,0.11715,0.188671,-0.107426,0.1169,0.25559
-210527,0.984741,0.0790953,5,63,0,210547,-3.2061,-2.55753,-0.81007,-0.853741,-1.3025,0.646048,-0.429177,0.362593,0.898592,-0.352787,0.66111,0.503667,0.467,0.0752784,0.0612434,0.551672,-0.44141,0.542537,1.97206,-1.01946,-0.905586,-0.263687,0.0701417,-1.15617,-0.231343,0.536318,-0.713499,0.518362,0.56763,0.671209,0.431227,0.771259,-0.594345,0.229537,0.0343152,-0.0758731,-0.0373162,-0.0129191,-0.0291241,0.00840213,-0.0361055,0.0148895,0.0229136,-0.00579126,0.0143622,-0.00557545,0.0347248,-0.0356963,0.00435079,-0.00488356,0.618565,0.188538,1.40938,-0.194191,-0.20466,-0.312237,0.154871,-0.102883,0.0869215,0.215412,-0.0845706,0.158482,0.12074,0.11195,0.0180458,0.0146814,0.132248,-0.105815,0.130058,0.472745,-0.244386,-0.217088,-0.0632114,0.0168145,-0.277158,-0.0554578,0.128567,-0.171041,0.124263,0.136073,0.160903,0.103374,0.184887,-0.142477,0.055025,0.239722
-210528,0.907607,0.0790953,5,31,0,210559,-3.1935,-2.56012,-0.968832,-1.24176,-1.1501,1.32017,-0.840074,0.57193,1.04077,-0.372473,0.0371755,0.341222,0.139814,-0.773181,0.084531,0.520379,-0.427272,0.40656,1.59535,-0.962133,-1.03113,-0.0391941,0.486689,-1.23722,-0.578804,1.2881,-1.44138,0.284583,0.63357,0.853477,1.32949,0.95343,0.35238,0.530664,0.0343154,-0.0839139,-0.0198821,-0.0243591,-0.0346337,-0.00761247,-0.0399413,-0.00275082,0.0254121,0.00617272,0.0247818,-0.00442558,0.0356388,-0.0201461,-0.00914081,-0.00488241,0.871639,0.177112,1.40939,-0.183793,-0.235568,-0.218181,0.250444,-0.159367,0.108499,0.19744,-0.0706603,0.00705242,0.0647318,0.0265236,-0.146677,0.016036,0.0987191,-0.081056,0.0771268,0.302647,-0.182522,-0.195611,-0.00743535,0.0923277,-0.234709,-0.109802,0.244361,-0.273438,0.0539871,0.120192,0.16191,0.252211,0.180871,0.0668486,0.10067,0.189706
-210531,0.95138,0.0790953,5,31,0,210553,-3.19075,-2.56304,-0.564574,-1.01532,-2.57015,1.25873,-0.724975,0.781762,0.587074,-0.582497,0.134162,0.762182,0.36438,-0.561404,0.2335,0.586447,-0.659605,0.572953,1.8994,-0.372583,-1.05984,-0.173426,0.0399151,-1.37836,-0.425783,1.02601,-1.20779,0.224263,0.482258,1.31263,1.11785,1.0382,0.0174401,0.0287238,0.0343859,-0.0793222,-0.0313654,-0.0203273,-0.039296,-0.00109876,-0.0283222,-0.00261271,0.0188417,0.0145833,0.0191253,-0.00553174,0.0415531,-0.0276251,-0.000558071,-0.00422805,1.84942,0.208777,1.41038,-0.0866733,-0.155872,-0.394569,0.19324,-0.111298,0.120016,0.0901276,-0.0894248,0.0205966,0.11701,0.0559396,-0.0861867,0.0358469,0.0900313,-0.101262,0.0879597,0.291596,-0.0571989,-0.162706,-0.0266244,0.00612777,-0.211606,-0.0653661,0.157513,-0.18542,0.0344288,0.0740362,0.201515,0.171612,0.159385,0.0026774,0.00440967,0.15352
-210536,0.988561,0.0790953,6,63,0,210556,-3.1423,-2.54558,-1.44086,-1.3384,-0.621821,1.13141,-1.04515,0.0776729,1.41938,0.114972,0.277166,-0.0493284,0.307783,-0.349288,0.0126566,0.692752,-0.936554,0.223858,2.34181,-2.25788,-1.45682,-0.438477,0.315803,-1.54368,-0.692915,1.05985,-1.54763,0.652896,0.649982,0.612334,0.908313,0.908026,-0.603499,0.655405,0.0336241,-0.0677459,-0.0204036,-0.0168434,-0.0299667,-0.010731,-0.0412743,0.0287204,0.0349299,-0.00425743,0.008887,-0.00871593,0.0278279,-0.0283793,-0.00701468,-0.00897475,0.429115,0.102421,1.39968,-0.225279,-0.20926,-0.0972223,0.176897,-0.163411,0.0121442,0.221921,0.0179759,0.0433352,-0.00771255,0.0481222,-0.0546116,0.00197887,0.108313,-0.146431,0.0350004,0.366145,-0.353022,-0.227775,-0.0685563,0.0493761,-0.241356,-0.108338,0.165709,-0.241973,0.102081,0.101625,0.095739,0.142016,0.141971,-0.0943577,0.102473,0.156351
-210535,0.920589,0.0790953,6,63,0,210561,-3.17925,-2.55404,-1.27941,-1.68014,-0.336421,0.568011,-1.31057,-0.00741663,1.06617,0.228061,0.301557,0.338474,0.388506,-0.393677,0.00689596,0.733382,-0.834312,0.120512,2.70893,-1.91097,-1.88408,-0.0948496,0.375681,-1.53929,-0.618506,1.2202,-1.67689,0.264061,0.556082,0.575505,0.786765,0.674541,-0.799939,0.875012,0.0343205,-0.0708835,-0.0202916,-0.00848464,-0.0370345,-0.00462773,-0.0257897,0.0251114,0.0338594,0.00670139,0.0143427,-0.00823417,0.0323977,-0.0295251,-0.0091205,-0.00889224,0.454147,0.0868581,1.40946,-0.164901,-0.21655,-0.0433606,0.0732098,-0.168916,-0.000955914,0.137417,0.0293943,0.038867,0.0436252,0.0500738,-0.0507402,0.000888806,0.0945241,-0.107533,0.0155325,0.349149,-0.246301,-0.242836,-0.012225,0.0484207,-0.198396,-0.079718,0.157269,-0.216131,0.0340343,0.0716723,0.0741757,0.101405,0.0869402,-0.103103,0.112779,0.128888
-210542,0.974729,0.0790953,6,63,0,210570,-3.166,-2.5569,-0.896636,-1.44745,-3.7144,1.56016,-1.39941,0.253236,1.37806,-0.893174,0.189872,0.112305,-0.0578935,-0.706154,-0.0611494,0.376568,-1.20332,-0.0356214,2.47919,-1.21805,-1.33409,-0.239508,-0.0961191,-2.29121,-0.625007,1.00864,-1.95677,0.672094,0.37716,1.68632,1.05033,1.37266,-0.115128,-0.248766,0.0344365,-0.0698281,-0.0200095,-0.0329113,-0.0265419,-0.0106049,-0.0402389,0.0111775,0.017176,0.00445088,0.00679328,-0.00828674,0.037963,-0.0256434,-0.00190014,-0.0058089,4.27755,0.280571,1.41109,-0.121636,-0.196358,-0.503888,0.211649,-0.189841,0.0343535,0.186944,-0.121166,0.0257576,0.015235,-0.00785371,-0.0957955,-0.0082954,0.0510844,-0.16324,-0.00483233,0.336323,-0.165238,-0.180981,-0.0324911,-0.0130393,-0.310822,-0.0847872,0.13683,-0.265452,0.091175,0.0511648,0.228763,0.142486,0.186213,-0.015618,-0.033747,0.135658
-210540,0.87074,0.0790953,6,63,0,210571,-3.12946,-2.55472,-1.49465,-1.00794,-0.231951,0.580856,-0.97504,0.276433,0.488564,-0.112585,0.103931,0.319403,0.341072,-0.65085,-0.27673,0.419528,-0.910969,0.405292,1.56579,-1.70126,-1.83967,-0.75932,0.237629,-1.33596,-0.767989,0.80876,-1.31078,-0.135477,0.376711,-0.0075465,0.592678,0.509922,-0.796545,0.311488,0.0339727,-0.0760264,-0.0306189,-0.00474909,-0.0429485,-6.25435e-05,-0.0283298,0.0161071,0.0347947,0.00559215,0.0229642,-0.00537722,0.0390575,-0.0333322,-0.00804508,-0.0061548,0.218463,0.0734649,1.40456,-0.234925,-0.158425,-0.0364575,0.0912974,-0.153254,0.043449,0.0767913,-0.0176958,0.0163357,0.050203,0.0536089,-0.102299,-0.0434957,0.0659403,-0.143184,0.0637028,0.246107,-0.2674,-0.289155,-0.119348,0.0373499,-0.209983,-0.120711,0.127119,-0.206026,-0.0212939,0.0592104,-0.00118614,0.0931557,0.0801482,-0.125199,0.0489589,0.157177
-210536,0.98876,0.0790953,6,63,0,210563,-3.18595,-2.55558,-0.692205,-1.24688,-3.5919,1.42924,-0.882568,0.57342,1.25937,-0.687375,0.387363,0.16477,0.169936,-0.636481,0.0141062,0.766142,-0.850201,0.051313,2.3916,-1.67043,-1.59315,-0.0274837,0.354322,-2.02657,-0.5829,0.86425,-1.77355,0.649345,0.168484,1.92949,0.882648,0.88828,-0.0739366,-0.144373,0.0343335,-0.0684565,-0.0201344,-0.0217498,-0.0333624,-0.00597345,-0.0411122,0.00846257,0.0170177,-8.4985e-05,0.00416708,-0.00189522,0.034716,-0.030401,-0.00560316,-0.00526555,4.59951,0.26759,1.40964,-0.0863671,-0.155574,-0.448165,0.178328,-0.110119,0.0715461,0.157132,-0.0857644,0.0483316,0.0205585,0.0212031,-0.0794144,0.00176005,0.0955922,-0.10608,0.00640237,0.298402,-0.208422,-0.198778,-0.00342917,0.0442091,-0.252856,-0.072729,0.107833,-0.221288,0.0810194,0.0210219,0.240745,0.110129,0.110831,-0.00922514,-0.0180136,0.124771
-210537,0.981111,0.0790953,6,63,0,210557,-3.12577,-2.54718,-1.13052,-0.950064,-0.103334,0.712518,-1.16351,0.207545,0.666401,-0.116489,0.121792,0.21372,0.0481859,-0.58938,0.01007,0.318917,-0.624759,0.188841,1.36229,-1.0513,-0.895627,-0.646341,-0.230867,-1.7043,-0.257972,0.736531,-1.19769,-0.185959,0.491829,-0.257403,0.910197,0.294749,-0.802464,0.0851154,0.0337334,-0.0749706,-0.0312706,-0.0121309,-0.0354689,-0.00415388,-0.0291813,0.0191106,0.0362442,0.00937037,0.0231214,-0.0153284,0.0376679,-0.0250185,0.00175515,-0.00544899,0.224386,0.101998,1.40121,-0.243428,-0.204572,-0.0222504,0.153423,-0.250532,0.0446895,0.143492,-0.0250829,0.0262248,0.0460191,0.0103756,-0.126908,0.00216832,0.0686707,-0.134526,0.0406621,0.293333,-0.22637,-0.19285,-0.139173,-0.0497114,-0.366977,-0.0555477,0.158593,-0.257892,-0.0400416,0.105903,-0.0554252,0.195988,0.0634666,-0.17279,0.0183274,0.215324
-210533,0.862545,0.0790953,5,31,0,210563,-3.14954,-2.54525,-1.12066,-1.48263,-2.50979,0.779407,-0.933793,0.25097,0.678701,-0.305074,0.10259,-0.113625,0.211601,-0.66434,-0.316488,0.260972,-0.936846,-0.200323,1.13701,-1.55108,-1.49752,-0.679001,0.367759,-1.15254,-0.976363,0.905647,-1.5531,0.524864,0.347717,0.923756,0.295288,1.07357,-0.282283,0.521616,0.0339553,-0.0807168,-0.0191999,-0.0212644,-0.0164181,-0.0095808,-0.0322593,0.0101472,0.0254977,0.00392739,0.0197143,-0.00354158,0.0391732,-0.0236404,-0.00863106,-0.00693548,0.180904,0.066467,1.40432,-0.175129,-0.231694,-0.39221,0.1218,-0.145926,0.0392197,0.106062,-0.0476746,0.0160319,-0.0177564,0.0330674,-0.103818,-0.0494583,0.0407828,-0.146403,-0.0313049,0.177683,-0.242391,-0.23402,-0.106109,0.0574706,-0.180111,-0.152579,0.141528,-0.242707,0.0820217,0.0543386,0.144358,0.0461454,0.167769,-0.0441131,0.0815142,0.156272
-210528,0.962502,0.0790953,5,63,0,210560,-3.12867,-2.55374,-0.994301,-1.16595,-1.84628,0.731695,-1.16826,0.0901438,0.618784,-0.851693,0.0878359,0.311878,-0.0292591,-0.773959,-0.104424,0.30701,-0.806413,0.182922,1.75254,-1.87688,-1.06086,-0.541767,-0.0822812,-1.36416,-0.594577,0.787926,-1.48747,0.176966,0.400747,0.989268,0.128888,0.742088,-0.486457,0.387896,0.0339572,-0.0662671,-0.0183365,-0.0127059,-0.0349259,-0.0104241,-0.0398197,0.024347,0.0112155,0.00543098,0.0124064,0.00014435,0.0301171,-0.0256289,-0.00161881,0.00383218,0.0905396,0.0542093,1.40435,-0.179132,-0.210056,-0.332624,0.131821,-0.210473,0.0162402,0.111479,-0.15344,0.0158244,0.0561875,-0.00527128,-0.139435,-0.0188128,0.0553105,-0.145282,0.032955,0.315735,-0.338135,-0.191123,-0.0976039,-0.0148236,-0.245765,-0.107118,0.141952,-0.26798,0.0318819,0.0721979,0.178225,0.0232202,0.133693,-0.0876394,0.0698828,0.180158
-210521,0.969048,0.0790953,5,31,0,210550,-3.1409,-2.56224,-0.955234,-1.1375,-0.945468,1.03292,-0.888412,0.207431,0.615111,-0.294649,0.0837026,-0.00696868,0.0577321,-0.422803,-0.207065,0.274511,-0.76241,0.0206311,0.742951,-0.648046,-1.18172,-0.601776,0.0735178,-1.38111,-0.538213,0.466312,-1.09673,0.17342,0.240305,0.24019,1.01512,0.387478,-0.371449,0.00598713,0.0345292,-0.0777877,-0.0311471,-0.0172773,-0.042956,-0.00340272,-0.0358216,0.0174752,0.0252194,0.00776647,0.015898,-0.00992247,0.0357576,-0.0293164,-0.010984,-0.0127708,0.290837,0.124449,1.4124,-0.220433,-0.262493,-0.218179,0.238359,-0.205013,0.0478675,0.141945,-0.0679941,0.0193155,-0.00160811,0.0133224,-0.0975674,-0.047783,0.0633471,-0.175936,0.00476091,0.171446,-0.149545,-0.272697,-0.138868,0.0169652,-0.318709,-0.1242,0.107608,-0.253084,0.0400189,0.0554535,0.055427,0.234253,0.0894157,-0.0857167,0.00138161,0.230763
-210524,0.991446,0.0790953,5,31,0,210546,-3.15141,-2.56118,-0.959122,-1.19571,-1.14852,0.966776,-0.925301,0.0872113,0.461843,-0.321095,-0.0522879,0.0103272,0.176985,-0.469199,-0.273855,0.184715,-0.645421,0.137107,0.832289,-0.543715,-1.21033,-0.702,0.0314033,-1.29173,-0.563054,0.470016,-1.08952,0.438332,0.134923,-0.0619616,0.920827,0.540693,-0.478238,-0.100503,0.0341792,-0.0748566,-0.0304001,-0.0165048,-0.0423887,-0.00451516,-0.0375082,0.0133115,0.0326714,-0.0020286,0.0132185,-0.00975561,0.041252,-0.0333432,-0.00979979,-0.0136516,0.238823,0.105621,1.40747,-0.207294,-0.258428,-0.248229,0.208948,-0.199984,0.0188489,0.0998177,-0.0693979,-0.0113009,0.002232,0.0382516,-0.101407,-0.059188,0.0399222,-0.139494,0.0296327,0.179882,-0.117513,-0.261587,-0.151723,0.00678715,-0.27918,-0.121692,0.101584,-0.235478,0.0947363,0.0291607,-0.0133917,0.199017,0.116859,-0.103361,-0.0217216,0.216129
-210522,1,0.0790953,6,63,0,210546,-3.11509,-2.55412,-1.0972,-1.42581,-2.11328,0.803194,-0.860437,-0.0528957,0.487844,-0.739571,0.119423,0.00722747,0.00438517,-0.674285,-0.370292,0.127167,-0.958174,0.139367,1.46029,-1.47633,-1.59696,-0.471175,-0.126209,-1.66221,-0.824057,0.828568,-1.50243,0.14627,-0.233997,-0.0559222,0.84601,0.55441,-0.355386,0.334936,0.0342432,-0.0712467,-0.0209981,-0.0248522,-0.0238596,-0.0062225,-0.0257242,0.0154288,0.0241868,0.0117916,0.013933,-0.00641826,0.0277845,-0.0300455,-0.00170626,0.00277262,4.14648,0.385458,1.40837,-0.207694,-0.269899,-0.400032,0.15204,-0.162876,-0.0100129,0.092346,-0.139997,0.0226061,0.00136812,0.000830088,-0.127638,-0.0700942,0.0240719,-0.181377,0.0263813,0.276425,-0.279461,-0.302295,-0.0891908,-0.0238907,-0.314647,-0.155989,0.156843,-0.284402,0.0276881,-0.0442944,-0.0105857,0.160145,0.104947,-0.0672725,0.0634015,0.189294
-210534,0.73258,0.0790953,5,31,0,210557,-3.1317,-2.54965,-0.994196,-1.34977,-2.3383,0.115721,-0.995025,0.389842,1.02576,-0.253374,-0.0895238,0.0675858,0.0336602,-0.851069,-0.229913,0.247608,-0.793254,0.125288,1.78682,-1.71853,-1.14036,-0.346792,0.0469873,-1.1412,-0.685318,0.764737,-1.72253,0.200986,-0.581554,0.496548,0.501138,0.816688,-0.257826,-0.199433,0.0339268,-0.0635667,-0.0211401,-0.0254391,-0.0282662,0.00145114,-0.020814,0.0153447,0.0193233,-0.00977616,0.00470731,-0.00878828,0.0357545,-0.0385838,-0.00706645,-0.0115097,2.50613,0.283812,1.40392,-0.178238,-0.241985,-0.419208,0.0207464,-0.178387,0.0698905,0.183898,-0.0454247,-0.0160497,0.0121167,0.00603456,-0.152579,-0.0412185,0.0443909,-0.142214,0.0224614,0.320338,-0.308097,-0.204443,-0.0621724,0.00842384,-0.204594,-0.122863,0.137101,-0.308813,0.0360325,-0.10426,0.0890205,0.0898435,0.146415,-0.0462228,-0.0357541,0.179279
-210528,0.995783,0.0790953,5,31,0,210561,-3.14999,-2.55387,-1.13869,-1.24782,-1.26498,1.23879,-0.694468,0.111949,0.544209,-0.66634,0.281327,0.251285,0.141779,-0.557393,-0.0812383,0.347938,-0.823165,0.576794,1.40319,-1.12513,-1.41726,-1.1412,-0.0296348,-1.82315,-0.562512,0.634181,-1.26609,0.273239,0.720267,0.877505,0.962016,0.508973,-0.757349,0.542122,0.0341822,-0.0658169,-0.028406,-0.0198806,-0.0342382,-0.0087865,-0.0485576,0.0203626,0.0361404,0.0171138,0.0239067,-0.0116061,0.0378454,-0.0183743,-0.00143474,-0.00321707,1.53665,0.222239,1.40751,-0.204145,-0.223709,-0.226786,0.222091,-0.124504,0.0200703,0.0975659,-0.119462,0.0504364,0.0450505,0.0254182,-0.0999297,-0.0145644,0.0623784,-0.147577,0.103408,0.251564,-0.201713,-0.254087,-0.204596,-0.00531294,-0.326855,-0.100847,0.113696,-0.226985,0.0489863,0.12913,0.157319,0.172471,0.0912488,-0.135778,0.0971919,0.17928
-210532,0.985208,0.0790953,6,63,0,210552,-3.13553,-2.55753,-0.900407,-1.43989,-2.29122,1.45149,-0.548752,0.151734,0.774938,-0.286626,0.359871,0.177916,-0.130931,-1.17394,0.15378,0.434729,-1.11753,0.0647038,2.28607,-1.38584,-1.6826,-0.0318219,-0.438054,-1.30349,-0.930512,0.880369,-1.45151,0.44015,0.0797339,0.960038,0.688602,0.557825,-0.406922,-0.466596,0.0341244,-0.0828754,-0.0194143,-0.0251334,-0.0374293,-0.00897981,-0.0303699,0.00444881,0.0195522,0.00107581,0.0137792,-0.00948456,0.0368424,-0.0272517,-0.00668171,0.000924882,0.405873,0.096941,1.4067,-0.13701,-0.219099,-0.348641,0.220865,-0.0835002,0.0230885,0.117918,-0.0436142,0.0547594,0.0270724,-0.019923,-0.178631,0.0233997,0.0661502,-0.170048,0.00984559,0.347858,-0.210876,-0.256031,-0.00484215,-0.0666561,-0.198344,-0.141591,0.133961,-0.220867,0.0669749,0.0121326,0.146083,0.10478,0.0848809,-0.0619189,-0.0709991,0.152164
-210532,0.9594,0.0790953,5,31,0,210564,-3.16205,-2.56198,-1.13363,-1.51378,-2.58542,1.33965,-1.36426,-0.124498,0.756876,-0.578748,0.429821,0.2665,-0.166842,-0.496768,-0.0984105,0.458219,-0.871694,-0.173187,1.43399,-1.31757,-1.64997,-0.678933,0.23678,-1.58599,-0.294841,0.722595,-1.96502,0.361109,0.378931,-0.120196,0.839898,0.457341,-0.7244,-0.181182,0.0344459,-0.0694594,-0.0238481,-0.0269134,-0.0327288,-0.006768,-0.0396491,0.0102408,0.0190467,0.0157058,0.0161149,-0.00228354,0.0387005,-0.0376345,-0.010581,-0.0140433,0.637034,0.119793,1.41123,-0.170146,-0.227203,-0.388046,0.201068,-0.204762,-0.0186858,0.1136,-0.0868642,0.0645119,0.0399991,-0.0250414,-0.0745599,-0.0147704,0.0687741,-0.130833,-0.0259937,0.215228,-0.197754,-0.247645,-0.101901,0.0355384,-0.238042,-0.0442527,0.108454,-0.29493,0.0541989,0.0568737,-0.0180402,0.12606,0.0686423,-0.108725,-0.0271936,0.15009
-210537,0.990031,0.0790953,6,63,0,210560,-3.11842,-2.54756,-1.87995,-1.68113,-1.46171,0.782499,-0.930686,0.367478,0.992195,-0.478029,-0.120456,-0.349847,0.176221,-0.898604,-0.445147,0.126891,-1.24714,0.530857,1.9524,-1.30649,-1.56346,-0.36346,-0.372213,-2.25799,-1.5587,0.901239,-1.72955,-0.197752,0.273781,0.982544,0.805035,1.02241,-0.377994,0.216649,0.0340446,-0.0697613,-0.0242635,-0.0126093,-0.0345676,-0.00612465,-0.0282646,0.0120552,0.03644,-0.00443795,0.0112769,-0.0138176,0.030311,-0.0204096,0.00393952,0.00222888,1.24286,0.155393,1.40558,-0.262039,-0.234327,-0.203743,0.10907,-0.129725,0.0512215,0.138299,-0.0666308,-0.0167899,-0.0487639,0.0245628,-0.125253,-0.0620474,0.0176869,-0.173835,0.0739943,0.272139,-0.182107,-0.217924,-0.0506614,-0.0518814,-0.314732,-0.217262,0.12562,-0.241076,-0.027564,0.0381614,0.136953,0.112211,0.14251,-0.0526872,0.0301979,0.139386
-210534,0.840661,0.0790953,6,63,0,210558,-3.15239,-2.55043,-0.748626,-1.56213,-2.41499,1.3826,-1.39667,0.0866212,0.781976,-0.470956,0.583094,0.534925,-0.0194281,-0.563819,0.13467,0.615479,-0.809213,-0.140012,2.13884,-1.63613,-1.75913,-0.48013,0.386644,-1.52769,-0.137485,0.868403,-2.0184,0.504967,0.545052,0.847535,0.890608,0.62002,-0.924017,-0.176797,0.034075,-0.077318,-0.0252639,-0.0232556,-0.0328858,-0.00672926,-0.0417481,0.0134716,0.0173412,0.0143751,0.0170451,0.000394755,0.0415025,-0.0356832,-0.0122518,-0.0152957,0.957877,0.140662,1.406,-0.107594,-0.224511,-0.347086,0.198709,-0.200732,0.0124493,0.112387,-0.0676865,0.083803,0.0768802,-0.00279223,-0.0810328,0.0193549,0.0884575,-0.116301,-0.0201227,0.307397,-0.235148,-0.252825,-0.0690049,0.055569,-0.219562,-0.0197596,0.124808,-0.290087,0.0725745,0.0783356,0.121809,0.127999,0.08911,-0.132801,-0.0254095,0.143721
-210533,0.985301,0.0790953,5,63,0,210561,-3.21045,-2.57758,-1.46641,-0.911524,-1.16558,0.444558,-0.327446,0.462301,0.990448,-0.0706344,-0.00164837,0.293645,0.466409,-0.340099,-0.170528,0.32763,-0.675993,0.329333,2.00935,-0.694539,-0.830101,-0.615504,-0.119746,-1.43385,-0.685345,1.15006,-1.00033,0.23568,0.264695,0.762966,0.803759,1.07966,-0.00887684,0.350065,0.0348877,-0.0656392,-0.0220229,-0.0170076,-0.0352943,-0.000967599,-0.0336201,0.0144285,0.0403629,-0.00067409,0.015265,-0.0127084,0.0282355,-0.0265208,0.00242373,0.000723926,0.135854,0.0710243,1.41748,-0.28257,-0.175646,-0.224602,0.0856643,-0.0630973,0.0890833,0.190855,-0.0136109,-0.000317633,0.056584,0.0898749,-0.0655356,-0.0328599,0.0631327,-0.130261,0.063461,0.387192,-0.133834,-0.159957,-0.118605,-0.0230744,-0.276297,-0.132063,0.221612,-0.192759,0.0454145,0.0510054,0.14702,0.154881,0.208046,-0.00171053,0.067456,0.192695
-210525,0.948101,0.0790953,5,31,0,210554,-3.18635,-2.57525,-1.01204,-1.29603,-1.4113,1.41823,-0.633537,0.585093,0.427086,-0.0456915,0.508869,0.0486896,0.168288,-0.489386,0.118018,0.398848,-0.685337,0.188311,2.25281,-1.03958,-1.16231,-0.526616,0.360173,-1.20976,-0.737994,0.978269,-1.47041,0.117981,0.198633,1.36721,0.614167,0.83461,-0.283949,0.0932684,0.0346933,-0.0684221,-0.0301497,-0.0175456,-0.041894,-0.00706771,-0.0405338,0.00914857,0.0353611,0.00473248,0.0240574,-0.0117878,0.0270314,-0.029582,-0.000553808,-0.00774988,0.283814,0.100489,1.41472,-0.190897,-0.244464,-0.266207,0.267514,-0.119501,0.110364,0.0805594,-0.00861859,0.0959858,0.0091841,0.0317433,-0.0923108,0.0222613,0.0752329,-0.129272,0.0355202,0.424938,-0.196092,-0.219242,-0.0993333,0.0679379,-0.228192,-0.139205,0.184527,-0.277358,0.0222543,0.0374673,0.257891,0.115848,0.157429,-0.0535602,0.0175928,0.188626
-210532,0.926095,0.0790953,5,31,0,210554,-3.18233,-2.55497,-0.965507,-1.1056,-2.36433,1.58058,-1.14297,0.728932,0.773549,0.163542,0.213697,0.0715361,0.298249,-0.796653,-0.26512,0.678169,-0.645269,0.378548,1.70274,-0.904661,-1.1479,-0.551129,0.152308,-1.48593,-0.256356,0.988406,-1.48541,0.171966,0.183258,1.44922,0.416577,1.1458,-0.570463,0.366952,0.0342473,-0.0759416,-0.0384723,-0.0133944,-0.0492319,0.000491679,-0.0431791,0.0086343,0.0382088,0.00352852,0.0117664,-0.00556485,0.0397286,-0.021624,-0.00628035,-0.00144571,0.369232,0.0998494,1.40843,-0.158654,-0.181675,-0.388511,0.259724,-0.187816,0.11978,0.127111,0.0268735,0.0351151,0.011755,0.0490089,-0.130908,-0.0435651,0.111438,-0.106032,0.0622037,0.279798,-0.148656,-0.188626,-0.0905625,0.0250276,-0.244171,-0.042125,0.162417,-0.244085,0.0282578,0.0301134,0.238139,0.0684527,0.188281,-0.0937396,0.0602983,0.164322
